Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
GEM SQUASHES,202790.0,2178086.0,7043.0,58021.0,53411.0,454745.0,11409.0,20180522
GHERKINS,6850.0,78251.0,108.0,1607.0,507.0,7973.0,15.0,20180522
GINGER PROCESSED,864.36,984.36,3.0,4.0,18.0,18.0,20.0,20180522
GINGER ROOT,255175.0,2170990.0,1342.0,10435.0,7507.0,61680.0,2746.0,20180522
GOOSEBERRIES,20440.0,146217.0,66.0,487.0,272.0,1992.0,108.0,20180522
GRANADILLA,26070.0,467524.62,323.0,7054.0,661.0,15371.0,901.0,20180522
GRAPEFRUIT,67385.0,1057807.0,2660.0,25918.0,13459.0,188241.0,17188.0,20180522
GRAPES,634965.0,9140188.06,10144.0,196509.0,43037.0,730061.0,119977.0,20180522
GREEN MEALIES,30.0,5850.0,1.0,117.0,10.0,1370.0,93.0,20180522
GREEN PEPPERS,785152.0,8106217.5,20405.0,280224.0,102345.0,1406573.0,4488.0,20180522
GUAVA,100672.97,894257.6,3810.0,30800.0,9976.0,80021.0,2356.0,20180522
HORSERADISH ROOT,1350.0,16039.0,18.0,415.0,90.0,2472.0,13.0,20180522
HUBBARD SQUASHES,61855.0,1587193.0,879.0,32612.0,28128.0,1042588.0,1196.0,20180522
JUICE,19248.8,272602.7,211.0,2910.0,1084.0,15374.0,3663.0,20180522
KALE,14745.0,225097.9,1035.0,16848.0,1321.0,17040.0,1826.0,20180522
KARELA,5935.0,26805.0,128.0,824.0,323.0,2077.0,197.0,20180522
KIWIFRUIT,55385.0,926584.0,502.0,5404.0,2346.0,34236.0,2161.0,20180522
KOHLRABI,2540.0,12620.0,21.0,105.0,252.0,1260.0,0.0,20180522
KUMQUAT,660.0,32965.0,33.0,1088.0,99.0,3264.0,83.0,20180522
LEEKS,32242.0,266255.0,473.0,4078.0,3013.0,26026.0,318.0,20180522
LEMON GRASS,260.0,2450.0,12.0,170.0,5.0,50.0,62.0,20180522
LEMONS,154509.0,2452991.99,2293.0,38118.0,27911.0,419378.0,110542.0,20180522
LETTUCE,266356.0,5124353.08,7151.0,104312.0,37717.0,524005.0,6818.0,20180522
LETTUCE LIVING,3720.0,15300.0,75.0,292.0,263.0,1022.0,856.0,20180522
LIMES,9745.0,259388.0,264.0,7863.0,815.0,23879.0,5135.0,20180522
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180522
MAIZE MEAL,0.0,1770.0,0.0,21.0,0.0,525.0,29.0,20180522
MANGO,880.0,165875.0,11.0,2316.0,44.0,9264.0,14.0,20180522
MARJORAM,54.0,140.0,2.0,5.0,0.0,1.0,14.0,20180522
MARROWS,1105.0,17640.0,28.0,531.0,112.0,1885.0,72.0,20180522
MELONS,8795.0,619760.0,96.0,5560.0,1318.0,49902.0,675.0,20180522
MICRO HERBS,781.0,5948.0,38.0,272.0,8.0,54.0,14.0,20180522
MILK,260.0,1430.0,4.0,22.0,24.0,132.0,2378.0,20180522
MINT,1330.0,14700.0,22.0,234.0,66.0,688.0,13.0,20180522
MITJI BUDGIE,3024.0,33131.0,66.0,752.0,282.0,4125.0,132.0,20180522
MIXED,100.0,534.0,2.0,9.0,1.0,5.0,0.0,20180522
MORINGA,40.0,2895.0,1.0,47.0,4.0,188.0,14.0,20180522
MUSHROOMS,72668.0,714094.0,332.0,3431.0,1159.0,11545.0,640.0,20180522
MUSK MELONS,339010.0,3271998.0,2962.0,28626.0,22594.0,213116.0,3353.0,20180522
MUSTARD LEAVE,2741.0,13581.0,696.0,2863.0,268.0,692.0,400.0,20180522
NAARTJIES,204460.0,3005814.3,8324.0,102457.0,37465.0,490012.0,36454.0,20180522
NOVA,353413.0,3082915.0,10171.0,102420.0,53333.0,486708.0,55509.0,20180522
NUTS,0.0,760.0,0.0,2.0,0.0,0.0,2.0,20180522
OKRA,62845.0,889589.09,3407.0,48566.0,7582.0,108707.0,6579.0,20180522
OLIVES,1750.0,90500.0,7.0,362.0,28.0,1448.0,78.0,20180522
ONIONS,2962005.5,53151529.4,75939.0,1488373.0,716497.0,13561914.0,169175.0,20180522
ORANGE PEPPERS,4590.0,21810.0,142.0,396.0,710.0,1980.0,51.0,20180522
ORANGES,1106097.0,15826374.5,47677.0,522617.0,308335.0,3652894.0,138569.0,20180522
OREGANO,189.0,2806.0,7.0,104.0,1.0,10.0,18.0,20180522
PAMPALMOESE,18980.0,283220.0,209.0,3855.0,3135.0,56490.0,5981.0,20180522
PAPINO,226215.0,3060774.0,5364.0,53240.0,27493.0,261438.0,7831.0,20180522
PAPRI,2020.0,12320.0,48.0,316.0,127.0,897.0,61.0,20180522
PAPRIKA,18043.0,194529.0,247.0,2506.0,619.0,6625.0,274.0,20180522
PARSLEY,32277.0,378806.39,289.0,3154.0,829.0,9181.0,91.0,20180522
PARSNIP,12150.0,49250.0,44.0,193.0,317.0,1380.0,5.0,20180522
PATTY PANS,73914.0,824181.0,723.0,9529.0,3924.0,49207.0,1779.0,20180522
PAWPAWS,400.0,800.0,5.0,10.0,40.0,80.0,0.0,20180522
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180522
PEARS,487746.0,7884559.38,6870.0,111356.0,70787.0,1121721.0,29664.0,20180522
PEAS,47028.0,511429.0,261.0,3170.0,866.0,9490.0,278.0,20180522
PECAN NUT (SHELL),10360.0,51800.0,37.0,185.0,148.0,740.0,107.0,20180522
PERSIMMON/SHARON FRUIT,112855.0,1152264.0,2331.0,19206.0,6470.0,65360.0,3219.0,20180522
PICKLED,0.0,40.0,0.0,2.0,0.0,3.0,78.0,20180522
PINEAPPLES,319320.0,3536481.0,8871.0,89245.0,65928.0,693448.0,8708.0,20180522
PIQUANT PEPPERS (PEPPER DEW),0.0,172.0,0.0,16.0,0.0,48.0,5.0,20180522
PKS BLUE QUEEN,37780.0,1048165.0,1224.0,29641.0,42840.0,1037435.0,5791.0,20180522
PLUMS,64670.0,1912028.5,1844.0,31257.0,8510.0,170811.0,12234.0,20180522
POMEGRANATE,113188.0,683295.48,830.0,6162.0,3489.0,24845.0,4252.0,20180522
POT PLANTS,5880.0,54050.0,42.0,385.0,252.0,2310.0,36.0,20180522
POTATOES,5163124.0,99110051.1,144969.0,2656602.0,1392996.0,25872979.0,162529.0,20180522
PRICKLY PEAR,21690.0,359531.0,504.0,10036.0,1008.0,20072.0,0.0,20180522
PUMPKINS,34473.0,707077.0,1018.0,20149.0,33667.0,679887.0,2945.0,20180522
QUINCE,280.0,28160.0,7.0,641.0,28.0,4060.0,595.0,20180522
RADISH,10020.0,80879.0,169.0,1252.0,854.0,5105.0,271.0,20180522
RAINBOW PEPPERS,72693.0,912175.0,1050.0,9512.0,4646.0,30612.0,622.0,20180522
RASPBERRIES,12492.0,304201.0,168.0,3047.0,127.0,3460.0,122.0,20180522
RED LETTUCE,720.0,3810.0,8.0,42.0,40.0,210.0,0.0,20180522
RED PEPPERS,255640.0,2832230.0,5351.0,63278.0,26769.0,317724.0,9951.0,20180522
RHUBARB,4220.0,30960.0,39.0,277.0,195.0,1385.0,7.0,20180522
ROCKET,2977.0,34639.0,73.0,940.0,48.0,426.0,433.0,20180522
ROOT CELERY,4800.0,17400.0,24.0,87.0,288.0,1044.0,0.0,20180522
ROSEMARY,1670.0,12551.0,62.0,482.0,12.0,87.0,39.0,20180522
SAGE,54.0,2381.0,2.0,89.0,0.0,17.0,23.0,20180522
SATSUMAS,150591.0,1896843.75,10463.0,121869.0,29013.0,404628.0,27277.0,20180522
SHU-SHU,2160.0,9146.0,18.0,125.0,72.0,500.0,0.0,20180522
SNACKS,0.0,3742.8,0.0,100.0,0.0,14.0,291.0,20180522
SOUP GREENS,53548.0,773777.0,680.0,10463.0,4413.0,67026.0,448.0,20180522
SPEARMINT,6152.0,47283.0,127.0,1202.0,369.0,1883.0,163.0,20180522
SPINACH,137206.0,1711522.4,3316.0,53195.0,19489.0,284459.0,3021.0,20180522
SPRING ONIONS,19910.0,212601.0,397.0,4062.0,1434.0,14213.0,522.0,20180522
STRAWBERRIES,347976.0,3907529.0,1248.0,12059.0,4212.0,40860.0,762.0,20180522
SUGAR CANE,4480.0,33645.0,64.0,468.0,448.0,3276.0,53.0,20180522
SWEET BASIL,1890.0,16514.0,70.0,608.0,14.0,122.0,38.0,20180522
SWEET CORN,118147.0,2038837.0,1283.0,17320.0,4056.0,59250.0,305.0,20180522
SWEET MELONS,163510.0,1988824.0,1265.0,14816.0,8918.0,105730.0,4255.0,20180522
SWEET POTATO,314509.0,3443857.25,11918.0,175807.0,92811.0,1181625.0,7892.0,20180522
TABLE CELERY,69742.0,613612.0,271.0,2297.0,2382.0,20066.0,114.0,20180522
TAMARILLO,3520.0,28080.0,13.0,103.0,47.0,371.0,0.0,20180522
TARROGAN,0.0,135.0,0.0,5.0,0.0,1.0,15.0,20180522
THYME,721.0,4664.0,34.0,260.0,3.0,21.0,76.0,20180522
TOMATOES,4672286.5,70955914.6,159138.0,2205771.0,472669.0,6552206.0,57598.0,20180522
TOMATOES DRIED,450.0,2590.0,4.0,28.0,4.0,28.0,13.0,20180522
TOOVER,0.0,700.0,0.0,10.0,0.0,25.0,2.0,20180522
TURIA,60.0,1315.0,2.0,30.0,6.0,90.0,1.0,20180522
TURMERIC,2650.0,38100.0,10.0,97.0,50.0,485.0,55.0,20180522
TURNIP,20635.0,164360.0,402.0,2781.0,3000.0,20930.0,248.0,20180522
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180522
WATERCRESS,80.0,1291.0,4.0,63.0,1.0,12.0,21.0,20180522
WATERMELONS,49600.0,951990.0,615.0,13352.0,3878.0,84339.0,1906.0,20180522
WILD ROCKET,0.0,781.0,0.0,33.0,0.0,3.0,425.0,20180522
YELLOW PEPPERS,218527.0,2518543.0,2468.0,36582.0,12340.0,183600.0,3358.0,20180522
