Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
TABLE CELERY,18930.0,504620.0,71.0,1897.0,592.0,16558.0,27.0,20180518
TARROGAN,0.0,135.0,0.0,5.0,0.0,1.0,10.0,20180518
THYME,210.0,3918.0,10.0,225.0,1.0,18.0,74.0,20180518
TOMATOES,3375871.0,60070779.1,120215.0,1870642.0,291657.0,5497308.0,40847.0,20180518
TOMATOES DRIED,60.0,2140.0,1.0,24.0,1.0,24.0,17.0,20180518
TOOVER,160.0,160.0,2.0,2.0,5.0,5.0,7.0,20180518
TURIA,80.0,2245.0,2.0,42.0,8.0,148.0,15.0,20180518
TURMERIC,2400.0,34450.0,12.0,82.0,60.0,410.0,34.0,20180518
TURNIP,12510.0,122300.0,238.0,1979.0,1865.0,12655.0,197.0,20180518
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180518
WATERCRESS,70.0,1211.0,3.0,59.0,0.0,12.0,8.0,20180518
WATERMELONS,44310.0,998105.0,811.0,11626.0,5210.0,122120.0,1492.0,20180518
WILD ROCKET,0.0,575.0,0.0,21.0,0.0,2.0,427.0,20180518
YELLOW PEPPERS,128720.0,2175931.0,1897.0,31896.0,9485.0,159780.0,3234.0,20180518
