Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
BEANS INDIAN,40.0,4476.0,2.0,178.0,4.0,463.0,50.0,20180411
BEETROOT,377553.0,1988997.0,13952.0,99934.0,118599.0,809196.0,26624.0,20180411
BLACKBERRIES,0.0,12624.0,0.0,62.0,0.0,93.0,29.0,20180411
BOK CHOY PAK-CHOI,400.0,2840.0,5.0,33.0,15.0,99.0,7.0,20180411
BRINJALS,19295.0,419893.0,523.0,7820.0,2209.0,36041.0,1640.0,20180411
BROCCOLI,133108.0,1646115.0,938.0,10482.0,2838.0,29495.0,251.0,20180411
BUTTER LETTUCE,420.0,15286.0,7.0,202.0,35.0,1010.0,0.0,20180411
BUTTERNUT,375243.0,2326120.5,19358.0,114528.0,153533.0,961949.0,48104.0,20180411
CABBAGE,159080.0,2305304.3,8314.0,99062.0,85750.0,1084887.0,12857.0,20180411
CABBAGE RED,13080.0,277525.0,127.0,2734.0,602.0,15701.0,104.0,20180411
CALABASH,280.0,14088.0,6.0,352.0,24.0,1274.0,24.0,20180411
CARROTS,846038.0,8121169.79,24108.0,213364.0,196403.0,1644516.0,38316.0,20180411
CAULI/BROC,990.0,70366.0,6.0,433.0,25.0,1555.0,9.0,20180411
CAULIFLOWER,109348.0,1314470.5,1110.0,12981.0,5713.0,69542.0,1146.0,20180411
CAULIFLOWER FLORETS,0.0,13224.0,0.0,114.0,0.0,274.0,1.0,20180411
CELERY,2540.0,24865.0,14.0,202.0,126.0,2136.0,0.0,20180411
CHESTNUTS RAW,300.0,930.0,10.0,31.0,100.0,310.0,0.0,20180411
CHILLIES,84512.0,916544.5,3943.0,40018.0,12495.0,125925.0,17229.0,20180411
CHILLIES PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20180411
CHINESE  VEGETABLES,6371.0,110022.5,346.0,5242.0,358.0,11815.0,911.0,20180411
CHIVES,325.0,895.0,13.0,39.0,3.0,8.0,18.0,20180411
CHORIE,0.0,1600.0,0.0,51.0,0.0,255.0,1.0,20180411
CLEMENTINES,36427.0,41259.0,1807.0,2046.0,3614.0,4092.0,2314.0,20180411
COCKTAIL AVOCADO PEAR,198.0,3563.0,9.0,113.0,18.0,226.0,0.0,20180411
COCKTAIL TOMATOES,3087.0,32803.0,47.0,320.0,158.0,1258.0,258.0,20180411
COCONUTS,3375.0,96745.0,9.0,260.0,388.0,12313.0,217.0,20180411
CORIANDER/DHANYA,0.0,1010.0,0.0,71.0,0.0,7.0,64.0,20180411
CRUSHED GINGER/GARLIC,201.6,11425.2,1.0,50.0,4.0,229.0,78.0,20180411
CUCUMBER,540.0,15120.0,12.0,332.0,60.0,1660.0,3.0,20180411
CURRY LEAVES,825.0,8525.0,33.0,377.0,7.0,65.0,71.0,20180411
DATES,2200.0,14964.0,7.0,38.0,48.0,243.0,53.0,20180411
DHANYA,20589.0,251883.0,299.0,3037.0,957.0,9540.0,164.0,20180411
DILL,27.0,1503.0,1.0,56.0,0.0,11.0,0.0,20180411
DRAGON FRUIT,243.0,29820.0,27.0,594.0,41.0,1290.0,256.0,20180411
DRIED FRUIT,1940.0,10285.0,4.0,21.0,40.0,218.0,19.0,20180411
EDIBLE FLOWERS,225.0,265.0,15.0,17.0,3.0,3.0,14.0,20180411
EMPTY BOXES,1792.5,27959.5,239.0,3728.0,120.0,1864.0,9000.0,20180411
ENGLISH CUCUMBER,241738.0,2804192.5,3508.0,38569.0,27686.0,299630.0,2542.0,20180411
FENNEL/ANISE,80.0,3650.0,1.0,46.0,2.0,71.0,8.0,20180411
FIGS,800.0,55445.0,14.0,838.0,64.0,2661.0,402.0,20180411
GARLIC,138775.0,1310218.0,797.0,7099.0,5266.0,43728.0,8257.0,20180411
GARLIC PROCESSED,1019.4,51902.24,6.0,269.0,26.0,1260.0,389.0,20180411
GEELORA,375.0,8483.0,14.0,329.0,42.0,987.0,88.0,20180411
GEM SQUASHES,192173.0,1211701.0,3424.0,23074.0,25402.0,195391.0,3382.0,20180411
GHERKINS,6225.0,41793.0,109.0,869.0,652.0,4891.0,312.0,20180411
GINGER PROCESSED,175.5,295.5,1.0,2.0,0.0,1.0,23.0,20180411
GINGER ROOT,113330.0,1059337.0,529.0,4227.0,3261.0,26430.0,3656.0,20180411
GOOSEBERRIES,2992.0,56038.0,9.0,159.0,30.0,568.0,5.0,20180411
GRANADILLA,46740.0,304782.0,957.0,3780.0,1933.0,8840.0,771.0,20180411
GRAPEFRUIT,228385.0,862305.0,2230.0,8246.0,25100.0,89600.0,2955.0,20180411
GRAPES,582652.0,6525545.81,11196.0,141372.0,48983.0,579601.0,181994.0,20180411
GREEN MEALIES,2070.0,34581.0,20.0,316.0,493.0,5033.0,537.0,20180411
GREEN PEPPERS,323758.0,3636133.0,14760.0,137225.0,74295.0,686175.0,19774.0,20180411
GUAVA,42123.05,280251.05,1242.0,7174.0,3900.0,21135.0,1225.0,20180411
HUBBARD SQUASHES,100515.0,1016515.0,1668.0,16502.0,53796.0,528484.0,2878.0,20180411
JUICE,45451.14,181118.68,324.0,1652.0,2594.0,10271.0,3374.0,20180411
KALE,3004.0,60465.8,310.0,4325.0,361.0,5837.0,53.0,20180411
KARELA,1175.0,20350.0,44.0,447.0,119.0,1336.0,134.0,20180411
KIWIFRUIT,42145.0,489750.0,185.0,2577.0,1405.0,17306.0,3066.0,20180411
KUMQUAT,490.0,8865.0,14.0,257.0,42.0,771.0,196.0,20180411
LEEKS,16234.0,146441.0,160.0,1732.0,1374.0,9803.0,149.0,20180411
LEMON GRASS,60.0,350.0,4.0,25.0,1.0,5.0,14.0,20180411
LEMONS,209325.0,2115359.0,3266.0,25574.0,30940.0,300716.0,35041.0,20180411
LETTUCE,183365.0,2444283.0,5205.0,54296.0,27554.0,296897.0,6543.0,20180411
LETTUCE LIVING,0.0,10340.0,0.0,221.0,0.0,774.0,715.0,20180411
LIMES,4790.0,127463.9,211.0,4443.0,633.0,14496.0,4856.0,20180411
LIQUIDS,1240.0,6386.0,20.0,103.0,240.0,1236.0,133.0,20180411
MAIZE MEAL,0.0,200.0,0.0,2.0,0.0,50.0,57.0,20180411
MANGO,160106.0,1727046.77,9717.0,49652.0,25570.0,160600.0,12584.0,20180411
MARJORAM,54.0,135.0,2.0,5.0,0.0,1.0,28.0,20180411
MARROWS,930.0,8440.0,12.0,111.0,72.0,614.0,39.0,20180411
MELONS,4760.0,218390.0,79.0,3758.0,553.0,26306.0,23.0,20180411
MINT,70.0,680.0,3.0,30.0,1.0,6.0,38.0,20180411
MITJI BUDGIE,280.0,9938.0,7.0,197.0,21.0,591.0,43.0,20180411
MIXED,0.0,8120.0,0.0,71.0,0.0,199.0,5.0,20180411
MIXED HERBS,15.0,40.0,1.0,2.0,0.0,0.0,11.0,20180411
MORINGA,170.0,5785.0,2.0,65.0,8.0,260.0,9.0,20180411
MUSHROOMS,45551.0,306595.0,199.0,1345.0,693.0,4628.0,460.0,20180411
MUSK MELONS,110138.0,1205548.0,1629.0,18239.0,11552.0,132832.0,2215.0,20180411
NAARTJIES,15945.0,57293.5,1056.0,3732.0,2282.0,7954.0,1838.0,20180411
NECTARINES,69765.0,1775270.82,1368.0,31582.0,4423.0,116058.0,1462.0,20180411
NOVA,12900.0,157555.0,740.0,7957.0,1486.0,22334.0,954.0,20180411
OKRA,41588.0,450526.48,2435.0,23818.0,5010.0,52201.0,7585.0,20180411
ONIONS,3893998.0,30989239.6,93517.0,715403.0,827475.0,6531184.0,173439.0,20180411
ORANGE PEPPERS,0.0,11780.0,0.0,126.0,0.0,630.0,48.0,20180411
ORANGES,794326.0,5703555.6,28392.0,213333.0,191312.0,1414059.0,84332.0,20180411
OREGANO,108.0,1738.0,4.0,72.0,0.0,7.0,38.0,20180411
PAMPALMOESE,3730.0,135750.0,40.0,1896.0,470.0,21375.0,4297.0,20180411
PAPINO,220058.0,1543674.0,2285.0,13906.0,12233.0,69383.0,3575.0,20180411
PAPRI,40.0,3590.0,1.0,61.0,3.0,183.0,19.0,20180411
PAPRIKA,4490.0,105496.0,48.0,1461.0,148.0,4469.0,297.0,20180411
PARSLEY,8780.0,123055.0,129.0,1565.0,360.0,4491.0,210.0,20180411
PARSNIP,300.0,1500.0,2.0,8.0,16.0,64.0,0.0,20180411
PATTY PANS,89336.0,866698.0,446.0,3537.0,2499.0,20052.0,110.0,20180411
PEACHES,58655.0,632055.0,1937.0,20601.0,6119.0,65638.0,8882.0,20180411
PEACHES,124420.0,1294750.0,2450.0,22729.0,6939.0,98728.0,1723.0,20180411
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180411
PEARS,381840.0,3429849.47,5403.0,55327.0,57243.0,565098.0,19622.0,20180411
PEAS,864.0,228888.0,26.0,1045.0,72.0,2912.0,49.0,20180411
PECAN NUT (SHELL),4760.0,24360.0,17.0,87.0,68.0,348.0,192.0,20180411
PICKLED,0.0,98.5,0.0,4.0,0.0,5.0,599.0,20180411
PINEAPPLES,154775.0,1893444.0,3566.0,48075.0,28528.0,370604.0,3372.0,20180411
PIQUANT MIXED CHILLIE,0.0,650.0,0.0,22.0,0.0,88.0,44.0,20180411
PIQUANT PEPPERS (PEPPER DEW),20.0,165.0,2.0,14.0,6.0,42.0,16.0,20180411
PKS BLUE QUEEN,44243.0,499904.0,1010.0,11905.0,35350.0,416675.0,6693.0,20180411
PLUMS,318749.0,3307169.84,4703.0,57131.0,29797.0,338964.0,30211.0,20180411
POMEGRANATE,14248.0,245223.0,204.0,4688.0,816.0,18752.0,4341.0,20180411
POT PLANTS,1820.0,23020.0,14.0,178.0,84.0,1068.0,25.0,20180411
POTATOES,6493861.5,57516657.2,168480.0,1256023.0,1659411.0,12276315.0,122426.0,20180411
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,430.0,20180411
PUMPKINS,27755.0,284923.79,582.0,6617.0,19759.0,208622.0,1538.0,20180411
QUINCE,270.0,18720.0,6.0,436.0,24.0,1744.0,1008.0,20180411
RADISH,0.0,200.0,0.0,5.0,0.0,25.0,3.0,20180411
RAINBOW PEPPERS,6745.0,344684.0,133.0,3915.0,723.0,14013.0,491.0,20180411
RASPBERRIES,2484.0,112481.0,14.0,1100.0,23.0,1143.0,169.0,20180411
RED PEPPERS,186164.0,2589264.0,2226.0,26914.0,11486.0,138837.0,8492.0,20180411
RHUBARB,200.0,11704.0,2.0,103.0,10.0,515.0,10.0,20180411
ROCKET,964.0,9415.0,36.0,392.0,7.0,67.0,5.0,20180411
ROSEMARY,444.0,7888.0,18.0,305.0,3.0,55.0,65.0,20180411
SAGE,54.0,882.0,2.0,34.0,0.0,7.0,16.0,20180411
SATSUMAS,90050.0,1181088.0,7599.0,61511.0,18933.0,192702.0,45230.0,20180411
SHALLOTS,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20180411
SHU-SHU,80.0,8390.0,1.0,112.0,4.0,448.0,21.0,20180411
SOUP GREENS,48364.0,259388.0,588.0,2360.0,3601.0,14413.0,234.0,20180411
SPEARMINT,2290.0,23514.0,60.0,469.0,88.0,1098.0,52.0,20180411
SPINACH,63928.0,725771.5,3802.0,36562.0,17316.0,174985.0,1656.0,20180411
SPRING ONIONS,8300.0,100671.0,142.0,1920.0,488.0,6626.0,107.0,20180411
STARFRUIT(CARAMBOLA),800.0,18699.0,4.0,106.0,8.0,212.0,150.0,20180411
STRAWBERRIES,71334.0,535587.0,300.0,2290.0,768.0,6002.0,39.0,20180411
SWEET BASIL,588.0,9241.0,22.0,345.0,4.0,63.0,8.0,20180411
SWEET CORN,82038.0,1063659.0,493.0,5914.0,1885.0,21901.0,422.0,20180411
SWEET MELONS,81420.0,677611.53,952.0,9192.0,6713.0,66617.0,1602.0,20180411
SWEET POTATO,298994.0,2282951.54,15163.0,75468.0,80093.0,520720.0,8022.0,20180411
TABLE CELERY,15620.0,278020.0,44.0,808.0,352.0,6948.0,53.0,20180411
THYME,389.0,3263.0,15.0,133.0,3.0,25.0,86.0,20180411
TOMATOES,3573275.0,30494545.0,131263.0,1135632.0,478140.0,3739847.0,102808.0,20180411
TOMATOES DRIED,360.0,920.0,6.0,13.0,6.0,13.0,52.0,20180411
TURIA,0.0,1600.0,0.0,29.0,0.0,116.0,40.0,20180411
TURMERIC,550.0,32350.0,1.0,62.0,5.0,310.0,26.0,20180411
TURNIP,4140.0,34624.0,147.0,915.0,1343.0,9171.0,61.0,20180411
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180411
WATERMELONS,25909.0,1047822.15,1501.0,51567.0,9006.0,309402.0,20358.0,20180411
WILD ROCKET,250.0,611.0,10.0,42.0,1.0,4.0,1.0,20180411
YELLOW PEPPERS,215023.0,2082286.0,1517.0,14657.0,7585.0,73285.0,591.0,20180411
