Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
DHANYA,33033.0,213167.0,484.0,3784.0,1546.0,12320.0,317.0,20180614
DILL,525.0,4568.0,14.0,118.0,30.0,199.0,50.0,20180614
DRIED BEANS,1320.0,1320.0,10.0,10.0,90.0,90.0,490.0,20180614
DRIED FRUIT,2600.0,21900.0,5.0,42.0,54.0,432.0,4.0,20180614
EDIBLE FLOWERS,910.0,2610.0,44.0,119.0,2.0,4.0,1.0,20180614
EMPTY BOXES,2407.5,28731.65,321.0,3831.0,161.0,1916.0,4717.0,20180614
ENDIVE/CHICORY,1870.0,10905.0,25.0,144.0,125.0,720.0,11.0,20180614
ENGLISH CUCUMBER,407005.0,3893488.36,4167.0,42815.0,32196.0,332118.0,1936.0,20180614
FENNEL/ANISE,5430.0,25733.0,66.0,307.0,308.0,2528.0,11.0,20180614
FIREWOOD,1700.0,35177.0,123.0,3102.0,861.0,23639.0,990.0,20180614
GARLIC,137785.0,1637058.0,357.0,6479.0,2994.0,43015.0,9981.0,20180614
GARLIC PROCESSED,4984.44,62245.47,28.0,333.0,126.0,1589.0,353.0,20180614
GEELORA,1595.0,12510.0,47.0,433.0,141.0,1299.0,51.0,20180614
GEM SQUASHES,137449.0,1430642.0,2073.0,29776.0,16848.0,264931.0,12747.0,20180614
GHERKINS,9260.0,20674.0,90.0,218.0,432.0,1026.0,0.0,20180614
GINGER PROCESSED,0.0,1587.72,0.0,6.0,0.0,25.0,17.0,20180614
GINGER ROOT,132965.0,1371352.0,773.0,8012.0,4089.0,43696.0,1308.0,20180614
GOOSEBERRIES,22520.0,87416.0,112.0,434.0,484.0,1734.0,38.0,20180614
GRANADILLA,14218.8,285764.8,176.0,4624.0,365.0,10012.0,1762.0,20180614
GRAPEFRUIT,100144.0,363188.0,1432.0,10087.0,16657.0,70368.0,23536.0,20180614
GRAPES,438037.0,4109523.0,2539.0,45486.0,11735.0,217763.0,70234.0,20180614
GREEN PEPPERS,468964.0,5927426.08,17325.0,198675.0,86959.0,995469.0,24483.0,20180614
GUAVA,72808.0,630305.69,2669.0,24470.0,7325.0,63450.0,212.0,20180614
HUBBARD SQUASHES,275449.16,1651882.16,2556.0,18209.0,81801.0,582697.0,3026.0,20180614
JUICE,8792.82,136387.81,98.0,1450.0,496.0,7671.0,4677.0,20180614
KALE,25534.0,187919.8,1431.0,14756.0,2858.0,17756.0,3398.0,20180614
KARELA,1450.0,11090.0,32.0,290.0,121.0,853.0,1.0,20180614
KIWIFRUIT,91410.0,735900.0,720.0,3853.0,2325.0,18089.0,3579.0,20180614
KOHLRABI,1620.0,8640.0,15.0,74.0,180.0,888.0,2.0,20180614
KUMATO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20180614
KUMQUAT,2425.0,54369.0,82.0,1839.0,190.0,4372.0,687.0,20180614
LEEKS,24868.0,200040.0,422.0,3556.0,2478.0,24400.0,607.0,20180614
LEMON GRASS,180.0,903.0,12.0,57.0,5.0,23.0,58.0,20180614
LEMONS,164435.0,1433019.61,2803.0,25260.0,36319.0,305879.0,78424.0,20180614
LETTUCE,306769.5,2273112.0,9445.0,61972.0,43031.0,302991.0,4416.0,20180614
LETTUCE LIVING,3490.0,27609.0,64.0,965.0,224.0,3378.0,264.0,20180614
LIMES,14946.0,112673.0,603.0,3824.0,1893.0,11556.0,3934.0,20180614
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180614
MAIZE MEAL,0.0,190.0,0.0,3.0,0.0,75.0,21.0,20180614
MANGO,180.0,57740.0,1.0,484.0,4.0,1936.0,0.0,20180614
MARJORAM,0.0,1834.0,0.0,88.0,0.0,14.0,86.0,20180614
MARROWS,340.0,29297.0,7.0,562.0,24.0,3021.0,25.0,20180614
MELONS,510.0,38242.0,8.0,738.0,56.0,5166.0,62.0,20180614
MICRO HERBS,808.0,3786.0,41.0,177.0,8.0,35.0,19.0,20180614
MILK,1290.0,15845.0,22.0,263.0,132.0,1578.0,1906.0,20180614
MINNEOLA,62130.0,643645.0,730.0,6161.0,8679.0,75773.0,6470.0,20180614
MINT,2429.0,12873.0,65.0,327.0,130.0,589.0,64.0,20180614
MITJI BUDGIE,2245.0,13900.0,62.0,372.0,291.0,1697.0,129.0,20180614
MIXED,320.0,3454.0,3.0,33.0,6.0,88.0,0.0,20180614
MIXED HERBS,0.0,1060.0,0.0,8.0,0.0,1.0,3.0,20180614
MORINGA,0.0,100.0,0.0,10.0,0.0,40.0,6.0,20180614
MUSHROOMS,52636.0,455180.0,268.0,1886.0,983.0,7839.0,444.0,20180614
MUSK MELONS,189045.0,1125515.11,2381.0,15244.0,16769.0,110775.0,4041.0,20180614
MUSTARD LEAVE,60.0,6862.0,12.0,1474.0,1.0,237.0,324.0,20180614
NAARTJIES,293737.0,4496221.0,7674.0,86989.0,36047.0,461180.0,29427.0,20180614
NOVA,22161.0,1299128.49,1421.0,63424.0,6841.0,260812.0,18297.0,20180614
NUTS,0.0,800.0,0.0,2.0,0.0,0.0,1.0,20180614
OKRA,54841.5,609132.29,2302.0,30732.0,5665.0,69061.0,3158.0,20180614
OLIVES,2160.0,39137.0,12.0,258.0,48.0,1032.0,264.0,20180614
ONIONS,2844759.0,34360257.8,82426.0,981449.0,754457.0,8904161.0,208934.0,20180614
ORANGE PEPPERS,0.0,4845.0,0.0,77.0,0.0,385.0,15.0,20180614
ORANGES,1197529.4,11556828.2,45528.0,520219.0,321490.0,3444408.0,233874.0,20180614
OREGANO,540.0,1586.0,20.0,63.0,2.0,6.0,0.0,20180614
PAMPALMOESE,5240.0,83180.0,53.0,865.0,793.0,12710.0,5334.0,20180614
PAPINO,194169.69,1573257.69,5412.0,40205.0,29859.0,199164.0,12500.0,20180614
PAPRI,1920.0,17479.47,53.0,450.0,153.0,1264.0,120.0,20180614
PAPRIKA,960.0,17905.0,14.0,252.0,39.0,809.0,28.0,20180614
PARSLEY,43225.0,184054.0,333.0,1814.0,984.0,4924.0,249.0,20180614
PATTY PANS,129992.0,686438.0,749.0,5268.0,4431.0,29012.0,146.0,20180614
PAWPAWS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20180614
PEANUTS RAW / UNSHELLED,0.0,120.0,0.0,1.0,0.0,2.0,14.0,20180614
PEARS,303292.0,3812091.0,4849.0,54801.0,48104.0,555546.0,32827.0,20180614
PEAS,29862.0,202228.37,223.0,1674.0,783.0,4792.0,317.0,20180614
PECAN NUT (SHELL),3040.0,38950.0,17.0,368.0,44.0,604.0,387.0,20180614
PERSIMMON/SHARON FRUIT,140352.7,550166.7,4412.0,12016.0,7064.0,29241.0,2402.0,20180614
PINEAPPLES,285870.0,1781236.0,8980.0,57811.0,69588.0,446996.0,8955.0,20180614
PIQUANT PEPPERS (PEPPER DEW),0.0,1165.0,0.0,44.0,0.0,132.0,9.0,20180614
PKS BLUE QUEEN,150473.0,955079.0,2892.0,21514.0,101220.0,752990.0,1945.0,20180614
PLUMS,20170.34,111130.34,144.0,2610.0,852.0,13906.0,1363.0,20180614
POMEGRANATE,40510.0,452089.15,318.0,3673.0,1333.0,14893.0,572.0,20180614
POT PLANTS,2660.0,21340.0,19.0,159.0,114.0,954.0,18.0,20180614
POTATOES,6131094.66,58902502.8,210569.0,1961459.0,2063990.0,19119230.0,242291.0,20180614
POTJIEKOS,3094.0,12586.0,28.0,119.0,134.0,571.0,20.0,20180614
PUMPKINS,24300.0,316023.0,564.0,7753.0,19176.0,263602.0,2630.0,20180614
PUMPKINS GOURMET GLOBE,30.0,180.0,1.0,5.0,5.0,25.0,85.0,20180614
QUINCE,2100.0,23654.0,64.0,713.0,273.0,2988.0,753.0,20180614
RADICCHIO,750.0,2400.0,50.0,160.0,10.0,32.0,0.0,20180614
RADISH,7075.0,39849.0,115.0,692.0,473.0,2310.0,229.0,20180614
RAINBOW PEPPERS,61622.0,486009.0,383.0,4229.0,1080.0,9433.0,263.0,20180614
RASPBERRIES,480.0,132978.0,32.0,1113.0,6.0,1316.0,18.0,20180614
RED LETTUCE,640.0,2820.0,8.0,33.0,40.0,165.0,0.0,20180614
RED PEPPERS,559568.0,2391109.0,3786.0,29265.0,18961.0,146532.0,1480.0,20180614
RHUBARB,4960.0,18850.0,44.0,167.0,220.0,835.0,6.0,20180614
ROCKET,3965.0,21336.0,95.0,590.0,51.0,279.0,294.0,20180614
ROOT CELERY,3800.0,18550.0,20.0,93.0,240.0,1116.0,2.0,20180614
ROSEMARY,1669.0,11520.0,64.0,417.0,12.0,91.0,80.0,20180614
SAGE,270.0,1597.0,10.0,64.0,2.0,12.0,80.0,20180614
SALTED NUTS,0.0,10200.0,0.0,175.0,0.0,175.0,75.0,20180614
SATSUMAS,98316.0,1104541.9,3608.0,51306.0,15500.0,192084.0,13042.0,20180614
SNACKS,0.0,0.0,0.0,0.0,0.0,0.0,291.0,20180614
SOUP GREENS,45334.0,570044.16,712.0,7658.0,4613.0,49244.0,511.0,20180614
SPEARMINT,4806.0,34163.0,103.0,864.0,172.0,1172.0,426.0,20180614
SPINACH,135984.0,1075578.63,4637.0,41873.0,26087.0,233807.0,5430.0,20180614
SPRING ONIONS,14922.0,110291.0,401.0,2646.0,923.0,7920.0,137.0,20180614
STRAWBERRIES,356938.0,2814993.0,1324.0,10818.0,4552.0,37749.0,717.0,20180614
SUGAR CANE,1580.0,20524.95,22.0,316.0,154.0,2212.0,695.0,20180614
SWEET BASIL,2433.0,13277.0,91.0,510.0,18.0,100.0,43.0,20180614
SWEET CORN,158136.0,1208062.0,1557.0,9539.0,4841.0,32091.0,980.0,20180614
SWEET MELONS,122790.0,805922.47,1163.0,10486.0,8387.0,74176.0,2534.0,20180614
SWEET POTATO,302384.0,2267716.5,17384.0,111574.0,109396.0,808547.0,16157.0,20180614
TABLE CELERY,25730.0,314130.0,123.0,1427.0,1061.0,13077.0,298.0,20180614
TAMARILLO,2832.0,5792.0,13.0,24.0,31.0,66.0,12.0,20180614
THYME,1246.0,4025.99,47.0,168.0,5.0,19.0,33.0,20180614
TOMATOES,3087226.0,39358202.8,189600.0,1700247.0,474733.0,5039718.0,49598.0,20180614
TOMATOES DRIED,1110.0,2280.0,12.0,21.0,12.0,21.0,9.0,20180614
TOOVER,1975.0,10921.0,51.0,326.0,153.0,978.0,56.0,20180614
TURMERIC,2040.0,23410.0,11.0,99.0,55.0,495.0,43.0,20180614
TURNIP,9542.0,88777.89,286.0,2046.0,2075.0,16959.0,540.0,20180614
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180614
WATERCRESS,70.0,426.0,4.0,22.0,1.0,4.0,4.0,20180614
WATERMELONS,28510.0,710299.0,532.0,13895.0,4755.0,123860.0,3308.0,20180614
WILD ROCKET,0.0,341.0,0.0,23.0,0.0,2.0,170.0,20180614
YELLOW PEPPERS,475654.0,2168525.0,2249.0,15665.0,11350.0,78825.0,776.0,20180614
