Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
BROCCOLI FLORETTES,0.0,13056.0,0.0,76.0,0.0,182.0,24.0,20180409
BRUSSELS SPROUTS,14400.0,24400.0,36.0,61.0,158.0,358.0,0.0,20180409
BUTTER LETTUCE,1038.0,29682.0,18.0,470.0,31.0,1062.0,18.0,20180409
BUTTERNUT,151488.0,1666408.5,7484.0,82255.0,60022.0,698079.0,32142.0,20180409
CABBAGE,150122.0,1762812.8,5886.0,75359.0,76646.0,802661.0,4274.0,20180409
CABBAGE RED,2760.0,213773.0,103.0,2076.0,974.0,11992.0,291.0,20180409
CALABASH,810.0,11088.0,11.0,282.0,44.0,983.0,96.0,20180409
CARROTS,514557.0,6111837.79,17806.0,158139.0,121279.0,1191944.0,23262.0,20180409
CAULI/BROC,39790.0,60604.0,250.0,362.0,750.0,1232.0,9.0,20180409
CAULIFLOWER,158588.0,952903.5,2196.0,9476.0,9107.0,51927.0,1380.0,20180409
CAULIFLOWER FLORETS,5184.0,13224.0,49.0,114.0,118.0,274.0,1.0,20180409
CHESTNUTS RAW,0.0,630.0,0.0,21.0,0.0,210.0,10.0,20180409
CHILLIES,63399.0,673116.5,3058.0,29607.0,9933.0,92570.0,15468.0,20180409
CHILLIES PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20180409
CHINESE  VEGETABLES,7764.0,54699.5,1008.0,3440.0,262.0,7288.0,641.0,20180409
CHORIE,720.0,1525.0,19.0,48.0,95.0,240.0,14.0,20180409
CLEMENTINES,1000.0,3912.0,50.0,194.0,100.0,388.0,166.0,20180409
COCKTAIL AVOCADO PEAR,660.0,3045.0,33.0,96.0,66.0,192.0,17.0,20180409
COCKTAIL TOMATOES,248.0,2172.0,7.0,41.0,28.0,177.0,70.0,20180409
COCONUTS,400.0,81970.0,1.0,217.0,50.0,10400.0,260.0,20180409
CORIANDER/DHANYA,10.0,910.0,1.0,67.0,0.0,6.0,58.0,20180409
CRUSHED GINGER/GARLIC,0.0,9028.8,0.0,39.0,0.0,184.0,49.0,20180409
CUCUMBER,0.0,9820.0,0.0,221.0,0.0,1087.0,11.0,20180409
CURRY LEAVES,0.0,6045.0,0.0,268.0,0.0,46.0,7.0,20180409
DATES,0.0,10064.0,0.0,22.0,0.0,152.0,69.0,20180409
DHANYA,5326.0,189424.0,104.0,2228.0,299.0,6970.0,127.0,20180409
DRAGON FRUIT,2280.0,25907.0,21.0,511.0,32.0,1157.0,339.0,20180409
DRIED FRUIT,1520.0,11225.0,3.0,22.0,34.0,259.0,26.0,20180409
DRUM STICK,400.0,600.0,5.0,6.0,15.0,18.0,0.0,20180409
EMPTY BOXES,2865.0,23572.0,382.0,3143.0,191.0,1572.0,9585.0,20180409
ENGLISH CUCUMBER,140062.0,2027940.0,2347.0,27075.0,18566.0,210324.0,3460.0,20180409
FIGS,1040.0,38075.0,12.0,624.0,40.0,1905.0,475.0,20180409
FLAT BEANS,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20180409
GARLIC,103715.0,872103.0,468.0,4933.0,2782.0,30077.0,8256.0,20180409
GARLIC PROCESSED,510.0,40139.26,4.0,203.0,14.0,962.0,422.0,20180409
GEELORA,1692.0,6588.0,67.0,272.0,201.0,816.0,132.0,20180409
GEM SQUASHES,178900.0,939388.0,2449.0,17631.0,18186.0,154373.0,1492.0,20180409
GHERKINS,3184.0,23052.0,87.0,494.0,518.0,2787.0,280.0,20180409
GINGER PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20180409
GINGER ROOT,69530.0,793797.0,313.0,3107.0,1941.0,19624.0,2770.0,20180409
GOOSEBERRIES,2880.0,40598.0,6.0,114.0,29.0,411.0,6.0,20180409
GRANADILLA,5750.0,156418.0,40.0,1572.0,84.0,3249.0,566.0,20180409
GRAPEFRUIT,22200.0,515150.0,147.0,3326.0,2205.0,49890.0,2805.0,20180409
GRAPES,639436.0,5005022.01,12607.0,105584.0,58838.0,447102.0,193255.0,20180409
GREEN MEALIES,480.0,28801.0,40.0,294.0,620.0,4360.0,440.0,20180409
GREEN PEPPERS,247704.0,2733866.0,10315.0,98777.0,51890.0,494081.0,4812.0,20180409
GUAVA,2899.0,181936.0,68.0,4365.0,277.0,13636.0,124.0,20180409
HUBBARD SQUASHES,83690.0,789235.0,1446.0,12722.0,46272.0,407104.0,477.0,20180409
JUICE,300.88,82507.01,4.0,894.0,20.0,4656.0,2572.0,20180409
KALE,3146.0,48188.8,388.0,3620.0,83.0,4312.0,31.0,20180409
KARELA,40.0,15720.0,1.0,317.0,2.0,905.0,188.0,20180409
KIWIFRUIT,27525.0,362055.0,149.0,2005.0,1014.0,12450.0,2799.0,20180409
KUMQUAT,300.0,7365.0,10.0,209.0,30.0,627.0,34.0,20180409
LEEKS,3751.0,91083.0,40.0,1035.0,185.0,5161.0,90.0,20180409
LEMON GRASS,0.0,260.0,0.0,19.0,0.0,4.0,40.0,20180409
LEMONS,281690.0,1597884.0,3258.0,18565.0,42740.0,226988.0,28487.0,20180409
LETTUCE,109190.0,1870731.0,3037.0,40196.0,10008.0,217789.0,1447.0,20180409
LETTUCE LIVING,0.0,6440.0,0.0,126.0,0.0,441.0,730.0,20180409
LIMES,11799.4,102078.9,339.0,3454.0,1079.0,11514.0,4899.0,20180409
LIQUIDS,0.0,5146.0,0.0,83.0,0.0,996.0,153.0,20180409
MAIZE MEAL,100.0,200.0,1.0,2.0,25.0,50.0,57.0,20180409
MANGO,169859.0,1346576.77,3333.0,34003.0,13286.0,118244.0,23160.0,20180409
MARJORAM,54.0,81.0,2.0,3.0,0.0,1.0,10.0,20180409
MARROWS,0.0,5310.0,0.0,77.0,0.0,410.0,6.0,20180409
MELONS,9615.0,172120.0,241.0,3205.0,1687.0,22435.0,345.0,20180409
MINT,140.0,610.0,7.0,27.0,1.0,5.0,1.0,20180409
MITJI BUDGIE,1043.0,7388.0,23.0,147.0,69.0,441.0,60.0,20180409
MIXED,60.0,60.0,1.0,1.0,1.0,1.0,0.0,20180409
MIXED HERBS,0.0,25.0,0.0,1.0,0.0,0.0,12.0,20180409
MUSHROOMS,14344.0,202051.0,101.0,941.0,208.0,3140.0,552.0,20180409
MUSK MELONS,19590.0,783405.0,321.0,12291.0,2329.0,88659.0,2666.0,20180409
MUSTARD LEAVE,280.0,3194.0,56.0,569.0,6.0,57.0,0.0,20180409
NAARTJIES,690.0,24862.5,42.0,1623.0,84.0,3246.0,1727.0,20180409
NECTARINES,134985.0,1551617.82,2469.0,26508.0,9228.0,99385.0,6406.0,20180409
NOVA,21515.0,85155.0,962.0,3763.0,2060.0,13574.0,3531.0,20180409
NUTS,0.0,380.0,0.0,1.0,0.0,0.0,1.0,20180409
OKRA,38846.0,322089.48,2289.0,17014.0,4865.0,37177.0,6415.0,20180409
ONIONS,3044546.0,23380098.8,72836.0,539202.0,618288.0,4941343.0,169466.0,20180409
ORANGE PEPPERS,0.0,10980.0,0.0,116.0,0.0,580.0,20.0,20180409
ORANGES,447092.56,3765520.6,15089.0,137603.0,105593.0,914872.0,102835.0,20180409
OREGANO,0.0,1200.0,0.0,52.0,0.0,5.0,46.0,20180409
PAMPALMOESE,51200.0,126920.0,677.0,1794.0,8463.0,20205.0,4239.0,20180409
PAPINO,40078.0,967736.0,408.0,7996.0,2031.0,39176.0,3662.0,20180409
PAPRI,1400.0,3550.0,25.0,60.0,75.0,180.0,20.0,20180409
PAPRIKA,1652.0,65730.0,42.0,927.0,187.0,2850.0,329.0,20180409
PARSLEY,2027.0,86171.0,33.0,1103.0,106.0,3116.0,154.0,20180409
PATTY PANS,32782.0,623858.0,87.0,2481.0,840.0,14116.0,91.0,20180409
PEACHES,33614.0,522015.0,1138.0,17304.0,3415.0,54117.0,8982.0,20180409
PEACHES,174730.0,1083475.0,3932.0,18546.0,20035.0,85699.0,3395.0,20180409
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180409
PEARS,467738.0,2633799.47,7663.0,43101.0,74844.0,438970.0,26885.0,20180409
PEAS,1440.0,188718.0,4.0,842.0,12.0,2359.0,51.0,20180409
PECAN NUT (SHELL),0.0,13440.0,0.0,48.0,0.0,192.0,316.0,20180409
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,563.0,20180409
PINEAPPLES,15390.0,1214810.0,757.0,31438.0,4616.0,242732.0,299.0,20180409
PIQUANT MIXED CHILLIE,80.0,320.0,3.0,11.0,12.0,44.0,31.0,20180409
PIQUANT PEPPERS (PEPPER DEW),30.0,145.0,3.0,12.0,9.0,36.0,18.0,20180409
PKS BLUE QUEEN,47650.0,389226.0,1070.0,9410.0,37450.0,329350.0,5127.0,20180409
PLUMS,389552.0,2583972.84,6625.0,46319.0,44696.0,278390.0,26970.0,20180409
POMEGRANATE,140680.0,226375.0,2681.0,4304.0,10689.0,16802.0,4994.0,20180409
POT PLANTS,910.0,12090.0,7.0,93.0,42.0,558.0,31.0,20180409
POTATOES,4838536.0,43762908.7,111937.0,909133.0,1084228.0,8880636.0,108836.0,20180409
PRICKLY PEAR,62900.0,165421.0,1927.0,5227.0,3854.0,10454.0,773.0,20180409
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,430.0,20180409
PUMPKINS,24005.0,213558.79,570.0,5134.0,19380.0,158258.0,1538.0,20180409
QUINCE,310.0,17200.0,7.0,402.0,28.0,1608.0,1042.0,20180409
RADISH,120.0,16592.0,2.0,244.0,4.0,587.0,9.0,20180409
RAINBOW PEPPERS,12578.0,204486.0,244.0,2506.0,1066.0,8759.0,343.0,20180409
RASPBERRIES,18572.0,84921.0,136.0,819.0,187.0,856.0,269.0,20180409
RED PEPPERS,101995.0,1958340.0,1560.0,19914.0,7951.0,103723.0,3545.0,20180409
RHUBARB,0.0,7324.0,0.0,64.0,0.0,320.0,12.0,20180409
ROCKET,956.0,6077.0,39.0,268.0,8.0,42.0,32.0,20180409
ROSEMARY,210.0,5788.0,24.0,214.0,1.0,39.0,42.0,20180409
SATSUMAS,117705.0,838824.0,5575.0,41400.0,19936.0,126582.0,45285.0,20180409
SHU-SHU,-80.0,6040.0,-2.0,85.0,-8.0,340.0,8.0,20180409
SOUP GREENS,4098.0,183496.0,44.0,1547.0,248.0,9456.0,189.0,20180409
SPEARMINT,70.0,3489.0,1.0,74.0,2.0,148.0,9.0,20180409
SPINACH,42484.0,511693.5,5550.0,29196.0,22896.0,136443.0,1226.0,20180409
SPRING ONIONS,5850.0,67771.0,127.0,1305.0,397.0,4424.0,138.0,20180409
STARFRUIT(CARAMBOLA),400.0,11689.0,2.0,66.0,4.0,132.0,111.0,20180409
STRAWBERRIES,11260.0,370133.0,94.0,1729.0,214.0,4421.0,237.0,20180409
SWEET BASIL,100.0,6797.0,4.0,253.0,1.0,51.0,0.0,20180409
SWEET CORN,73872.0,761878.0,392.0,3757.0,1579.0,15200.0,243.0,20180409
SWEET MELONS,5641.53,283346.53,111.0,4799.0,777.0,33593.0,1277.0,20180409
SWEET POTATO,172729.0,1507452.54,8051.0,48893.0,33510.0,339025.0,6946.0,20180409
TABLE CELERY,56560.0,172830.0,155.0,491.0,1348.0,4078.0,101.0,20180409
THYME,79.0,2404.0,3.0,90.0,1.0,18.0,48.0,20180409
TOMATOES,2450524.0,22458987.0,108264.0,821651.0,311314.0,2704243.0,38347.0,20180409
TOMATOES DRIED,0.0,440.0,0.0,5.0,0.0,5.0,60.0,20180409
TURIA,0.0,920.0,0.0,15.0,0.0,60.0,7.0,20180409
TURMERIC,0.0,23150.0,0.0,44.0,0.0,220.0,44.0,20180409
TURNIP,585.0,20759.0,61.0,569.0,938.0,6186.0,102.0,20180409
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180409
WATERMELONS,38802.0,842123.65,2580.0,41914.0,15502.0,252094.0,20906.0,20180409
WILD ROCKET,0.0,361.0,0.0,32.0,0.0,3.0,1.0,20180409
YELLOW PEPPERS,40900.0,1415575.0,292.0,10072.0,1460.0,50360.0,471.0,20180409
