Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,3900.0,12640.0,42.0,190.0,246.0,848.0,40.0,20180607
APPLES,1782778.0,8805795.0,22902.0,111865.0,261651.0,1268489.0,145283.0,20180607
ASPARAGUS,22400.0,50125.0,29.0,113.0,116.0,353.0,0.0,20180607
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180607
AVOCADOS,521191.0,2762946.0,11766.0,60358.0,64600.0,389634.0,37163.0,20180607
BABY BRINJALS,6557.0,28290.0,164.0,572.0,484.0,1786.0,209.0,20180607
BABY BUTTERNUT,12690.0,43804.0,165.0,583.0,707.0,2524.0,243.0,20180607
BABY CABBAGE,12854.0,55450.0,135.0,588.0,493.0,2151.0,180.0,20180607
BABY CARROTS,31086.0,97132.0,153.0,477.0,726.0,2371.0,461.0,20180607
BABY GEM SQUASH,14084.0,61196.0,213.0,759.0,1086.0,4087.0,345.0,20180607
BABY LEAF,2238.0,4692.0,23.0,48.0,23.0,48.0,36.0,20180607
BABY MARROWS,143478.0,694040.0,2602.0,13491.0,12209.0,61298.0,3921.0,20180607
BABY MIX,1990.0,6166.0,15.0,62.0,50.0,253.0,5.0,20180607
BABY SWEET CORN,9464.0,103976.0,62.0,686.0,240.0,2643.0,205.0,20180607
BANANAS,1340392.0,8218956.2,13777.0,81336.0,240331.0,1431419.0,66699.0,20180607
BASIL,160.0,160.0,4.0,4.0,0.0,0.0,3.0,20180607
BEAN SPROUTS,1440.0,6972.0,23.0,117.0,44.0,255.0,32.0,20180607
BEANS,296651.0,1010433.5,5792.0,24794.0,23667.0,101199.0,1635.0,20180607
BEANS INDIAN,890.0,2950.0,18.0,68.0,54.0,230.0,18.0,20180607
BEETROOT,423059.0,1940364.0,15581.0,60331.0,111024.0,459381.0,18024.0,20180607
BLACKBERRIES,4776.0,21000.0,21.0,93.0,32.0,140.0,0.0,20180607
BOK CHOY PAK-CHOI,200.0,2700.0,4.0,34.0,12.0,102.0,0.0,20180607
BRINJALS,52350.0,215829.0,962.0,4308.0,4262.0,19220.0,51.0,20180607
BROAD BEANS,260.0,260.0,5.0,5.0,20.0,20.0,0.0,20180607
BROCCOLI,276223.0,923158.0,1942.0,6509.0,5912.0,18798.0,238.0,20180607
BROCCOLI FLORETTES,0.0,3520.0,0.0,46.0,0.0,101.0,6.0,20180607
BROCCOLI LEAVES,2720.0,8940.0,63.0,205.0,504.0,1640.0,0.0,20180607
BRUSSELS SPROUTS,17665.0,70318.0,69.0,260.0,317.0,1251.0,72.0,20180607
BUTTER LETTUCE,9075.0,15557.0,119.0,205.0,301.0,731.0,40.0,20180607
BUTTERNUT,598096.0,2751208.0,31595.0,129128.0,251323.0,1080793.0,48431.0,20180607
CABBAGE,388683.0,2132951.0,13696.0,72929.0,148327.0,785582.0,7144.0,20180607
CABBAGE RED,40668.0,161551.0,359.0,1710.0,3863.0,11069.0,464.0,20180607
CALABASH,3640.0,22220.0,70.0,416.0,348.0,2224.0,169.0,20180607
CARROTS,1097077.0,5019348.0,38068.0,160622.0,287279.0,1272768.0,27416.0,20180607
CARROTS PROCESSED,0.0,3150.0,0.0,21.0,0.0,63.0,10.0,20180607
CAULI/BROC,10560.0,27090.0,66.0,192.0,264.0,686.0,3.0,20180607
CAULIFLOWER,196233.0,666311.0,1850.0,6802.0,8782.0,34046.0,347.0,20180607
CELERY,10140.0,39975.0,82.0,332.0,726.0,3180.0,121.0,20180607
CELERY OFFCUTS,100.0,530.0,2.0,15.0,2.0,15.0,43.0,20180607
CHERRIES,105380.0,171085.0,185.0,339.0,863.0,1305.0,528.0,20180607
CHILLIES,128019.0,589133.66,4963.0,23561.0,16541.0,77775.0,13872.0,20180607
CHINESE  VEGETABLES,10698.0,48563.0,553.0,4516.0,2854.0,11190.0,1294.0,20180607
CHIVES,145.0,758.0,7.0,50.0,0.0,3.0,118.0,20180607
CHORIE,340.0,1100.0,9.0,29.0,45.0,145.0,39.0,20180607
CLEMENTINES,31669.0,277259.0,1057.0,12912.0,6313.0,57945.0,9380.0,20180607
COCKTAIL AVOCADO PEAR,665.0,990.0,27.0,40.0,54.0,80.0,0.0,20180607
COCKTAIL TOMATOES,10290.0,44892.0,172.0,659.0,564.0,2094.0,583.0,20180607
