Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,2040.0,31170.0,19.0,196.0,164.0,2084.0,122.0,20180417
APPLES,2162200.0,21186964.1,25240.0,248118.0,301876.0,3256547.0,124274.0,20180417
ASPARAGUS,25475.0,193026.0,59.0,365.0,187.0,1411.0,70.0,20180417
ATCHARA,0.0,1267.1,0.0,52.0,0.0,52.0,16.0,20180417
AVOCADOS,681470.0,6342872.9,10176.0,96548.0,87528.0,747324.0,17070.0,20180417
BABY BRINJALS,11301.0,58419.0,236.0,1222.0,800.0,4088.0,173.0,20180417
BABY BUTTERNUT,13389.0,132152.0,122.0,1345.0,612.0,5884.0,44.0,20180417
BABY CABBAGE,30616.0,202837.0,364.0,2275.0,1202.0,7906.0,82.0,20180417
BABY CARROTS,46032.0,270804.0,233.0,1333.0,1028.0,6284.0,196.0,20180417
BABY CORN & SUGAR SNAP PEAS,900.0,900.0,3.0,3.0,6.0,6.0,2.0,20180417
BABY ENGLISH CUCUMBER,4440.0,33860.0,148.0,1046.0,1184.0,8368.0,17.0,20180417
BABY GEM SQUASH,28167.0,189202.0,239.0,1216.0,1327.0,7168.0,123.0,20180417
BABY LEAF,5100.0,22152.0,50.0,222.0,50.0,222.0,0.0,20180417
BABY MARROWS,246632.0,2349660.0,3923.0,27326.0,17736.0,126242.0,3780.0,20180417
BABY MIX,3230.0,24257.0,29.0,229.0,157.0,1204.0,12.0,20180417
BABY SWEET CORN,61088.0,493008.0,325.0,2071.0,1550.0,8964.0,480.0,20180417
BANANAS,1994034.0,25020345.8,15330.0,192339.0,260168.0,3342364.0,38154.0,20180417
BASIL,150.0,430.0,2.0,5.0,2.0,5.0,0.0,20180417
BAY LEAVES,50.0,235.0,2.0,10.0,0.0,2.0,10.0,20180417
BEAN SPROUTS,3164.0,20193.0,56.0,351.0,130.0,814.0,41.0,20180417
BEANS,215934.0,2211286.9,6948.0,71018.0,28451.0,294883.0,2309.0,20180417
BEANS INDIAN,35.0,6496.0,1.0,241.0,4.0,642.0,43.0,20180417
BEETROOT,240527.0,2930217.0,12429.0,152712.0,106224.0,1235433.0,30469.0,20180417
BLACKBERRIES,0.0,19572.0,0.0,92.0,0.0,138.0,29.0,20180417
BOK CHOY PAK-CHOI,2960.0,13068.0,33.0,150.0,125.0,592.0,21.0,20180417
BRINJALS,81584.0,608265.0,1906.0,12683.0,7972.0,56491.0,1002.0,20180417
BROCCOLI,421959.0,2625093.0,2994.0,16402.0,10960.0,53545.0,438.0,20180417
BROCCOLI FLORETTES,180.0,20297.0,1.0,132.0,2.0,317.0,7.0,20180417
BROCCOLI LEAVES,2200.0,11835.0,48.0,297.0,384.0,2376.0,0.0,20180417
BRUSSELS SPROUTS,1200.0,60800.0,3.0,152.0,16.0,908.0,0.0,20180417
BUTTER LETTUCE,3110.0,24546.0,39.0,327.0,195.0,1635.0,25.0,20180417
BUTTERNUT,466944.0,3830571.5,26198.0,199978.0,229398.0,1695256.0,39918.0,20180417
CABBAGE,294187.8,3355097.9,16575.0,163134.0,177032.0,1833404.0,14197.0,20180417
CABBAGE  SUGAR,1152.0,3392.0,12.0,38.0,29.0,91.0,0.0,20180417
CABBAGE RED,62266.0,458851.0,630.0,4677.0,3417.0,27404.0,65.0,20180417
CALABASH,3060.0,28853.0,49.0,542.0,274.0,2555.0,6.0,20180417
CARROTS,943204.0,11619694.7,36291.0,350778.0,282346.0,2714384.0,28932.0,20180417
CAULI/BROC,27104.0,106654.0,191.0,676.0,695.0,2443.0,46.0,20180417
CAULIFLOWER,230768.0,2096271.5,2454.0,20783.0,15692.0,113070.0,1343.0,20180417
CAULIFLOWER FLORETS,0.0,13224.0,0.0,114.0,0.0,274.0,64.0,20180417
CELERY,6445.0,40400.0,51.0,367.0,513.0,4017.0,57.0,20180417
CHILLIES,145774.0,1366002.84,6580.0,60462.0,20970.0,192264.0,18679.0,20180417
CHINESE  VEGETABLES,26385.0,200152.5,871.0,8937.0,3482.0,22331.0,1228.0,20180417
CHIVES,180.0,1384.0,8.0,60.0,2.0,12.0,0.0,20180417
CHORIE,70.0,2830.0,2.0,86.0,10.0,430.0,1.0,20180417
CLEMENTINES,43146.0,356578.0,2340.0,19584.0,4680.0,39168.0,18831.0,20180417
