Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
LETTUCE,386297.0,2260918.0,8844.0,49091.0,51300.0,269343.0,7198.0,20180410
LETTUCE LIVING,3900.0,10340.0,95.0,221.0,333.0,774.0,715.0,20180410
LIMES,20595.0,122673.9,778.0,4232.0,2349.0,13863.0,4120.0,20180410
LIQUIDS,0.0,5146.0,0.0,83.0,0.0,996.0,153.0,20180410
MAIZE MEAL,0.0,200.0,0.0,2.0,0.0,50.0,57.0,20180410
MANGO,282435.0,1566940.77,5827.0,39935.0,21046.0,135030.0,20641.0,20180410
MARJORAM,0.0,81.0,0.0,3.0,0.0,1.0,10.0,20180410
MARROWS,2200.0,7510.0,22.0,99.0,132.0,542.0,19.0,20180410
MELONS,41510.0,213630.0,474.0,3679.0,3318.0,25753.0,108.0,20180410
MICRO HERBS,435.0,1459.0,20.0,65.0,4.0,13.0,0.0,20180410
MINT,0.0,610.0,0.0,27.0,0.0,5.0,21.0,20180410
MITJI BUDGIE,2270.0,9658.0,43.0,190.0,129.0,570.0,50.0,20180410
MIXED,3420.0,8120.0,30.0,71.0,84.0,199.0,5.0,20180410
MIXED HERBS,0.0,25.0,0.0,1.0,0.0,0.0,12.0,20180410
MORINGA,4085.0,5615.0,46.0,63.0,184.0,252.0,11.0,20180410
MUSHROOMS,64984.0,267035.0,271.0,1212.0,839.0,3979.0,368.0,20180410
MUSK MELONS,316000.0,1099405.0,4343.0,16634.0,32894.0,121553.0,3173.0,20180410
NAARTJIES,16486.0,41348.5,1053.0,2676.0,2426.0,5672.0,2494.0,20180410
NECTARINES,153888.0,1705505.82,3706.0,30214.0,12251.0,111636.0,2794.0,20180410
NOVA,59500.0,144655.0,3454.0,7217.0,7274.0,20848.0,494.0,20180410
NUTS,1540.0,1920.0,51.0,52.0,50.0,50.0,0.0,20180410
OKRA,79159.0,404268.48,4172.0,21230.0,9658.0,46989.0,8047.0,20180410
ONIONS,3708542.81,27088641.6,82574.0,621776.0,761266.0,5702609.0,141122.0,20180410
ORANGE PEPPERS,800.0,11780.0,10.0,126.0,50.0,630.0,48.0,20180410
ORANGES,1143709.0,4909229.6,47338.0,184941.0,307875.0,1222747.0,83650.0,20180410
OREGANO,430.0,1630.0,16.0,68.0,2.0,7.0,60.0,20180410
PAMPALMOESE,5100.0,132020.0,62.0,1856.0,700.0,20905.0,4177.0,20180410
PANTRA LEAVES,3290.0,8640.0,42.0,114.0,89.0,238.0,0.0,20180410
PAPINO,344020.0,1321356.0,3365.0,11601.0,17368.0,57024.0,2718.0,20180410
PAPRI,0.0,3550.0,0.0,60.0,0.0,180.0,20.0,20180410
PAPRIKA,34476.0,100206.0,469.0,1396.0,1427.0,4277.0,276.0,20180410
PARSLEY,25824.0,114275.0,314.0,1436.0,967.0,4131.0,220.0,20180410
PARSNIP,11000.0,11000.0,56.0,56.0,398.0,398.0,2.0,20180410
PATTY PANS,153584.0,778562.0,611.0,3106.0,3445.0,17673.0,194.0,20180410
PEACHES,51385.0,573400.0,1360.0,18664.0,5403.0,59520.0,10109.0,20180410
PEACHES,86855.0,1170330.0,1733.0,20279.0,6091.0,91790.0,1662.0,20180410
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180410
PEARS,401922.0,3035721.47,6695.0,49796.0,67349.0,506319.0,21183.0,20180410
PEAS,39306.0,228024.0,177.0,1019.0,481.0,2840.0,36.0,20180410
PECAN NUT (SHELL),6310.0,19750.0,23.0,71.0,89.0,281.0,209.0,20180410
PICKLED,98.5,98.5,4.0,4.0,5.0,5.0,599.0,20180410
PINEAPPLES,523859.0,1738669.0,13071.0,44509.0,99344.0,342076.0,3158.0,20180410
PIQUANT MIXED CHILLIE,330.0,650.0,11.0,22.0,44.0,88.0,44.0,20180410
PIQUANT PEPPERS (PEPPER DEW),0.0,145.0,0.0,12.0,0.0,36.0,18.0,20180410
PKS BLUE QUEEN,66435.0,455661.0,1485.0,10895.0,51975.0,381325.0,5905.0,20180410
PLUMS,402033.0,2986005.84,6088.0,52407.0,30620.0,309010.0,21892.0,20180410
POMEGRANATE,28175.0,254550.0,513.0,4817.0,1942.0,18745.0,4607.0,20180410
POT PLANTS,9110.0,21200.0,71.0,164.0,426.0,984.0,19.0,20180410
POTATOES,7307163.0,51051791.7,179747.0,1088202.0,1745570.0,10623494.0,139102.0,20180410
PRICKLY PEAR,27817.0,193238.0,773.0,6000.0,1546.0,12000.0,0.0,20180410
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,430.0,20180410
PUMPKINS,43610.0,257168.79,901.0,6035.0,30605.0,188863.0,1037.0,20180410
QUINCE,1250.0,18450.0,28.0,430.0,112.0,1720.0,1014.0,20180410
RADISH,5008.0,22440.0,76.0,334.0,538.0,1307.0,8.0,20180410
RAINBOW PEPPERS,135340.0,342191.0,1415.0,3974.0,3324.0,13037.0,416.0,20180410
RASPBERRIES,27236.0,113669.0,279.0,1108.0,303.0,1191.0,200.0,20180410
RED LETTUCE,900.0,1800.0,10.0,20.0,50.0,100.0,0.0,20180410
RED PEPPERS,559346.0,2517686.0,5300.0,25214.0,26900.0,130623.0,6858.0,20180410
RHUBARB,4180.0,11504.0,37.0,101.0,185.0,505.0,12.0,20180410
ROCKET,4214.0,12431.0,104.0,405.0,50.0,158.0,44.0,20180410
ROSEMARY,1656.0,7444.0,73.0,287.0,13.0,51.0,83.0,20180410
SAGE,54.0,828.0,2.0,32.0,0.0,6.0,18.0,20180410
SATSUMAS,252064.0,1090888.0,12502.0,53902.0,47168.0,173750.0,51759.0,20180410
SHU-SHU,2270.0,8310.0,26.0,111.0,104.0,444.0,22.0,20180410
SOUP GREENS,27528.0,211024.0,225.0,1772.0,1357.0,10812.0,322.0,20180410
SPEARMINT,6530.0,21224.0,143.0,409.0,246.0,1010.0,97.0,20180410
SPINACH,156919.0,672380.5,3608.0,32921.0,24252.0,161429.0,1605.0,20180410
SPRING ONIONS,24600.0,92371.0,473.0,1778.0,1715.0,6139.0,180.0,20180410
STARFRUIT(CARAMBOLA),6210.0,17899.0,36.0,102.0,72.0,204.0,75.0,20180410
STRAWBERRIES,94120.0,464253.0,261.0,1990.0,813.0,5234.0,139.0,20180410
SWEET BASIL,2716.0,11263.0,60.0,343.0,27.0,100.0,10.0,20180410
SWEET CORN,219743.0,981621.0,1664.0,5421.0,4817.0,20016.0,322.0,20180410
SWEET MELONS,150585.0,632696.53,1583.0,8617.0,11839.0,65559.0,2130.0,20180410
SWEET POTATO,438880.0,1990957.54,12181.0,61305.0,108455.0,450627.0,3427.0,20180410
TABLE CELERY,89570.0,262400.0,273.0,764.0,2518.0,6596.0,116.0,20180410
TARROGAN,135.0,135.0,5.0,5.0,1.0,1.0,0.0,20180410
THYME,470.0,2874.0,28.0,118.0,4.0,22.0,109.0,20180410
TOMATOES,4341667.0,26862400.0,169448.0,999479.0,543845.0,3258863.0,60899.0,20180410
TOMATOES DRIED,120.0,560.0,2.0,7.0,2.0,7.0,58.0,20180410
TURIA,680.0,1600.0,14.0,29.0,56.0,116.0,47.0,20180410
TURMERIC,8650.0,31800.0,17.0,61.0,85.0,305.0,167.0,20180410
TURNIP,9917.0,31268.0,203.0,782.0,1654.0,7870.0,252.0,20180410
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180410
WATERCRESS,75.0,721.0,4.0,34.0,1.0,7.0,0.0,20180410
WATERMELONS,216449.5,1058573.15,8771.0,50685.0,53158.0,305252.0,19897.0,20180410
WILD ROCKET,0.0,361.0,0.0,32.0,0.0,3.0,1.0,20180410
YELLOW PEPPERS,451688.0,1867263.0,3068.0,13140.0,15340.0,65700.0,794.0,20180410
