Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,1360.0,1560.0,7.0,9.0,140.0,180.0,77.0,20180404
APPLES,2012640.0,4146049.0,23400.0,48994.0,281001.0,574546.0,102858.0,20180404
ARTICHOKES,280.0,280.0,7.0,7.0,35.0,35.0,6.0,20180404
ASPARAGUS,12926.0,12926.0,46.0,46.0,210.0,210.0,2.0,20180404
ATCHARA,52.2,52.2,2.0,2.0,2.0,2.0,66.0,20180404
AVOCADOS,525862.0,1122044.92,8523.0,19811.0,55359.0,138152.0,5476.0,20180404
BABY BRINJALS,9873.0,10843.0,264.0,279.0,860.0,920.0,125.0,20180404
BABY BUTTERNUT,8275.0,41919.0,103.0,339.0,427.0,1431.0,246.0,20180404
BABY CABBAGE,20110.0,63750.0,173.0,589.0,750.0,2140.0,69.0,20180404
BABY CARROTS,5624.0,14420.0,40.0,136.0,137.0,623.0,50.0,20180404
BABY ENGLISH CUCUMBER,2110.0,6610.0,50.0,163.0,400.0,1304.0,3.0,20180404
BABY GEM SQUASH,30048.0,51328.0,147.0,262.0,970.0,1563.0,10.0,20180404
BABY LEAF,2346.0,2346.0,23.0,23.0,23.0,23.0,27.0,20180404
BABY MARROWS,184856.0,668991.0,1909.0,6315.0,8794.0,28371.0,3140.0,20180404
BABY MIX,1934.0,7726.0,30.0,60.0,151.0,311.0,2.0,20180404
BABY SWEET CORN,50422.0,66354.0,183.0,247.0,768.0,1059.0,13.0,20180404
BANANAS,2035249.0,6281405.3,16172.0,49780.0,283908.0,883532.0,37104.0,20180404
BEAN SPROUTS,180.0,4577.0,3.0,80.0,6.0,184.0,33.0,20180404
BEANS,252147.9,490132.9,7058.0,13368.0,28959.0,55312.0,2831.0,20180404
BEANS INDIAN,140.0,815.0,5.0,26.0,14.0,70.0,30.0,20180404
BEETROOT,270959.0,499995.0,19333.0,34975.0,133391.0,255821.0,16500.0,20180404
BLACKBERRIES,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20180404
