Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
CABBAGE,485219.0,485219.0,19963.0,19963.0,201580.0,201580.0,5585.0,20180403
CABBAGE RED,42779.0,42779.0,356.0,356.0,2492.0,2492.0,99.0,20180403
CALABASH,4345.0,4345.0,106.0,106.0,388.0,388.0,73.0,20180403
CARROTS,1203510.14,1203510.14,28558.0,28558.0,228566.0,228566.0,12167.0,20180403
CAULI/BROC,10180.0,10180.0,51.0,51.0,204.0,204.0,13.0,20180403
CAULIFLOWER,160768.0,160768.0,1640.0,1640.0,16834.0,16834.0,933.0,20180403
CAULIFLOWER FLORETS,840.0,840.0,7.0,7.0,17.0,17.0,8.0,20180403
CELERY,1640.0,1640.0,21.0,21.0,252.0,252.0,24.0,20180403
CHESTNUTS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20180403
CHESTNUTS RAW,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20180403
CHILLIES,167818.0,167818.0,7024.0,7024.0,22009.0,22009.0,11797.0,20180403
CHILLIES PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20180403
CHINESE  VEGETABLES,23105.0,23105.0,562.0,562.0,3635.0,3635.0,651.0,20180403
CHIVES,285.0,285.0,13.0,13.0,1.0,1.0,0.0,20180403
CHORIE,575.0,575.0,20.0,20.0,100.0,100.0,5.0,20180403
CLEMENTINES,330.0,330.0,15.0,15.0,30.0,30.0,345.0,20180403
COCKTAIL AVOCADO PEAR,585.0,585.0,14.0,14.0,28.0,28.0,81.0,20180403
COCKTAIL TOMATOES,4840.0,4840.0,37.0,37.0,164.0,164.0,80.0,20180403
COCONUTS,12900.0,12900.0,35.0,35.0,1750.0,1750.0,150.0,20180403
CORIANDER/DHANYA,75.0,75.0,3.0,3.0,1.0,1.0,91.0,20180403
CRUSHED GINGER/GARLIC,201.6,201.6,1.0,1.0,4.0,4.0,33.0,20180403
CUCUMBER,5334.0,5334.0,125.0,125.0,618.0,618.0,64.0,20180403
CURRY LEAVES,2305.0,2305.0,103.0,103.0,19.0,19.0,139.0,20180403
DATES,1144.0,1144.0,2.0,2.0,12.0,12.0,14.0,20180403
DHANYA,47273.0,47273.0,466.0,466.0,1449.0,1449.0,189.0,20180403
DILL,425.0,425.0,16.0,16.0,3.0,3.0,12.0,20180403
DRAGON FRUIT,4641.0,4641.0,116.0,116.0,306.0,306.0,3109.0,20180403
DRIED FRUIT,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180403
EDIBLE FLOWERS,420.0,420.0,21.0,21.0,1.0,1.0,0.0,20180403
EMPTY BOXES,3150.0,3150.0,420.0,420.0,210.0,210.0,12308.0,20180403
ENGLISH CUCUMBER,625836.0,625836.0,7484.0,7484.0,57781.0,57781.0,5675.0,20180403
FENNEL/ANISE,2860.0,2860.0,27.0,27.0,432.0,432.0,23.0,20180403
FIGS,11040.0,11040.0,223.0,223.0,593.0,593.0,616.0,20180403
GARLIC,222775.0,222775.0,1229.0,1229.0,7609.0,7609.0,8312.0,20180403
GARLIC PROCESSED,2690.6,2690.6,15.0,15.0,70.0,70.0,436.0,20180403
GEELORA,1395.0,1395.0,57.0,57.0,171.0,171.0,196.0,20180403
GEM SQUASHES,12350.0,12350.0,608.0,608.0,5019.0,5019.0,757.0,20180403
GHERKINS,4992.0,4992.0,118.0,118.0,590.0,590.0,175.0,20180403
GINGER PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20180403
GINGER ROOT,206970.0,206970.0,769.0,769.0,4755.0,4755.0,2962.0,20180403
GOOSEBERRIES,4590.0,4590.0,13.0,13.0,47.0,47.0,0.0,20180403
GRANADILLA,26170.0,26170.0,446.0,446.0,848.0,848.0,313.0,20180403
GRAPEFRUIT,156460.0,156460.0,1001.0,1001.0,15015.0,15015.0,2947.0,20180403
GRAPES,976377.01,976377.01,24107.0,24107.0,88165.0,88165.0,199562.0,20180403
GREEN MEALIES,870.0,870.0,35.0,35.0,693.0,693.0,20.0,20180403
GREEN PEPPERS,597189.0,597189.0,19088.0,19088.0,95419.0,95419.0,2510.0,20180403
GUAVA,36518.0,36518.0,1013.0,1013.0,2126.0,2126.0,292.0,20180403
HORSERADISH ROOT,600.0,600.0,3.0,3.0,15.0,15.0,4.0,20180403
HUBBARD SQUASHES,78330.0,78330.0,1175.0,1175.0,37600.0,37600.0,1318.0,20180403
JUICE,11394.12,11394.12,122.0,122.0,642.0,642.0,7232.0,20180403
KALE,11977.8,11977.8,1015.0,1015.0,1198.0,1198.0,607.0,20180403
KARELA,4080.0,4080.0,79.0,79.0,233.0,233.0,170.0,20180403
KIWIFRUIT,103590.0,103590.0,421.0,421.0,3544.0,3544.0,2431.0,20180403
KUMQUAT,2550.0,2550.0,67.0,67.0,201.0,201.0,116.0,20180403
LEEKS,20088.0,20088.0,232.0,232.0,1303.0,1303.0,11.0,20180403
LEMON GRASS,50.0,50.0,2.0,2.0,0.0,0.0,16.0,20180403
LEMONS,492400.0,492400.0,4420.0,4420.0,60301.0,60301.0,25852.0,20180403
LETTUCE,440837.0,440837.0,8374.0,8374.0,49436.0,49436.0,3341.0,20180403
LETTUCE LIVING,2160.0,2160.0,36.0,36.0,126.0,126.0,702.0,20180403
LIMES,14650.0,14650.0,483.0,483.0,1646.0,1646.0,4779.0,20180403
LIQUIDS,62.0,62.0,1.0,1.0,12.0,12.0,235.0,20180403
MAIZE MEAL,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20180403
MANGO,262934.77,262934.77,5593.0,5593.0,23452.0,23452.0,34174.0,20180403
MARROWS,1400.0,1400.0,27.0,27.0,110.0,110.0,37.0,20180403
MELONS,107125.0,107125.0,1852.0,1852.0,12964.0,12964.0,960.0,20180403
MICRO HERBS,414.0,414.0,20.0,20.0,4.0,4.0,0.0,20180403
MINT,1170.0,1170.0,23.0,23.0,46.0,46.0,7.0,20180403
MITJI BUDGIE,1910.0,1910.0,33.0,33.0,99.0,99.0,22.0,20180403
MUSHROOMS,52377.0,52377.0,214.0,214.0,817.0,817.0,439.0,20180403
MUSK MELONS,249770.0,249770.0,4289.0,4289.0,31019.0,31019.0,4551.0,20180403
MUSTARD LEAVE,2324.0,2324.0,355.0,355.0,36.0,36.0,4.0,20180403
NAARTJIES,14729.5,14729.5,954.0,954.0,2188.0,2188.0,653.0,20180403
NECTARINES,575549.0,575549.0,9160.0,9160.0,35278.0,35278.0,11161.0,20180403
NOVA,6345.0,6345.0,265.0,265.0,562.0,562.0,1429.0,20180403
OKRA,86649.0,86649.0,4356.0,4356.0,10271.0,10271.0,5379.0,20180403
ONIONS,4761643.0,4761643.0,114312.0,114312.0,1058956.0,1058956.0,150078.0,20180403
ORANGE PEPPERS,4110.0,4110.0,32.0,32.0,160.0,160.0,45.0,20180403
ORANGES,598848.04,598848.04,20831.0,20831.0,140705.0,140705.0,85961.0,20180403
OREGANO,270.0,270.0,10.0,10.0,1.0,1.0,10.0,20180403
PAMPALMOESE,29385.0,29385.0,454.0,454.0,4498.0,4498.0,2779.0,20180403
PANTRA LEAVES,4500.0,4500.0,61.0,61.0,127.0,127.0,0.0,20180403
PAPINO,148425.0,148425.0,1074.0,1074.0,5124.0,5124.0,919.0,20180403
PAPRI,2060.0,2060.0,42.0,42.0,101.0,101.0,9.0,20180403
PAPRIKA,20590.0,20590.0,285.0,285.0,825.0,825.0,325.0,20180403
PARSLEY,22926.0,22926.0,315.0,315.0,919.0,919.0,29.0,20180403
PATTY PANS,172061.0,172061.0,825.0,825.0,3902.0,3902.0,152.0,20180403
PEACHES,135761.0,135761.0,3438.0,3438.0,11667.0,11667.0,12329.0,20180403
PEACHES,288252.0,288252.0,4262.0,4262.0,20661.0,20661.0,3871.0,20180403
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180403
PEARS,479646.0,479646.0,8286.0,8286.0,84368.0,84368.0,25519.0,20180403
PEAS,56408.0,56408.0,242.0,242.0,714.0,714.0,62.0,20180403
PECAN NUT (SHELL),1680.0,1680.0,6.0,6.0,24.0,24.0,358.0,20180403
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,563.0,20180403
PINEAPPLES,307149.0,307149.0,7564.0,7564.0,58756.0,58756.0,71.0,20180403
PIQUANT PEPPERS (PEPPER DEW),40.0,40.0,2.0,2.0,6.0,6.0,28.0,20180403
PKS BLUE QUEEN,101421.0,101421.0,2595.0,2595.0,90825.0,90825.0,3459.0,20180403
PLUMS,494315.0,494315.0,10022.0,10022.0,61183.0,61183.0,26096.0,20180403
POMEGRANATE,18288.0,18288.0,342.0,342.0,1258.0,1258.0,6327.0,20180403
POT PLANTS,2470.0,2470.0,19.0,19.0,114.0,114.0,6.0,20180403
POTATOES,8174272.6,8174272.6,169424.0,169424.0,1648827.0,1648827.0,6214.0,20180403
PRUNES,680.0,680.0,16.0,16.0,59.0,59.0,1317.0,20180403
PUMPKINS,17898.0,17898.0,556.0,556.0,15424.0,15424.0,808.0,20180403
PUMPKINS GOURMET GLOBE,0.0,0.0,0.0,0.0,0.0,0.0,205.0,20180403
QUINCE,8370.0,8370.0,209.0,209.0,836.0,836.0,235.0,20180403
RADICCHIO,150.0,150.0,10.0,10.0,2.0,2.0,50.0,20180403
RADISH,2200.0,2200.0,38.0,38.0,256.0,256.0,14.0,20180403
RAINBOW PEPPERS,97231.0,97231.0,1116.0,1116.0,4424.0,4424.0,406.0,20180403
RAMANESCO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180403
RASPBERRIES,5424.0,5424.0,142.0,142.0,69.0,69.0,131.0,20180403
RED PEPPERS,564689.0,564689.0,4750.0,4750.0,25412.0,25412.0,3337.0,20180403
RHUBARB,600.0,600.0,5.0,5.0,25.0,25.0,15.0,20180403
ROCKET,2322.0,2322.0,86.0,86.0,17.0,17.0,1.0,20180403
ROSEMARY,1396.0,1396.0,52.0,52.0,10.0,10.0,21.0,20180403
SAGE,27.0,27.0,1.0,1.0,0.0,0.0,39.0,20180403
SALAD,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20180403
SATSUMAS,195189.0,195189.0,7917.0,7917.0,29112.0,29112.0,31097.0,20180403
SHU-SHU,3490.0,3490.0,37.0,37.0,148.0,148.0,36.0,20180403
SOUP GREENS,23120.0,23120.0,178.0,178.0,1184.0,1184.0,165.0,20180403
SPEARMINT,5059.0,5059.0,101.0,101.0,280.0,280.0,228.0,20180403
SPINACH,100619.0,100619.0,6326.0,6326.0,29479.0,29479.0,2723.0,20180403
SPRING ONIONS,9855.0,9855.0,224.0,224.0,733.0,733.0,128.0,20180403
STARFRUIT(CARAMBOLA),1250.0,1250.0,6.0,6.0,12.0,12.0,171.0,20180403
STRAWBERRIES,78702.0,78702.0,313.0,313.0,805.0,805.0,215.0,20180403
SWEET BASIL,2214.0,2214.0,82.0,82.0,16.0,16.0,0.0,20180403
SWEET CORN,110288.0,110288.0,559.0,559.0,2345.0,2345.0,106.0,20180403
SWEET MELONS,35330.0,35330.0,632.0,632.0,5056.0,5056.0,2250.0,20180403
SWEET POTATO,141667.54,141667.54,5253.0,5253.0,62213.0,62213.0,2471.0,20180403
TABLE CELERY,114070.0,114070.0,345.0,345.0,3432.0,3432.0,12.0,20180403
THYME,459.0,459.0,17.0,17.0,3.0,3.0,9.0,20180403
TOMATOES,5060178.0,5060178.0,172068.0,172068.0,609964.0,609964.0,27883.0,20180403
TOMATOES DRIED,260.0,260.0,2.0,2.0,2.0,2.0,63.0,20180403
TURIA,330.0,330.0,6.0,6.0,24.0,24.0,4.0,20180403
TURMERIC,1050.0,1050.0,2.0,2.0,10.0,10.0,86.0,20180403
TURNIP,1650.0,1650.0,89.0,89.0,1459.0,1459.0,55.0,20180403
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180403
WATERCRESS,120.0,120.0,6.0,6.0,1.0,1.0,14.0,20180403
WATERMELONS,72334.0,72334.0,6517.0,6517.0,39174.0,39174.0,5637.0,20180403
WILD ROCKET,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20180403
YELLOW PEPPERS,431815.0,431815.0,2921.0,2921.0,14682.0,14682.0,499.0,20180403
