Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,4120.0,63405.0,63.0,575.0,180.0,4210.0,27.0,20180524
APPLES,1619704.0,30012612.0,19472.0,353629.0,240447.0,4301278.0,152828.0,20180524
ASPARAGUS,19900.0,431972.0,29.0,861.0,127.0,3332.0,32.0,20180524
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180524
AVOCADOS,401039.0,9573291.57,7836.0,195093.0,55145.0,1315576.0,56590.0,20180524
BABY BRINJALS,1295.0,49375.0,28.0,1081.0,111.0,4112.0,72.0,20180524
BABY BUTTERNUT,16344.0,186648.0,146.0,1666.0,625.0,7368.0,95.0,20180524
BABY CABBAGE,23056.0,211898.0,243.0,2143.0,877.0,8030.0,7.0,20180524
BABY CARROTS,29664.0,290520.0,152.0,1457.0,561.0,6422.0,53.0,20180524
BABY ENGLISH CUCUMBER,0.0,29632.0,0.0,576.0,0.0,4608.0,6.0,20180524
BABY GEM SQUASH,19026.0,224154.0,201.0,2167.0,1078.0,11351.0,433.0,20180524
BABY MARROWS,168232.0,2215973.7,3257.0,44793.0,14489.0,203232.0,2393.0,20180524
BABY MIX,1850.0,29908.0,23.0,339.0,101.0,1650.0,13.0,20180524
BABY SWEET CORN,38432.0,561409.0,240.0,2837.0,1119.0,12914.0,413.0,20180524
BANANAS,1332535.0,29876223.0,12440.0,263065.0,212149.0,4553626.0,61261.0,20180524
BASIL,480.0,3920.0,6.0,51.0,6.0,51.0,7.0,20180524
BAY LEAVES,0.0,424.0,0.0,17.0,0.0,3.0,9.0,20180524
BEAN SPROUTS,720.0,23787.0,12.0,417.0,27.0,962.0,62.0,20180524
BEANS,222978.0,3881051.23,8893.0,103764.0,36647.0,435062.0,11646.0,20180524
BEANS INDIAN,805.0,6768.0,27.0,163.0,114.0,500.0,51.0,20180524
BEETROOT,306227.0,4629539.55,14528.0,210882.0,114052.0,1690680.0,18900.0,20180524
BLACKBERRIES,4320.0,28262.0,18.0,158.0,27.0,258.0,0.0,20180524
BOK CHOY PAK-CHOI,3600.0,20425.0,35.0,212.0,139.0,890.0,14.0,20180524
BRINJALS,70805.0,832750.0,1565.0,20099.0,7510.0,95238.0,1092.0,20180524
BROCCOLI,305079.0,4608718.78,3205.0,31620.0,10477.0,109004.0,960.0,20180524
BROCCOLI LEAVES,1215.0,22013.0,33.0,676.0,264.0,4365.0,110.0,20180524
BUTTER LETTUCE,7060.0,61767.5,86.0,827.0,297.0,3333.0,125.0,20180524
BUTTERNUT,384829.0,6169288.2,18108.0,311933.0,147523.0,2636205.0,24455.0,20180524
CABBAGE,317483.0,5706395.45,12521.0,208492.0,148332.0,2621473.0,10418.0,20180524
CABBAGE RED,62698.0,625300.0,579.0,5465.0,3435.0,28054.0,408.0,20180524
CALABASH,4630.0,64290.0,64.0,1097.0,422.0,6145.0,24.0,20180524
CARROTS,946792.0,16569764.0,24294.0,495368.0,206245.0,3912780.0,25740.0,20180524
CARROTS PROCESSED,750.0,3150.0,5.0,21.0,15.0,63.0,19.0,20180524
CAULI/BROC,32368.0,262542.0,305.0,2081.0,970.0,7323.0,108.0,20180524
CAULIFLOWER,187383.0,2133936.64,2727.0,29618.0,16253.0,162461.0,898.0,20180524
CELERY,3710.0,119616.0,57.0,1209.0,675.0,12327.0,248.0,20180524
CELERY OFFCUTS,15.0,3015.0,1.0,45.0,1.0,45.0,107.0,20180524
CHERRIES,1050.0,1050.0,15.0,15.0,75.0,75.0,0.0,20180524
CHILLIES,111134.65,2225104.71,4084.0,85702.0,13697.0,283138.0,15145.0,20180524
CHINESE  VEGETABLES,12420.0,223866.99,1171.0,20408.0,2433.0,34630.0,4204.0,20180524
CHIVES,482.0,6258.0,24.0,261.0,3.0,35.0,115.0,20180524
CHORIE,660.0,5920.0,12.0,208.0,60.0,1040.0,18.0,20180524
CLEMENTINES,36515.0,958426.0,2611.0,49161.0,5988.0,169153.0,24309.0,20180524
COCKTAIL TOMATOES,8470.0,167642.08,100.0,1901.0,326.0,7114.0,339.0,20180524
COCONUTS,6400.0,159298.0,19.0,494.0,875.0,23075.0,509.0,20180524
CORIANDER/DHANYA,120.0,3795.0,3.0,100.0,0.0,14.0,135.0,20180524
COUNTRY MIX,290.0,620.0,29.0,74.0,15.0,37.0,51.0,20180524
CROUTONS,0.0,1668.4,0.0,86.0,0.0,7.0,283.0,20180524
CRUSHED GINGER/GARLIC,3897.6,25233.6,16.0,109.0,85.0,512.0,22.0,20180524
CUCUMBER,26040.0,88431.33,372.0,1516.0,1860.0,7488.0,48.0,20180524
CURRY LEAVES,3682.0,30165.0,169.0,1365.0,27.0,264.0,66.0,20180524
DATES,3878.0,197773.0,11.0,529.0,45.0,2835.0,463.0,20180524
DHANYA,34414.0,501038.0,478.0,7225.0,1499.0,21751.0,447.0,20180524
DILL,1053.0,6143.0,25.0,154.0,37.0,169.0,28.0,20180524
DRAGON FRUIT,1680.0,33870.0,7.0,842.0,11.0,2218.0,4.0,20180524
DRIED FRUIT,0.0,21810.0,0.0,43.0,0.0,442.0,9.0,20180524
EDIBLE FLOWERS,400.0,2160.0,20.0,105.0,1.0,3.0,0.0,20180524
EMPTY BOXES,2340.03,42698.6,312.0,5693.0,156.0,2847.0,10573.0,20180524
ENDIVE/CHICORY,2620.0,20320.0,30.0,243.0,150.0,1215.0,13.0,20180524
ENGLISH CUCUMBER,298234.0,7593978.5,4490.0,88691.0,34945.0,690538.0,3249.0,20180524
FENNEL/ANISE,6900.0,67206.0,80.0,708.0,836.0,6880.0,85.0,20180524
FIGS,36440.0,161186.0,110.0,1291.0,489.0,3876.0,87.0,20180524
FIREWOOD,0.0,1200.0,0.0,80.0,0.0,240.0,143.0,20180524
GARLIC,206315.0,2993804.9,1313.0,14171.0,6602.0,84802.0,9513.0,20180524
GARLIC PROCESSED,6623.29,117316.52,34.0,631.0,160.0,2987.0,228.0,20180524
GEELORA,2270.0,29667.0,76.0,995.0,228.0,2985.0,61.0,20180524
GEM SQUASHES,78050.0,2362760.0,2745.0,64397.0,25575.0,509320.0,13651.0,20180524
GHERKINS,360.0,15746.0,6.0,220.0,24.0,1019.0,0.0,20180524
GINGER PROCESSED,0.0,984.36,0.0,4.0,0.0,18.0,20.0,20180524
GINGER ROOT,135423.0,2346093.0,681.0,11247.0,4026.0,66753.0,3050.0,20180524
GOOSEBERRIES,11516.0,162749.0,39.0,541.0,154.0,2216.0,101.0,20180524
GRANADILLA,63554.0,537169.62,1047.0,8182.0,2117.0,17296.0,1156.0,20180524
GRAPEFRUIT,32591.0,1211037.0,1225.0,29277.0,6573.0,217234.0,16949.0,20180524
GRAPES,412083.0,9851291.06,7581.0,210336.0,32465.0,787176.0,115302.0,20180524
GREEN MEALIES,7425.0,53718.0,104.0,717.0,2563.0,16063.0,69.0,20180524
GREEN PEPPERS,933929.0,9576074.5,24719.0,317615.0,124744.0,1594095.0,16928.0,20180524
GUAVA,60560.0,992493.6,2312.0,34542.0,5836.0,90008.0,2322.0,20180524
HORSERADISH ROOT,70.0,14759.0,10.0,407.0,60.0,2442.0,3.0,20180524
HUBBARD SQUASHES,167340.0,1912261.0,2631.0,37729.0,69600.0,1176932.0,2960.0,20180524
JUICE,16521.84,305427.44,150.0,3235.0,935.0,17225.0,3818.0,20180524
KALE,14892.0,248875.9,899.0,18734.0,1969.0,19278.0,1902.0,20180524
KARELA,2075.0,31805.0,61.0,1012.0,157.0,2510.0,114.0,20180524
KIWIFRUIT,60620.0,1031703.0,299.0,5377.0,2180.0,36979.0,2610.0,20180524
KOHLRABI,1560.0,14180.0,13.0,118.0,156.0,1416.0,7.0,20180524
KUMQUAT,0.0,33065.0,0.0,1093.0,0.0,3279.0,78.0,20180524
LEEKS,18114.0,291973.0,327.0,4549.0,2209.0,29239.0,397.0,20180524
LEMON GRASS,120.0,2570.0,2.0,172.0,5.0,55.0,102.0,20180524
LEMONS,169335.0,2717255.09,2483.0,42594.0,32859.0,470728.0,109937.0,20180524
LETTUCE,263100.0,5538525.08,7733.0,116982.0,40943.0,586849.0,7544.0,20180524
LETTUCE LIVING,1220.0,16520.0,20.0,312.0,70.0,1092.0,896.0,20180524
LIMES,14100.0,283908.0,357.0,8638.0,1131.0,26321.0,5011.0,20180524
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180524
MAIZE MEAL,0.0,1770.0,0.0,21.0,0.0,525.0,29.0,20180524
MANGO,160.0,166115.0,4.0,2322.0,16.0,9288.0,8.0,20180524
MARJORAM,0.0,140.0,0.0,5.0,0.0,1.0,34.0,20180524
MARROWS,640.0,20615.0,16.0,625.0,130.0,2807.0,75.0,20180524
MELONS,17980.0,608740.0,326.0,5888.0,2282.0,41216.0,566.0,20180524
MICRO HERBS,529.0,6801.0,26.0,310.0,5.0,62.0,27.0,20180524
MILK,2315.0,4062.0,37.0,64.0,222.0,384.0,2336.0,20180524
MINT,640.0,15340.0,18.0,252.0,24.0,712.0,5.0,20180524
MITJI BUDGIE,2440.0,36801.0,58.0,846.0,244.0,4477.0,123.0,20180524
