Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
GEM SQUASHES,216955.0,1647597.0,3580.0,33356.0,27607.0,292538.0,12241.0,20180615
GHERKINS,5826.0,51442.0,89.0,579.0,442.0,2919.0,1.0,20180615
GINGER PROCESSED,0.0,1587.72,0.0,6.0,0.0,25.0,17.0,20180615
GINGER ROOT,67364.0,1443666.0,361.0,8428.0,1989.0,46070.0,1457.0,20180615
GOOSEBERRIES,1986.0,89402.0,8.0,442.0,34.0,1768.0,30.0,20180615
GRANADILLA,22791.42,308556.22,468.0,5092.0,1005.0,11017.0,1724.0,20180615
GRAPEFRUIT,30322.0,393750.0,679.0,10768.0,5362.0,75760.0,27444.0,20180615
GRAPES,142535.0,4252058.0,941.0,46427.0,4606.0,222369.0,69672.0,20180615
GREEN PEPPERS,482517.0,6414726.08,20831.0,219733.0,104432.0,1100583.0,14945.0,20180615
GUAVA,42019.0,695120.69,1344.0,26002.0,3828.0,68780.0,1620.0,20180615
HUBBARD SQUASHES,261045.0,1912927.16,2431.0,20640.0,77894.0,660591.0,3435.0,20180615
JUICE,10437.46,146825.27,120.0,1570.0,587.0,8258.0,4557.0,20180615
KALE,20168.0,208087.8,1735.0,16491.0,3026.0,20782.0,1875.0,20180615
KARELA,0.0,6270.0,0.0,199.0,0.0,398.0,1.0,20180615
KIWIFRUIT,48945.0,784845.0,203.0,4056.0,1088.0,19177.0,3593.0,20180615
KOHLRABI,240.0,8880.0,2.0,76.0,24.0,912.0,0.0,20180615
KUMATO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20180615
KUMQUAT,2225.0,37990.0,89.0,1408.0,178.0,2990.0,1049.0,20180615
LEEKS,17128.0,217168.0,320.0,3876.0,2669.0,27069.0,458.0,20180615
LEMON GRASS,90.0,993.0,2.0,59.0,5.0,28.0,56.0,20180615
LEMONS,102615.0,1546404.61,1236.0,26485.0,16242.0,326590.0,78368.0,20180615
LETTUCE,229645.0,2502757.0,7304.0,69276.0,36679.0,339670.0,4206.0,20180615
LETTUCE LIVING,490.0,28099.0,9.0,974.0,32.0,3409.0,255.0,20180615
LIMES,12480.0,124908.0,446.0,4263.0,1338.0,12789.0,3688.0,20180615
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180615
MAIZE MEAL,0.0,190.0,0.0,3.0,0.0,75.0,21.0,20180615
MANGO,0.0,57740.0,0.0,484.0,0.0,1936.0,48.0,20180615
MARJORAM,191.0,2025.0,7.0,95.0,1.0,16.0,89.0,20180615
MARROWS,25.0,5922.0,1.0,165.0,3.0,636.0,24.0,20180615
MELONS,0.0,38242.0,0.0,738.0,0.0,5166.0,62.0,20180615
MICRO HERBS,465.0,4251.0,23.0,200.0,7.0,42.0,17.0,20180615
MILK,387.0,16232.0,6.0,269.0,36.0,1614.0,1900.0,20180615
MINNEOLA,15755.0,659400.0,207.0,6368.0,2259.0,78032.0,6081.0,20180615
MINT,40.0,12913.0,1.0,328.0,2.0,591.0,63.0,20180615
MITJI BUDGIE,310.0,14210.0,8.0,380.0,31.0,1728.0,121.0,20180615
MIXED HERBS,120.0,1180.0,1.0,9.0,0.0,1.0,2.0,20180615
MORINGA,0.0,100.0,0.0,10.0,0.0,40.0,6.0,20180615
MUSHROOMS,47569.0,497821.0,207.0,1890.0,937.0,8714.0,326.0,20180615
MUSK MELONS,37140.0,1040820.11,464.0,14573.0,3248.0,102101.0,4478.0,20180615
MUSTARD LEAVE,1112.0,7974.0,229.0,1703.0,23.0,259.0,269.0,20180615
NAARTJIES,181007.0,4682448.0,6305.0,93386.0,20100.0,481998.0,51770.0,20180615
NOVA,57626.0,1356754.49,2874.0,66298.0,10069.0,270881.0,23332.0,20180615
NUTS,0.0,800.0,0.0,2.0,0.0,0.0,1.0,20180615
OKRA,60724.0,673906.29,2627.0,33605.0,4943.0,74250.0,3144.0,20180615
OLIVES,1640.0,40777.0,9.0,267.0,36.0,1068.0,255.0,20180615
ONIONS,2396544.0,36769606.8,71834.0,1053542.0,652042.0,9558205.0,221056.0,20180615
ORANGE PEPPERS,130.0,4975.0,3.0,80.0,15.0,400.0,0.0,20180615
ORANGES,1069851.0,12671794.2,47842.0,570512.0,325325.0,3786871.0,265211.0,20180615
PAMPALMOESE,15000.0,98180.0,156.0,1021.0,2300.0,15010.0,5178.0,20180615
PAPINO,115649.0,1688906.69,3846.0,44051.0,19640.0,218805.0,12429.0,20180615
PAPRI,290.0,17769.47,8.0,458.0,23.0,1287.0,112.0,20180615
PAPRIKA,740.0,9740.0,17.0,158.0,85.0,628.0,9.0,20180615
PARSLEY,26733.0,210547.0,194.0,1978.0,581.0,5504.0,162.0,20180615
PATTY PANS,15900.0,702338.0,125.0,5393.0,573.0,29585.0,87.0,20180615
PAWPAWS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20180615
PEANUTS RAW / UNSHELLED,0.0,120.0,0.0,1.0,0.0,2.0,14.0,20180615
PEARS,255740.0,4067831.0,3512.0,58313.0,36583.0,592129.0,32264.0,20180615
PEAS,14564.0,216602.37,118.0,1787.0,354.0,5130.0,264.0,20180615
PECAN NUT (SHELL),7545.0,46495.0,77.0,445.0,137.0,741.0,310.0,20180615
PERSIMMON/SHARON FRUIT,41099.0,445005.7,1050.0,12373.0,2367.0,24677.0,1352.0,20180615
PINEAPPLES,181670.0,1962906.0,5625.0,63436.0,44080.0,491076.0,5876.0,20180615
PIQUANT PEPPERS (PEPPER DEW),0.0,1165.0,0.0,44.0,0.0,132.0,9.0,20180615
PKS BLUE QUEEN,83105.0,1038184.0,1521.0,23035.0,64485.0,817475.0,4048.0,20180615
PLUMS,13490.0,111230.34,90.0,2468.0,451.0,12617.0,1423.0,20180615
POMEGRANATE,3700.0,455789.15,25.0,3698.0,79.0,14972.0,547.0,20180615
POT PLANTS,2890.0,24230.0,19.0,178.0,114.0,1068.0,39.0,20180615
POTATOES,5327570.0,64276292.8,191177.0,2154906.0,1870011.0,21001701.0,178525.0,20180615
POTJIEKOS,1400.0,13986.0,11.0,130.0,53.0,624.0,9.0,20180615
PUMPKINS,54365.0,370388.0,1196.0,8949.0,40664.0,304266.0,1714.0,20180615
PUMPKINS GOURMET GLOBE,0.0,180.0,0.0,5.0,0.0,25.0,85.0,20180615
QUINCE,160.0,23814.0,4.0,717.0,16.0,3004.0,749.0,20180615
RADISH,3650.0,43499.0,67.0,759.0,253.0,2563.0,151.0,20180615
RAINBOW PEPPERS,30839.0,284165.0,251.0,2647.0,1451.0,6944.0,12.0,20180615
RASPBERRIES,10706.67,139808.67,45.0,886.0,68.0,1329.0,25.0,20180615
RED PEPPERS,185945.0,2584554.0,1328.0,30643.0,6640.0,153422.0,1015.0,20180615
RHUBARB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20180615
ROCKET,1455.0,22791.0,51.0,641.0,14.0,293.0,241.0,20180615
ROOT CELERY,380.0,18930.0,2.0,95.0,24.0,1140.0,0.0,20180615
ROSEMARY,460.0,10840.0,20.0,423.0,3.0,80.0,58.0,20180615
SAGE,81.0,1678.0,3.0,67.0,2.0,14.0,116.0,20180615
SALTED NUTS,0.0,10200.0,0.0,175.0,0.0,175.0,75.0,20180615
SATSUMAS,122677.0,1227218.9,6080.0,57386.0,18512.0,210596.0,10201.0,20180615
SNACKS,0.0,0.0,0.0,0.0,0.0,0.0,291.0,20180615
SOUP GREENS,60600.0,630644.16,966.0,8624.0,6555.0,55798.0,445.0,20180615
SPEARMINT,3215.0,37378.0,86.0,950.0,73.0,1245.0,356.0,20180615
SPINACH,103554.0,1172369.63,4428.0,46169.0,24667.0,257415.0,2738.0,20180615
SPRING ONIONS,7748.0,100479.0,159.0,2320.0,566.0,7273.0,33.0,20180615
STRAWBERRIES,277468.0,3092461.0,946.0,11764.0,3591.0,41340.0,470.0,20180615
SUGAR CANE,1240.0,21764.95,16.0,332.0,112.0,2324.0,679.0,20180615
SWEET BASIL,372.0,13649.0,18.0,528.0,3.0,103.0,19.0,20180615
SWEET CORN,121393.0,1329455.0,1407.0,10946.0,4363.0,36454.0,267.0,20180615
SWEET MELONS,22845.0,828767.47,331.0,10817.0,2320.0,76496.0,2229.0,20180615
SWEET POTATO,148657.0,2416373.5,7749.0,119323.0,60013.0,868560.0,30547.0,20180615
TABLE CELERY,34430.0,296650.0,182.0,1368.0,1690.0,12357.0,110.0,20180615
TAMARILLO,0.0,5792.0,0.0,24.0,0.0,66.0,12.0,20180615
THYME,128.0,4153.99,5.0,173.0,1.0,19.0,28.0,20180615
TOMATOES,3315294.0,42713466.8,166505.0,1867241.0,510730.0,5554539.0,72824.0,20180615
TOMATOES DRIED,1040.0,3320.0,8.0,29.0,8.0,29.0,1.0,20180615
TOOVER,520.0,11441.0,13.0,339.0,39.0,1017.0,43.0,20180615
TURMERIC,0.0,23410.0,0.0,99.0,0.0,495.0,43.0,20180615
TURNIP,4180.0,92957.89,152.0,2198.0,1405.0,18364.0,442.0,20180615
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180615
WATERMELONS,36307.0,746606.0,1502.0,15397.0,9109.0,132969.0,4007.0,20180615
WILD ROCKET,50.0,391.0,5.0,28.0,1.0,3.0,175.0,20180615
YELLOW PEPPERS,251380.0,2419905.0,1269.0,16934.0,6690.0,85515.0,334.0,20180615
