Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
LIMES,12568.0,201271.66,500.0,7618.0,1503.0,24069.0,3001.0,20180418
LIQUIDS,0.0,6634.0,0.0,107.0,0.0,1284.0,129.0,20180418
MAIZE MEAL,100.0,570.0,1.0,6.0,25.0,150.0,53.0,20180418
MANGO,154677.0,2721015.77,2642.0,73364.0,10986.0,248252.0,6107.0,20180418
MARJORAM,0.0,312.0,0.0,12.0,0.0,2.0,34.0,20180418
MARROWS,100.0,13370.0,3.0,201.0,18.0,1244.0,18.0,20180418
MELONS,8690.0,293715.0,122.0,5030.0,854.0,35210.0,627.0,20180418
MICRO HERBS,52.0,2242.0,2.0,97.0,0.0,19.0,33.0,20180418
MINT,660.0,1340.0,7.0,15.0,18.0,36.0,3.0,20180418
MITJI BUDGIE,1960.0,21483.0,24.0,409.0,79.0,1255.0,28.0,20180418
MUSHROOMS,26658.0,524882.0,93.0,1767.0,404.0,8037.0,647.0,20180418
MUSK MELONS,79570.0,2041669.74,989.0,28116.0,7178.0,205198.0,1502.0,20180418
NAARTJIES,21422.0,245789.5,1431.0,11983.0,3569.0,34956.0,6312.0,20180418
NECTARINES,5000.0,1719518.82,250.0,32190.0,625.0,112223.0,505.0,20180418
NOVA,52638.0,257236.0,2569.0,13157.0,5138.0,26314.0,598.0,20180418
OKRA,26935.0,695656.48,1625.0,38219.0,3209.0,83290.0,6410.0,20180418
ONIONS,2976808.3,50542227.2,72059.0,1183138.0,682437.0,10885221.0,271373.0,20180418
ORANGE PEPPERS,1050.0,23385.0,21.0,247.0,105.0,1235.0,75.0,20180418
ORANGES,836810.0,9616240.87,28931.0,362009.0,193646.0,2406495.0,72552.0,20180418
OREGANO,0.0,2251.0,0.0,91.0,0.0,9.0,20.0,20180418
PAMPALMOESE,39050.0,244160.0,583.0,3316.0,7700.0,40635.0,4548.0,20180418
PAPINO,200787.0,2419044.0,3169.0,26327.0,14051.0,128026.0,4116.0,20180418
PAPRI,990.0,4310.0,33.0,116.0,66.0,232.0,5.0,20180418
PAPRIKA,9198.0,167694.0,130.0,2468.0,392.0,7479.0,306.0,20180418
PARSLEY,8089.0,184218.0,120.0,2493.0,280.0,7261.0,30.0,20180418
PATTY PANS,29448.0,1227965.0,245.0,5608.0,1295.0,31500.0,156.0,20180418
PEACHES,7240.0,722273.0,213.0,26939.0,1014.0,78989.0,1696.0,20180418
PEACHES,45000.0,769620.0,711.0,19853.0,1778.0,49633.0,1191.0,20180418
PEANUTS RAW / UNSHELLED,280.0,280.0,1.0,1.0,2.0,2.0,26.0,20180418
PEARS,329941.0,5753666.61,4675.0,89486.0,49367.0,912830.0,23554.0,20180418
PEAS,7819.0,326168.0,27.0,1414.0,90.0,3845.0,15.0,20180418
PECAN NUT (SHELL),4480.0,42840.0,16.0,153.0,64.0,612.0,126.0,20180418
PERSIMMON/SHARON FRUIT,400.0,49090.0,10.0,845.0,45.0,3803.0,190.0,20180418
PICKLED,2652.0,3588.0,108.0,152.0,126.0,185.0,79.0,20180418
PINEAPPLES,122365.0,3077179.0,3023.0,77339.0,23424.0,597056.0,5802.0,20180418
PIQUANT MIXED CHILLIE,0.0,1146.0,0.0,51.0,0.0,204.0,15.0,20180418
PKS BLUE QUEEN,99954.0,938340.0,2933.0,23367.0,102655.0,817845.0,4328.0,20180418
PLUMS,471380.0,5233353.84,9128.0,88349.0,44254.0,518238.0,18337.0,20180418
POMEGRANATE,7970.0,319528.0,134.0,5708.0,536.0,22832.0,3590.0,20180418
POT PLANTS,1820.0,40400.0,14.0,314.0,84.0,1884.0,50.0,20180418
POTATOES,4788861.8,87108316.0,145544.0,2110976.0,1420728.0,20649453.0,208223.0,20180418
PRICKLY PEAR,36925.0,334875.0,1118.0,10110.0,2236.0,20220.0,2190.0,20180418
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,430.0,20180418
PUMPKINS,20660.0,475401.79,865.0,11837.0,18390.0,353564.0,5056.0,20180418
QUINCE,4525.0,29550.0,113.0,697.0,452.0,2788.0,747.0,20180418
RADICCHIO,415.0,1097.0,19.0,63.0,4.0,13.0,11.0,20180418
RADISH,642.0,34414.0,12.0,491.0,34.0,1265.0,17.0,20180418
RAINBOW PEPPERS,18442.0,536850.0,300.0,6214.0,1155.0,20226.0,596.0,20180418
RAMANESCO,280.0,2236.0,5.0,26.0,15.0,70.0,0.0,20180418
RASPBERRIES,10940.0,190313.0,76.0,1350.0,109.0,2032.0,260.0,20180418
RED PEPPERS,156210.0,3663369.0,3270.0,47057.0,16470.0,240355.0,9147.0,20180418
RHUBARB,120.0,18384.0,1.0,162.0,5.0,810.0,6.0,20180418
ROCKET,1178.0,16808.0,28.0,619.0,10.0,133.0,11.0,20180418
ROSEMARY,290.0,11488.0,8.0,408.0,3.0,83.0,5.0,20180418
SAGE,263.0,1577.0,10.0,60.0,2.0,12.0,3.0,20180418
SATSUMAS,58079.0,1825411.0,4277.0,95179.0,17057.0,327598.0,63847.0,20180418
SHU-SHU,325.0,13295.0,13.0,191.0,52.0,764.0,1.0,20180418
SNACKS,2259.9,2669.9,61.0,72.0,9.0,10.0,432.0,20180418
SOUP GREENS,39542.0,420176.0,362.0,3897.0,2428.0,24207.0,73.0,20180418
SPEARMINT,1872.0,42749.0,46.0,878.0,80.0,1874.0,33.0,20180418
SPINACH,64316.0,1120663.5,2869.0,56903.0,14150.0,270825.0,364.0,20180418
SPRING ONIONS,7610.0,159571.0,173.0,3321.0,491.0,10539.0,353.0,20180418
STARFRUIT(CARAMBOLA),2225.0,38204.0,11.0,204.0,22.0,408.0,52.0,20180418
STRAWBERRIES,65900.0,1029037.0,252.0,3901.0,773.0,10836.0,679.0,20180418
SWEET BASIL,504.0,12560.0,20.0,470.0,4.0,94.0,6.0,20180418
SWEET CORN,39480.0,1601072.0,309.0,10755.0,1216.0,37968.0,261.0,20180418
SWEET MELONS,52265.0,1416746.53,582.0,16545.0,5199.0,123645.0,618.0,20180418
SWEET POTATO,369914.0,3853970.54,19457.0,144893.0,105934.0,953450.0,5850.0,20180418
TABLE CELERY,14080.0,468890.0,47.0,1428.0,376.0,12268.0,80.0,20180418
TARROGAN,27.0,306.0,1.0,12.0,0.0,2.0,0.0,20180418
THYME,147.0,6198.0,7.0,239.0,1.0,47.0,70.0,20180418
TOMATOES,2827008.0,48452865.0,129012.0,1977488.0,461941.0,6359537.0,87161.0,20180418
TOMATOES DRIED,0.0,1980.0,0.0,34.0,0.0,34.0,31.0,20180418
TURIA,30.0,2380.0,1.0,52.0,4.0,208.0,33.0,20180418
TURMERIC,0.0,39250.0,0.0,75.0,0.0,375.0,13.0,20180418
TURNIP,2930.0,15810.0,72.0,457.0,720.0,4570.0,3.0,20180418
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180418
WATERMELONS,46030.0,1533967.15,2490.0,76097.0,15336.0,465763.0,16175.0,20180418
YELLOW PEPPERS,265925.0,3347513.0,3081.0,26041.0,15515.0,130465.0,1621.0,20180418
