Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,3270.0,66675.0,16.0,591.0,176.0,4386.0,71.0,20180525
APPLES,1194265.4,31102058.4,15106.0,366024.0,173415.0,4437543.0,148964.0,20180525
ASPARAGUS,4000.0,435972.0,5.0,866.0,24.0,3356.0,27.0,20180525
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180525
AVOCADOS,458141.5,10033259.1,10210.0,205335.0,66796.0,1382628.0,55641.0,20180525
BABY BRINJALS,9655.0,60471.0,169.0,1271.0,507.0,4676.0,101.0,20180525
BABY BUTTERNUT,3306.0,189954.0,42.0,1708.0,195.0,7563.0,53.0,20180525
BABY CABBAGE,1784.0,213682.0,13.0,2156.0,47.0,8077.0,1.0,20180525
BABY CARROTS,4451.8,356570.8,56.0,1951.0,307.0,10035.0,57.0,20180525
BABY ENGLISH CUCUMBER,72.0,29704.0,6.0,582.0,48.0,4656.0,0.0,20180525
BABY GEM SQUASH,5896.0,230050.0,91.0,2258.0,429.0,11780.0,354.0,20180525
BABY MARROWS,52281.0,2261693.7,1487.0,46027.0,6360.0,209009.0,2541.0,20180525
BABY MIX,135.0,30043.0,3.0,342.0,15.0,1665.0,10.0,20180525
BABY SWEET CORN,18454.0,579863.0,157.0,2994.0,784.0,13698.0,301.0,20180525
BANANAS,1086682.0,30791143.0,11423.0,273480.0,188409.0,4727923.0,63186.0,20180525
BASIL,0.0,3920.0,0.0,51.0,0.0,51.0,7.0,20180525
BAY LEAVES,0.0,424.0,0.0,17.0,0.0,3.0,9.0,20180525
BEAN SPROUTS,1584.0,25371.0,29.0,446.0,67.0,1029.0,70.0,20180525
BEANS,152155.0,3880104.23,6842.0,109250.0,28907.0,457333.0,9692.0,20180525
BEANS INDIAN,25.0,5013.0,1.0,117.0,2.0,384.0,50.0,20180525
BEETROOT,246441.0,4875980.55,11124.0,222006.0,99156.0,1789836.0,18930.0,20180525
BLACKBERRIES,5520.0,33782.0,23.0,181.0,35.0,293.0,0.0,20180525
BOK CHOY PAK-CHOI,880.0,21305.0,11.0,223.0,39.0,929.0,3.0,20180525
BRINJALS,38080.0,870830.0,746.0,20845.0,3737.0,98975.0,1203.0,20180525
BROCCOLI,212018.0,4078079.78,2228.0,30357.0,6434.0,85843.0,534.0,20180525
BROCCOLI LEAVES,1620.0,23633.0,44.0,720.0,352.0,4717.0,108.0,20180525
BUTTER LETTUCE,816.0,62583.5,11.0,838.0,24.0,3357.0,108.0,20180525
BUTTERNUT,534763.0,6700356.2,28826.0,340656.0,231027.0,2865172.0,22587.0,20180525
CABBAGE,375245.0,6093254.45,13994.0,222679.0,186762.0,2808799.0,7040.0,20180525
CABBAGE RED,19900.0,645200.0,195.0,5660.0,965.0,29019.0,343.0,20180525
CALABASH,90.0,59100.0,1.0,979.0,8.0,5796.0,23.0,20180525
CARROTS,913989.0,17485253.0,29567.0,525035.0,247001.0,4160081.0,31570.0,20180525
CARROTS PROCESSED,300.0,3450.0,2.0,23.0,6.0,69.0,17.0,20180525
CAULI/BROC,6685.0,269227.0,77.0,2158.0,278.0,7601.0,88.0,20180525
CAULIFLOWER,56848.0,2087824.64,849.0,29187.0,3495.0,130116.0,1037.0,20180525
CELERY,2380.0,121996.0,40.0,1249.0,336.0,12663.0,158.0,20180525
CELERY OFFCUTS,0.0,3015.0,0.0,45.0,0.0,45.0,107.0,20180525
CHILLIES,123556.0,2348660.71,5324.0,91026.0,18397.0,301536.0,13207.0,20180525
CHINESE  VEGETABLES,7822.2,231689.19,1220.0,21628.0,1458.0,36088.0,3718.0,20180525
CHIVES,784.0,7042.0,33.0,294.0,5.0,40.0,98.0,20180525
CHORIE,580.0,6500.0,14.0,222.0,70.0,1110.0,4.0,20180525
CLEMENTINES,153028.0,1111454.0,2887.0,52048.0,26117.0,195270.0,22070.0,20180525
COCKTAIL TOMATOES,8184.0,175826.08,105.0,2006.0,396.0,7509.0,292.0,20180525
COCONUTS,3000.0,162298.0,9.0,503.0,350.0,23425.0,500.0,20180525
CORIANDER/DHANYA,220.0,4015.0,20.0,120.0,2.0,16.0,125.0,20180525
COUNTRY MIX,30.0,650.0,3.0,77.0,2.0,39.0,68.0,20180525
CROUTONS,0.0,1668.4,0.0,86.0,0.0,7.0,283.0,20180525
CRUSHED GINGER/GARLIC,1852.8,27086.4,8.0,117.0,37.0,549.0,44.0,20180525
CUCUMBER,1400.0,89831.33,25.0,1541.0,114.0,7602.0,58.0,20180525
CURRY LEAVES,1741.0,31906.0,89.0,1454.0,12.0,276.0,28.0,20180525
DATES,1360.0,199133.0,4.0,533.0,20.0,2854.0,459.0,20180525
DHANYA,17894.0,519992.0,261.0,7506.0,907.0,22678.0,391.0,20180525
DILL,87.0,6230.0,7.0,161.0,1.0,171.0,8.0,20180525
DRAGON FRUIT,0.0,11670.0,0.0,106.0,0.0,1060.0,4.0,20180525
DRIED FRUIT,4590.0,26400.0,9.0,52.0,90.0,532.0,0.0,20180525
EMPTY BOXES,2610.0,45308.6,348.0,6041.0,174.0,3021.0,10225.0,20180525
ENDIVE/CHICORY,610.0,20930.0,9.0,252.0,45.0,1260.0,4.0,20180525
ENGLISH CUCUMBER,297882.5,7891861.0,4496.0,93187.0,34855.0,725393.0,3355.0,20180525
FENNEL/ANISE,1800.0,69006.0,34.0,742.0,148.0,7029.0,62.0,20180525
FIGS,6060.0,167246.0,20.0,1311.0,88.0,3964.0,67.0,20180525
FIREWOOD,200.0,1400.0,20.0,100.0,140.0,380.0,223.0,20180525
GARLIC,86515.0,3080319.9,618.0,14789.0,2896.0,87698.0,8891.0,20180525
GARLIC PROCESSED,5915.99,127792.51,33.0,694.0,159.0,3240.0,370.0,20180525
