Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
GHERKINS,704.0,84045.0,15.0,1971.0,67.0,10323.0,97.0,20180430
GINGER PROCESSED,0.0,2495.22,0.0,11.0,0.0,38.0,24.0,20180430
GINGER ROOT,54460.0,2658262.06,289.0,11924.0,1710.0,73878.0,1898.0,20180430
GOOSEBERRIES,12464.0,245636.0,49.0,733.0,213.0,2785.0,167.0,20180430
GRANADILLA,22905.0,677758.0,405.0,11131.0,666.0,22303.0,893.0,20180430
GRAPEFRUIT,73595.0,1773241.0,1122.0,23955.0,11624.0,219319.0,10078.0,20180430
GRAPES,875991.5,14844473.9,17132.0,313061.0,75562.0,1318946.0,171825.0,20180430
GREEN MEALIES,100.0,80639.0,20.0,909.0,500.0,16451.0,126.0,20180430
GREEN PEPPERS,177685.0,8489995.36,6228.0,356274.0,31520.0,1785626.0,4212.0,20180430
GUAVA,10673.0,821914.04,567.0,26382.0,1330.0,73764.0,722.0,20180430
HORSERADISH ROOT,0.0,1430.0,0.0,144.0,0.0,864.0,76.0,20180430
HUBBARD SQUASHES,32125.0,2400773.0,968.0,51676.0,30976.0,1653632.0,2778.0,20180430
JUICE,7207.89,351583.27,96.0,3523.0,405.0,19822.0,3657.0,20180430
KALE,10631.0,210987.8,884.0,12642.0,554.0,18728.0,499.0,20180430
KARELA,1475.0,36904.0,42.0,1008.0,84.0,2778.0,124.0,20180430
KIWIFRUIT,46510.0,1302338.0,182.0,7043.0,1427.0,46008.0,3598.0,20180430
KUMQUAT,300.0,29730.0,10.0,957.0,30.0,2871.0,40.0,20180430
LEEKS,1350.0,368273.0,25.0,4720.0,133.0,29914.0,172.0,20180430
LEMONS,209187.0,4912535.0,3471.0,65000.0,42232.0,741412.0,83369.0,20180430
LETTUCE,147542.0,5710624.72,2947.0,145126.0,9112.0,785675.0,762.0,20180430
LETTUCE LIVING,0.0,26300.0,0.0,423.0,0.0,1481.0,805.0,20180430
LIMES,25450.0,342909.66,216.0,11745.0,2328.0,38178.0,2393.0,20180430
LIQUIDS,0.0,9462.0,0.0,152.0,0.0,1824.0,84.0,20180430
LITCHIS,36000.0,64640.0,225.0,404.0,563.0,1010.0,0.0,20180430
MAIZE MEAL,100.0,870.0,1.0,9.0,25.0,225.0,50.0,20180430
MANGO,73995.0,3487473.13,1863.0,90814.0,6946.0,315172.0,1408.0,20180430
MARROWS,815.0,6178.0,35.0,165.0,105.0,609.0,12.0,20180430
MELONS,24240.0,691476.0,202.0,9361.0,1414.0,65527.0,4.0,20180430
MINT,3220.0,13555.0,76.0,306.0,176.0,622.0,29.0,20180430
MITJI BUDGIE,2400.0,43931.0,46.0,937.0,138.0,2811.0,52.0,20180430
MORINGA,50.0,6460.0,1.0,75.0,4.0,300.0,6.0,20180430
MUSHROOMS,33807.0,644245.5,132.0,-3762.0,549.0,-18319.0,421.0,20180430
MUSK MELONS,46130.0,3537496.74,510.0,43135.0,3642.0,311196.0,1721.0,20180430
MUSTARD LEAVE,1240.0,19877.0,155.0,2479.0,16.0,248.0,140.0,20180430
NAARTJIES,78171.0,802594.5,2768.0,30514.0,12465.0,108462.0,15438.0,20180430
NECTARINES,0.0,642234.82,0.0,6713.0,0.0,48998.0,185.0,20180430
NOVA,63187.0,1202404.0,1002.0,49466.0,7926.0,131260.0,12159.0,20180430
NUTS,0.0,1240.0,0.0,18.0,0.0,2.0,2.0,20180430
OKRA,52782.0,1133163.73,2804.0,62043.0,6793.0,137044.0,3866.0,20180430
ONIONS,3527616.93,79304826.3,101410.0,1968825.0,911313.0,17961552.0,238164.0,20180430
ORANGE PEPPERS,770.0,30835.0,22.0,393.0,110.0,1965.0,44.0,20180430
ORANGES,616648.0,15758062.1,21726.0,577711.0,153704.0,3893244.0,57575.0,20180430
PAMPALMOESE,13140.0,296290.0,144.0,3714.0,2160.0,49038.0,6451.0,20180430
PANTRA LEAVES,770.0,20400.0,11.0,272.0,22.0,544.0,0.0,20180430
PAPINO,127870.0,3558637.0,1861.0,45331.0,8527.0,218460.0,1188.0,20180430
PAPRI,1445.0,11629.0,34.0,262.0,97.0,633.0,10.0,20180430
PAPRIKA,2620.0,87059.0,47.0,1382.0,121.0,5203.0,81.0,20180430
PARSLEY,200.0,161958.0,3.0,2486.0,3.0,6204.0,18.0,20180430
PARSNIP,200.0,59600.0,1.0,299.0,7.0,2093.0,0.0,20180430
PATTY PANS,17418.0,1808190.0,237.0,9792.0,902.0,52679.0,677.0,20180430
PAWPAWS,1100.0,1100.0,55.0,55.0,275.0,275.0,7.0,20180430
PEACHES,1180.0,728762.8,118.0,27438.0,295.0,79980.0,1104.0,20180430
PEACHES,120.0,845927.0,6.0,21303.0,15.0,53258.0,1.0,20180430
PEANUTS RAW / UNSHELLED,0.0,280.0,0.0,1.0,0.0,2.0,26.0,20180430
PEARS,468820.0,9381944.61,6957.0,144260.0,65962.0,1442599.0,28441.0,20180430
PEAS,26676.0,500461.0,170.0,2299.0,408.0,6170.0,3.0,20180430
PECAN NUT (SHELL),0.0,71960.0,0.0,257.0,0.0,1028.0,22.0,20180430
PERSIMMON/SHARON FRUIT,66024.0,370394.0,534.0,4905.0,3098.0,17280.0,4979.0,20180430
PICKLED,0.0,3588.0,0.0,152.0,0.0,185.0,79.0,20180430
PINEAPPLES,147115.0,4988189.0,4356.0,128624.0,34276.0,991256.0,860.0,20180430
PIQUANT PEPPERS (PEPPER DEW),0.0,667.0,0.0,64.0,0.0,192.0,12.0,20180430
PKS BLUE QUEEN,60695.0,1488312.0,1657.0,38296.0,57995.0,1340311.0,6062.0,20180430
PLUMS,230826.0,6726738.1,4363.0,115057.0,24022.0,675847.0,13751.0,20180430
POMEGRANATE,108985.0,662094.13,1948.0,10300.0,7792.0,41263.0,1909.0,20180430
POT PLANTS,0.0,59290.0,0.0,456.0,0.0,2736.0,2.0,20180430
POTATOES,2219101.0,132298058.0,70359.0,3588391.0,671628.0,35020086.0,13502.0,20180430
PRICKLY PEAR,12930.0,583935.04,372.0,17544.0,744.0,35088.0,602.0,20180430
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,319.0,20180430
PUMPKINS,53959.0,856836.29,1592.0,22465.0,60732.0,713515.0,4631.0,20180430
QUINCE,90.0,42475.0,2.0,1030.0,8.0,4120.0,414.0,20180430
RADISH,2838.0,82090.0,38.0,1190.0,149.0,3581.0,194.0,20180430
RAINBOW PEPPERS,48772.0,1059235.78,825.0,11994.0,3066.0,33687.0,136.0,20180430
RASPBERRIES,16680.0,351262.0,131.0,2568.0,197.0,3778.0,410.0,20180430
RED PEPPERS,120995.0,4750245.0,3046.0,75234.0,15330.0,376450.0,5696.0,20180430
RHUBARB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20180430
ROCKET,318.0,37009.0,11.0,1102.0,4.0,345.0,20.0,20180430
ROSEMARY,225.0,18676.0,9.0,664.0,2.0,133.0,10.0,20180430
SAGE,27.0,2204.0,1.0,84.0,0.0,17.0,0.0,20180430
SATSUMAS,105030.0,2874352.0,5281.0,157127.0,32452.0,576716.0,59939.0,20180430
SHALLOTS,0.0,90.0,0.0,2.0,0.0,2.0,5.0,20180430
SHU-SHU,430.0,17160.0,9.0,235.0,36.0,940.0,5.0,20180430
SNACKS,0.0,4207.4,0.0,113.0,0.0,16.0,391.0,20180430
SOUP GREENS,16828.5,626774.5,352.0,6871.0,2208.0,43161.0,139.0,20180430
SPEARMINT,175.0,36994.0,7.0,1003.0,1.0,1316.0,43.0,20180430
SPINACH,35785.0,1865639.0,2343.0,89997.0,9944.0,427136.0,1553.0,20180430
SPRING ONIONS,476.0,151467.0,11.0,2744.0,34.0,9500.0,35.0,20180430
STRAWBERRIES,101560.0,2178961.0,336.0,7414.0,1130.0,22993.0,124.0,20180430
SWEET BASIL,81.0,22433.0,3.0,835.0,1.0,167.0,0.0,20180430
SWEET CORN,9515.0,2319937.0,117.0,17635.0,403.0,60509.0,191.0,20180430
SWEET MELONS,44040.0,1737526.53,480.0,18810.0,3360.0,131670.0,277.0,20180430
SWEET POTATO,97005.0,5654562.54,4474.0,229681.0,62606.0,1549015.0,11204.0,20180430
TABLE CELERY,54110.0,927820.0,223.0,3165.0,2032.0,28972.0,150.0,20180430
THYME,650.0,11120.0,28.0,431.0,6.0,86.0,50.0,20180430
TOMATOES,2784455.0,76266894.8,65067.0,2998030.0,257753.0,9769825.0,10022.0,20180430
TOMATOES DRIED,0.0,2490.0,0.0,40.0,0.0,40.0,45.0,20180430
TURIA,0.0,3420.0,0.0,65.0,0.0,260.0,33.0,20180430
TURMERIC,0.0,39250.0,0.0,75.0,0.0,375.0,13.0,20180430
TURNIP,40.0,36495.0,1.0,669.0,5.0,3345.0,0.0,20180430
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180430
WATERMELONS,25455.0,2040775.15,286.0,96512.0,2173.0,606758.0,989.0,20180430
YELLOW PEPPERS,126791.0,4644975.0,1750.0,43024.0,8755.0,215505.0,1693.0,20180430
