Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,750.0,5190.0,5.0,31.0,100.0,620.0,35.0,20180608
APPLES,1131315.0,9940150.0,14948.0,126832.0,168182.0,1437023.0,144761.0,20180608
ASPARAGUS,34000.0,84125.0,44.0,157.0,176.0,529.0,6.0,20180608
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180608
AVOCADOS,367245.0,3014424.0,7123.0,65145.0,49818.0,396296.0,33954.0,20180608
BABY BRINJALS,5779.0,34069.0,118.0,690.0,318.0,2104.0,379.0,20180608
BABY BUTTERNUT,3572.0,47376.0,42.0,625.0,191.0,2715.0,200.0,20180608
BABY CABBAGE,9884.0,60114.0,95.0,615.0,364.0,2242.0,99.0,20180608
BABY CARROTS,8956.0,106088.0,52.0,529.0,209.0,2580.0,469.0,20180608
BABY GEM SQUASH,4742.0,64306.0,109.0,845.0,575.0,4579.0,231.0,20180608
BABY LEAF,960.0,5652.0,10.0,58.0,10.0,58.0,26.0,20180608
BABY MARROWS,62752.0,756792.0,1469.0,14960.0,6176.0,67474.0,3785.0,20180608
BABY MIX,120.0,6286.0,1.0,63.0,3.0,256.0,4.0,20180608
BABY SWEET CORN,20772.0,124748.0,155.0,841.0,812.0,3455.0,90.0,20180608
BANANAS,1230808.04,9404976.24,13036.0,94117.0,227003.0,1654852.0,63009.0,20180608
BASIL,0.0,160.0,0.0,4.0,0.0,0.0,5.0,20180608
BEAN SPROUTS,480.0,7092.0,8.0,119.0,19.0,273.0,24.0,20180608
BEANS,222750.0,1236148.5,4568.0,29401.0,18408.0,119802.0,1958.0,20180608
BEANS INDIAN,80.0,3030.0,2.0,70.0,8.0,238.0,16.0,20180608
BEETROOT,358178.0,2291863.0,9627.0,68920.0,94370.0,550675.0,21748.0,20180608
BLACKBERRIES,4008.0,25008.0,18.0,111.0,27.0,167.0,0.0,20180608
BRINJALS,43575.0,259404.0,751.0,5059.0,3695.0,22915.0,101.0,20180608
BROCCOLI,111465.0,1028623.0,736.0,7195.0,2174.0,20772.0,78.0,20180608
BROCCOLI FLORETTES,0.0,3520.0,0.0,46.0,0.0,101.0,6.0,20180608
BROCCOLI LEAVES,1395.0,10335.0,32.0,237.0,256.0,1896.0,38.0,20180608
BRUSSELS SPROUTS,6286.0,76604.0,30.0,290.0,109.0,1360.0,42.0,20180608
BUTTER LETTUCE,1306.0,16863.0,21.0,226.0,55.0,786.0,74.0,20180608
BUTTERNUT,296901.0,3040344.0,13762.0,142786.0,110449.0,1188642.0,47028.0,20180608
CABBAGE,421316.0,2509097.0,13679.0,80489.0,168153.0,923366.0,6804.0,20180608
CABBAGE RED,23258.0,184809.0,264.0,1974.0,750.0,11819.0,489.0,20180608
CALABASH,2879.0,25099.0,85.0,501.0,351.0,2575.0,167.0,20180608
CARROTS,877211.0,5896559.0,28855.0,189477.0,236488.0,1509256.0,22086.0,20180608
CARROTS PROCESSED,300.0,3450.0,2.0,23.0,6.0,69.0,8.0,20180608
CAULI/BROC,0.0,10760.0,0.0,91.0,0.0,273.0,3.0,20180608
CAULIFLOWER,75027.0,741338.0,850.0,7652.0,4509.0,38555.0,601.0,20180608
CELERY,7140.0,47115.0,86.0,418.0,771.0,3951.0,79.0,20180608
CELERY OFFCUTS,0.0,530.0,0.0,15.0,0.0,15.0,43.0,20180608
CHERRIES,47460.0,218545.0,80.0,419.0,393.0,1698.0,448.0,20180608
