Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,500.0,23350.0,8.0,119.0,160.0,2380.0,48.0,20180521
APPLES,1790418.0,25324513.0,21493.0,299333.0,252477.0,3623136.0,156467.0,20180521
ASPARAGUS,14300.0,352227.0,23.0,741.0,109.0,2791.0,16.0,20180521
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180521
AVOCADOS,315308.0,7975310.89,6426.0,160168.0,53886.0,1088060.0,49962.0,20180521
BABY BRINJALS,110.0,42971.0,10.0,956.0,40.0,3614.0,97.0,20180521
BABY BUTTERNUT,1078.0,142878.0,16.0,1248.0,61.0,5527.0,109.0,20180521
BABY CABBAGE,2308.0,73636.0,20.0,638.0,82.0,2631.0,4.0,20180521
BABY CARROTS,1728.0,226952.0,8.0,1132.0,43.0,5247.0,66.0,20180521
BABY ENGLISH CUCUMBER,0.0,25290.0,0.0,484.0,0.0,3872.0,14.0,20180521
BABY GEM SQUASH,872.0,176624.0,12.0,1640.0,63.0,8587.0,562.0,20180521
BABY MARROWS,20052.0,1780329.7,367.0,35850.0,1765.0,163276.0,2887.0,20180521
BABY MIX,0.0,24124.0,0.0,276.0,0.0,1332.0,24.0,20180521
BABY SWEET CORN,7918.0,472085.0,50.0,2230.0,193.0,10128.0,501.0,20180521
BANANAS,1353810.0,25361132.0,13707.0,219821.0,243591.0,3820895.0,53739.0,20180521
BASIL,80.0,3380.0,1.0,44.0,1.0,44.0,54.0,20180521
BAY LEAVES,0.0,424.0,0.0,17.0,0.0,3.0,9.0,20180521
BEAN SPROUTS,120.0,20147.0,2.0,354.0,5.0,818.0,91.0,20180521
BEANS,58087.94,3165628.23,2047.0,78804.0,8429.0,331096.0,8160.0,20180521
BEANS INDIAN,0.0,3050.0,0.0,83.0,0.0,234.0,51.0,20180521
BEETROOT,127312.0,3881395.55,6317.0,174916.0,50407.0,1402849.0,24127.0,20180521
BLACKBERRIES,480.0,22262.0,2.0,133.0,3.0,221.0,0.0,20180521
BRINJALS,551.0,631572.0,10.0,15874.0,43.0,73140.0,109.0,20180521
BROCCOLI,55004.78,3347532.78,503.0,22853.0,1376.0,65484.0,511.0,20180521
BROCCOLI LEAVES,150.0,455.0,60.0,138.0,60.0,138.0,40.0,20180521
BUTTER LETTUCE,960.0,12480.0,12.0,156.0,24.0,312.0,25.0,20180521
BUTTERNUT,334450.0,5021887.2,19266.0,254984.0,145756.0,2182099.0,28245.0,20180521
CABBAGE,185188.0,4846009.45,7618.0,176745.0,92080.0,2225609.0,5313.0,20180521
CABBAGE RED,6912.0,493134.0,65.0,4313.0,271.0,19866.0,470.0,20180521
CALABASH,2040.0,40615.0,42.0,675.0,188.0,3984.0,168.0,20180521
CARROTS,516615.33,13914861.0,16000.0,421606.0,133083.0,3308456.0,16767.0,20180521
CARROTS PROCESSED,0.0,1050.0,0.0,7.0,0.0,21.0,13.0,20180521
CAULI/BROC,7638.0,204456.0,66.0,1570.0,213.0,5659.0,147.0,20180521
CAULIFLOWER,27845.0,1181357.64,417.0,18229.0,1473.0,78440.0,1697.0,20180521
CELERY,1960.0,97986.0,43.0,1010.0,485.0,10431.0,95.0,20180521
CELERY OFFCUTS,0.0,2780.0,0.0,41.0,0.0,41.0,32.0,20180521
CHESTNUTS RAW,0.0,6844.0,0.0,28.0,0.0,280.0,2.0,20180521
CHILLIES,44091.0,1855613.0,1634.0,71711.0,5452.0,236824.0,13169.0,20180521
CHINESE  VEGETABLES,9651.44,171306.49,1618.0,15901.0,661.0,26828.0,4376.0,20180521
CHIVES,266.0,5176.0,11.0,211.0,2.0,29.0,52.0,20180521
CHORIE,1420.0,4010.0,53.0,145.0,265.0,725.0,58.0,20180521
CLEMENTINES,53012.0,642798.0,1448.0,31800.0,10269.0,108679.0,38975.0,20180521
COCKTAIL TOMATOES,1440.0,160111.0,16.0,1948.0,95.0,7874.0,195.0,20180521
COCONUTS,1050.0,134598.0,3.0,420.0,150.0,19500.0,554.0,20180521
CORIANDER/DHANYA,180.0,8830.0,6.0,187.0,13.0,393.0,123.0,20180521
CROUTONS,0.0,1668.4,0.0,86.0,0.0,7.0,283.0,20180521
CRUSHED GINGER/GARLIC,0.0,20529.6,0.0,89.0,0.0,413.0,42.0,20180521
CUCUMBER,625.0,57616.33,16.0,1045.0,78.0,5185.0,88.0,20180521
CURRY LEAVES,20.0,15814.0,1.0,682.0,0.0,119.0,17.0,20180521
DATES,960.0,173099.0,3.0,456.0,15.0,2506.0,528.0,20180521
DHANYA,5386.0,383318.0,98.0,5585.0,295.0,17171.0,412.0,20180521
DILL,27.0,1701.0,1.0,63.0,0.0,13.0,10.0,20180521
DRAGON FRUIT,0.0,11670.0,0.0,106.0,0.0,1060.0,4.0,20180521
DRIED FRUIT,1020.0,21300.0,2.0,42.0,20.0,432.0,10.0,20180521
EMPTY BOXES,1192.7,36991.07,159.0,4932.0,80.0,2466.0,11334.0,20180521
ENDIVE/CHICORY,100.0,14410.0,2.0,174.0,10.0,870.0,0.0,20180521
ENGLISH CUCUMBER,166415.0,6646516.5,2786.0,74634.0,21964.0,580242.0,2737.0,20180521
FENNEL/ANISE,0.0,51570.0,0.0,527.0,0.0,4945.0,54.0,20180521
FIGS,1590.0,120164.0,19.0,1140.0,45.0,3311.0,21.0,20180521
FIREWOOD,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20180521
GARLIC,52490.0,2537493.9,199.0,11690.0,1313.0,71433.0,7951.0,20180521
GARLIC PROCESSED,504.45,95652.54,4.0,518.0,15.0,2456.0,347.0,20180521
GEELORA,1285.0,24697.0,48.0,823.0,144.0,2469.0,114.0,20180521
GEM SQUASHES,19335.0,1975296.0,700.0,50978.0,5622.0,401334.0,15095.0,20180521
GHERKINS,1056.0,70101.0,22.0,1479.0,110.0,7367.0,62.0,20180521
GINGER PROCESSED,0.0,120.0,0.0,1.0,0.0,0.0,23.0,20180521
GINGER ROOT,53810.0,1894235.0,276.0,8967.0,1679.0,53543.0,3054.0,20180521
GOOSEBERRIES,960.0,125777.0,3.0,421.0,12.0,1720.0,136.0,20180521
GRANADILLA,17096.0,441454.62,145.0,6731.0,327.0,14710.0,904.0,20180521
GRAPEFRUIT,24395.0,990422.0,1471.0,23258.0,7450.0,174783.0,14327.0,20180521
GRAPES,235389.0,8505223.06,4603.0,186365.0,16860.0,687024.0,123095.0,20180521
GREEN MEALIES,0.0,5820.0,0.0,116.0,0.0,1360.0,94.0,20180521
GREEN PEPPERS,39940.0,7321065.5,950.0,259819.0,5410.0,1304228.0,3166.0,20180521
GUAVA,14720.0,793584.63,694.0,26990.0,1714.0,70045.0,2035.0,20180521
HORSERADISH ROOT,0.0,14689.0,0.0,397.0,0.0,2382.0,13.0,20180521
HUBBARD SQUASHES,42819.0,1525338.0,901.0,31733.0,28832.0,1014460.0,538.0,20180521
JUICE,1664.97,253353.9,17.0,2699.0,94.0,14290.0,3874.0,20180521
KALE,9270.5,210352.9,1164.0,15813.0,958.0,15719.0,1916.0,20180521
KARELA,945.0,20870.0,30.0,696.0,61.0,1754.0,292.0,20180521
KIWIFRUIT,68315.0,871199.0,605.0,4902.0,2358.0,31891.0,2613.0,20180521
KUMQUAT,0.0,32305.0,0.0,1055.0,0.0,3165.0,116.0,20180521
LEEKS,2840.0,234013.0,49.0,3605.0,486.0,23013.0,248.0,20180521
LEMON GRASS,480.0,1870.0,48.0,152.0,10.0,30.0,57.0,20180521
LEMONS,87426.0,2300480.99,2113.0,35907.0,17555.0,392287.0,112167.0,20180521
LETTUCE,97388.0,4857997.08,4102.0,97161.0,18029.0,486288.0,4098.0,20180521
LETTUCE LIVING,0.0,11580.0,0.0,217.0,0.0,760.0,871.0,20180521
LIMES,18955.0,249643.0,540.0,7599.0,1629.0,23064.0,5489.0,20180521
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180521
MAIZE MEAL,0.0,1770.0,0.0,21.0,0.0,525.0,29.0,20180521
MANGO,2000.0,164995.0,25.0,2305.0,100.0,9220.0,25.0,20180521
