Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
CURRY LEAVES,1645.0,32513.0,76.0,1541.0,12.0,310.0,71.0,20180620
DATES,2690.0,72505.0,6.0,337.0,39.0,1684.0,1533.0,20180620
DHANYA,13408.0,278867.0,208.0,4852.0,713.0,15822.0,270.0,20180620
DILL,30.0,5321.0,1.0,141.0,2.0,209.0,48.0,20180620
DRIED BEANS,775.0,10300.0,7.0,56.0,55.0,745.0,444.0,20180620
EMPTY BOXES,1582.5,38654.15,211.0,5154.0,106.0,2577.0,3394.0,20180620
ENDIVE/CHICORY,160.0,13130.0,4.0,176.0,20.0,880.0,0.0,20180620
ENGLISH CUCUMBER,289680.0,5288641.36,3060.0,56947.0,23520.0,440890.0,2184.0,20180620
FENNEL/ANISE,320.0,33683.0,6.0,400.0,68.0,3330.0,10.0,20180620
FIGS,3960.0,68170.0,9.0,205.0,17.0,719.0,43.0,20180620
FIREWOOD,5630.0,62803.0,342.0,5302.0,3714.0,40359.0,5880.0,20180620
GARLIC,208540.0,2457227.0,499.0,9998.0,4210.0,64709.0,9384.0,20180620
GARLIC PROCESSED,5109.81,85503.55,26.0,461.0,135.0,2221.0,282.0,20180620
GEELORA,30.0,16910.0,1.0,572.0,3.0,1716.0,17.0,20180620
GEM SQUASHES,156170.0,2110193.0,3921.0,43583.0,34521.0,379667.0,13374.0,20180620
GHERKINS,5248.0,39040.0,41.0,446.0,246.0,2362.0,4.0,20180620
GINGER PROCESSED,0.0,1587.72,0.0,6.0,0.0,25.0,22.0,20180620
GINGER ROOT,122605.0,1796066.0,678.0,10463.0,3655.0,57064.0,1511.0,20180620
GOOSEBERRIES,9936.0,111744.0,42.0,556.0,154.0,2164.0,155.0,20180620
GRANADILLA,24043.0,382053.22,364.0,6373.0,684.0,13330.0,2702.0,20180620
GRAPEFRUIT,41075.0,502722.66,569.0,14917.0,7787.0,99901.0,33048.0,20180620
GRAPES,388357.0,5730875.0,5209.0,61291.0,25376.0,295495.0,55551.0,20180620
GREEN PEPPERS,279591.0,7461400.08,12067.0,263447.0,60329.0,1318622.0,28954.0,20180620
GUAVA,52218.0,849230.69,2067.0,31635.0,5656.0,84174.0,2810.0,20180620
HUBBARD SQUASHES,190400.0,2296812.16,2065.0,24906.0,65771.0,794607.0,5979.0,20180620
JACK BE LITTLE,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20180620
JUICE,9986.71,187428.21,103.0,2007.0,563.0,10544.0,4120.0,20180620
KALE,9130.0,256524.8,876.0,20336.0,583.0,25354.0,1027.0,20180620
KARELA,3440.0,20430.0,50.0,464.0,105.0,1434.0,2.0,20180620
KIWIFRUIT,37300.0,1099749.0,218.0,5365.0,865.0,26424.0,5524.0,20180620
KUMATO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20180620
KUMQUAT,7205.0,71799.0,315.0,2535.0,682.0,5941.0,1462.0,20180620
LEEKS,11500.0,255239.0,214.0,4581.0,1831.0,32447.0,548.0,20180620
LEMON GRASS,225.0,600.0,15.0,39.0,3.0,8.0,0.0,20180620
LEMONS,222700.0,2093698.17,3793.0,35408.0,44274.0,432742.0,80524.0,20180620
LETTUCE,154207.0,3010429.0,4666.0,84285.0,22891.0,414078.0,7025.0,20180620
LETTUCE LIVING,0.0,32109.0,0.0,1055.0,0.0,3693.0,254.0,20180620
LIMES,7080.0,165962.52,197.0,5442.0,603.0,16530.0,4066.0,20180620
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180620
MAIZE MEAL,0.0,190.0,0.0,3.0,0.0,75.0,21.0,20180620
MANGO,11350.0,88795.0,101.0,892.0,384.0,3291.0,154.0,20180620
MARJORAM,0.0,2329.0,0.0,137.0,0.0,20.0,43.0,20180620
MARROWS,1080.0,31941.0,19.0,598.0,84.0,3218.0,46.0,20180620
MELONS,0.0,38242.0,0.0,738.0,0.0,5166.0,62.0,20180620
MILK,646.0,17719.0,10.0,292.0,60.0,1752.0,1877.0,20180620
MINNEOLA,35010.0,819120.0,425.0,8183.0,5690.0,101298.0,8849.0,20180620
MINT,445.0,14393.0,13.0,356.0,26.0,712.0,0.0,20180620
MITJI BUDGIE,450.0,17625.0,10.0,474.0,72.0,2101.0,94.0,20180620
MIXED,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20180620
MIXED HERBS,0.0,2037.0,0.0,37.0,0.0,4.0,21.0,20180620
MORINGA,0.0,100.0,0.0,10.0,0.0,40.0,6.0,20180620
MUSHROOMS,40354.0,608262.0,158.0,2322.0,767.0,10813.0,493.0,20180620
MUSK MELONS,59175.0,1306615.11,652.0,17051.0,4564.0,119357.0,3663.0,20180620
MUSTARD LEAVE,85.0,9046.0,15.0,1808.0,11.0,458.0,58.0,20180620
NAARTJIES,439651.0,6200150.0,7558.0,125530.0,49555.0,646486.0,54748.0,20180620
NOVA,104052.0,1556245.75,6239.0,79034.0,14029.0,299280.0,30708.0,20180620
NUTS,0.0,800.0,0.0,2.0,0.0,0.0,1.0,20180620
OKRA,30718.0,878981.29,1362.0,42323.0,2980.0,93874.0,2523.0,20180620
OLIVES,1050.0,46777.0,7.0,307.0,28.0,1228.0,215.0,20180620
ONIONS,2797932.5,45930913.8,83801.0,1313084.0,753609.0,11827808.0,160449.0,20180620
ORANGE PEPPERS,460.0,16545.0,4.0,146.0,20.0,730.0,26.0,20180620
ORANGES,978897.0,16043417.0,45700.0,737512.0,318372.0,4897491.0,270047.0,20180620
OREGANO,0.0,1856.0,0.0,73.0,0.0,7.0,10.0,20180620
PAMPALMOESE,7480.0,120060.0,74.0,1255.0,1110.0,18520.0,4944.0,20180620
PAPINO,87900.0,1977178.69,2202.0,51516.0,11753.0,259919.0,12659.0,20180620
PAPRI,415.0,21209.47,16.0,561.0,41.0,1560.0,114.0,20180620
PAPRIKA,1455.0,120757.0,23.0,1337.0,74.0,3992.0,106.0,20180620
PARSLEY,8826.0,257983.0,87.0,2374.0,231.0,6605.0,110.0,20180620
PATTY PANS,32297.0,954549.0,191.0,6749.0,1029.0,37386.0,65.0,20180620
PAWPAWS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20180620
PEANUTS RAW / UNSHELLED,0.0,120.0,0.0,1.0,0.0,2.0,14.0,20180620
PEARS,219238.0,5028645.0,3215.0,72327.0,32830.0,733843.0,35495.0,20180620
PEAS,8838.0,262960.37,62.0,2118.0,206.0,6173.0,449.0,20180620
PECAN NUT (SHELL),1720.0,58638.0,8.0,598.0,26.0,936.0,657.0,20180620
PERSIMMON/SHARON FRUIT,29282.0,758032.7,664.0,16616.0,1872.0,41375.0,5638.0,20180620
PINEAPPLES,58468.0,2280737.0,1629.0,72829.0,12312.0,564700.0,5982.0,20180620
PIQUANT PEPPERS (PEPPER DEW),0.0,1165.0,0.0,44.0,0.0,132.0,9.0,20180620
PKS BLUE QUEEN,45800.0,1242134.0,744.0,27011.0,26040.0,945385.0,1096.0,20180620
PLUMS,7350.0,106435.0,47.0,1766.0,235.0,8830.0,10.0,20180620
POMEGRANATE,48600.0,661994.15,387.0,5388.0,1548.0,21715.0,5347.0,20180620
POT PLANTS,3490.0,29680.0,25.0,217.0,150.0,1302.0,32.0,20180620
POTATOES,4187786.5,76608243.1,147542.0,2584816.0,1416354.0,25173163.0,212685.0,20180620
POTJIEKOS,0.0,14826.0,0.0,137.0,0.0,658.0,9.0,20180620
PRICKLY PEAR,850.0,119172.0,17.0,2451.0,34.0,4902.0,0.0,20180620
PUMPKINS,70650.0,507629.0,1429.0,11702.0,48586.0,397868.0,2840.0,20180620
PUMPKINS GOURMET GLOBE,0.0,180.0,0.0,5.0,0.0,25.0,85.0,20180620
QUINCE,4540.0,33814.0,151.0,1044.0,604.0,4338.0,422.0,20180620
RADICCHIO,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20180620
RADISH,1158.0,62964.0,21.0,1085.0,68.0,5482.0,169.0,20180620
RAINBOW PEPPERS,53187.0,632066.0,260.0,4456.0,510.0,11589.0,192.0,20180620
RASPBERRIES,26160.0,225271.67,109.0,1258.0,164.0,1887.0,27.0,20180620
RED PEPPERS,308790.0,3665604.0,1834.0,37054.0,9170.0,185447.0,1936.0,20180620
RHUBARB,120.0,23450.0,1.0,208.0,5.0,1040.0,6.0,20180620
ROCKET,741.0,19833.0,26.0,772.0,5.0,215.0,96.0,20180620
ROSEMARY,475.0,13127.0,15.0,495.0,3.0,97.0,79.0,20180620
SAGE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180620
SALAD,240.0,1200.0,2.0,10.0,0.0,2.0,37.0,20180620
SALTED NUTS,0.0,10200.0,0.0,175.0,0.0,175.0,75.0,20180620
SATSUMAS,61621.0,1353013.9,2415.0,62210.0,9312.0,231335.0,9071.0,20180620
SNACKS,0.0,90.0,0.0,3.0,0.0,0.0,24.0,20180620
SOUP GREENS,22566.0,708640.16,359.0,9901.0,2491.0,64428.0,640.0,20180620
SPEARMINT,2312.0,44939.0,42.0,1100.0,67.0,1460.0,85.0,20180620
SPINACH,64906.0,1371914.13,2124.0,53583.0,13032.0,299885.0,2426.0,20180620
SPRING ONIONS,13845.0,142211.0,229.0,2836.0,841.0,9920.0,68.0,20180620
STARFRUIT(CARAMBOLA),5000.0,29660.0,19.0,140.0,38.0,280.0,6.0,20180620
STRAWBERRIES,310680.0,4138605.0,960.0,15198.0,3562.0,54157.0,1659.0,20180620
SUGAR CANE,500.0,26244.95,7.0,402.0,49.0,2814.0,609.0,20180620
SWEET BASIL,1728.0,15211.0,64.0,567.0,13.0,113.0,16.0,20180620
SWEET CORN,85425.0,1584413.0,807.0,12962.0,2353.0,38252.0,551.0,20180620
SWEET MELONS,17315.0,1028667.47,325.0,12718.0,2278.0,89722.0,1408.0,20180620
SWEET POTATO,151227.0,2958364.5,5676.0,142371.0,56316.0,1059363.0,27617.0,20180620
TABLE CELERY,24620.0,361950.0,140.0,1699.0,1242.0,14346.0,194.0,20180620
TAMARILLO,1280.0,7312.0,5.0,30.0,12.0,80.0,6.0,20180620
THYME,179.0,5755.99,7.0,242.0,1.0,27.0,44.0,20180620
TOMATOES,3969054.0,52156135.7,189437.0,2326034.0,682353.0,7125368.0,68153.0,20180620
TOOVER,660.0,15056.0,22.0,439.0,66.0,1317.0,0.0,20180620
TURMERIC,0.0,28810.0,0.0,126.0,0.0,630.0,43.0,20180620
TURNIP,3120.0,110392.89,88.0,2785.0,1073.0,23587.0,351.0,20180620
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180620
WATERCRESS,0.0,426.0,0.0,22.0,0.0,4.0,10.0,20180620
WATERMELONS,33880.0,905376.0,2376.0,20695.0,14260.0,167026.0,2637.0,20180620
WILD ROCKET,0.0,696.0,0.0,66.0,0.0,69.0,137.0,20180620
YELLOW PEPPERS,339570.0,3121540.0,1855.0,20741.0,9275.0,103705.0,2402.0,20180620
