Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
CABBAGE,525061.0,7736859.45,19151.0,282902.0,176515.0,3410673.0,7685.0,20180531
CABBAGE  SUGAR,216.0,408.0,2.0,4.0,32.0,64.0,0.0,20180531
CABBAGE RED,34270.0,789655.0,323.0,6951.0,1535.0,35128.0,568.0,20180531
CALABASH,8750.0,91954.0,120.0,1566.0,771.0,8736.0,57.0,20180531
CARROTS,1327913.0,22375806.0,33416.0,659051.0,271884.0,5240576.0,23285.0,20180531
CARROTS PROCESSED,1500.0,6900.0,10.0,46.0,30.0,138.0,24.0,20180531
CAULI/BROC,25060.0,329943.0,198.0,2790.0,594.0,9544.0,56.0,20180531
CAULIFLOWER,145834.0,2818878.64,1507.0,37370.0,9972.0,198206.0,938.0,20180531
CELERY,12220.0,157816.0,94.0,1561.0,942.0,15720.0,253.0,20180531
CELERY OFFCUTS,205.0,3470.0,7.0,62.0,7.0,62.0,69.0,20180531
CHERRIES,43890.0,71670.0,117.0,175.0,343.0,488.0,40.0,20180531
CHILLIES,177308.0,2873670.34,6921.0,112331.0,22665.0,372006.0,14610.0,20180531
CHINESE  VEGETABLES,13130.0,275920.19,863.0,25516.0,2737.0,43761.0,2066.0,20180531
CHIVES,415.0,8865.0,16.0,376.0,4.0,63.0,92.0,20180531
CHORIE,495.0,7765.0,11.0,248.0,55.0,1240.0,1.0,20180531
CLEMENTINES,40133.0,1572329.0,1840.0,67314.0,8358.0,270319.0,18211.0,20180531
COCKTAIL TOMATOES,17722.0,197649.08,187.0,2102.0,621.0,7624.0,270.0,20180531
COCONUTS,10250.0,196948.0,31.0,625.0,1550.0,29275.0,379.0,20180531
CORIANDER/DHANYA,130.0,7325.0,3.0,154.0,8.0,434.0,26.0,20180531
COUNTRY MIX,0.0,846.0,0.0,115.0,0.0,58.0,30.0,20180531
CROUTONS,0.0,1668.4,0.0,86.0,0.0,7.0,283.0,20180531
CRUSHED GINGER/GARLIC,1393.2,31138.0,6.0,135.0,27.0,627.0,26.0,20180531
CUCUMBER,13455.0,109801.33,235.0,1896.0,1100.0,9210.0,142.0,20180531
CURRY LEAVES,1335.0,39981.0,55.0,1759.0,15.0,450.0,160.0,20180531
DATES,32684.0,276967.0,125.0,989.0,1055.0,4563.0,1820.0,20180531
DHANYA,32520.0,629826.0,511.0,9104.0,1673.0,27988.0,774.0,20180531
DILL,604.0,8154.0,12.0,205.0,20.0,237.0,28.0,20180531
DRAGON FRUIT,53020.0,57860.0,346.0,409.0,1038.0,1227.0,2.0,20180531
DRIED FRUIT,6540.0,45585.0,12.0,85.0,146.0,946.0,22.0,20180531
EDIBLE FLOWERS,500.0,3060.0,25.0,150.0,1.0,5.0,0.0,20180531
EMPTY BOXES,2670.0,57886.1,356.0,7718.0,178.0,3859.0,8548.0,20180531
ENDIVE/CHICORY,2270.0,26550.0,26.0,317.0,130.0,1585.0,11.0,20180531
ENGLISH CUCUMBER,335129.0,9261289.3,4617.0,113302.0,36342.0,882185.0,1588.0,20180531
FENNEL/ANISE,6400.0,86730.0,65.0,941.0,848.0,9194.0,58.0,20180531
FIGS,9870.0,179458.0,22.0,779.0,106.0,3295.0,25.0,20180531
FIREWOOD,1100.0,5710.0,110.0,540.0,770.0,3780.0,0.0,20180531
FRUIT ROLLS,0.0,1150.0,0.0,2.0,0.0,2.0,1.0,20180531
GARLIC,178210.0,3671546.9,1109.0,17516.0,6214.0,104347.0,7896.0,20180531
GARLIC PROCESSED,8114.68,149118.68,37.0,802.0,149.0,3689.0,302.0,20180531
GEELORA,1285.0,35052.0,46.0,1185.0,138.0,3555.0,154.0,20180531
GEM SQUASHES,69411.0,2968355.0,2999.0,88545.0,23412.0,702111.0,8805.0,20180531
GHERKINS,2540.0,22166.0,32.0,314.0,154.0,1450.0,0.0,20180531
GINGER PROCESSED,386.76,1371.12,2.0,6.0,6.0,25.0,18.0,20180531
GINGER ROOT,129025.0,3103666.16,660.0,15430.0,3895.0,91487.0,1536.0,20180531
GOOSEBERRIES,26616.0,233319.0,115.0,815.0,501.0,3386.0,70.0,20180531
GRANADILLA,53524.0,743854.62,798.0,10614.0,2695.0,23289.0,1048.0,20180531
GRAPEFRUIT,17618.0,1495500.0,372.0,36401.0,3117.0,280236.0,14735.0,20180531
GRAPES,366691.0,11768656.1,5218.0,237447.0,18735.0,894669.0,98753.0,20180531
GREEN MEALIES,5760.0,59931.0,80.0,794.0,2000.0,18575.0,3.0,20180531
GREEN PEPPERS,974921.0,13273039.4,26488.0,421309.0,132962.0,2114759.0,16001.0,20180531
GUAVA,73289.5,1328891.1,3040.0,49172.0,7618.0,126655.0,1790.0,20180531
HORSERADISH ROOT,0.0,14759.0,0.0,407.0,0.0,2442.0,3.0,20180531
HUBBARD SQUASHES,251235.0,2749330.0,3724.0,50152.0,99704.0,1513868.0,2768.0,20180531
JUICE,12667.86,416393.6,152.0,4382.0,712.0,23471.0,3487.0,20180531
KALE,20640.5,325346.0,1487.0,25654.0,2407.0,25929.0,1251.0,20180531
KARELA,5345.0,32983.0,195.0,1025.0,390.0,2050.0,29.0,20180531
KIWIFRUIT,131175.0,1429947.0,583.0,7400.0,4049.0,49126.0,4337.0,20180531
KOHLRABI,1800.0,19220.0,15.0,160.0,180.0,1920.0,6.0,20180531
KUMQUAT,7185.0,85030.0,264.0,2574.0,1044.0,9822.0,112.0,20180531
LEEKS,24232.0,378639.0,446.0,6117.0,2908.0,40048.0,531.0,20180531
LEMON GRASS,60.0,3260.0,1.0,216.0,3.0,65.0,51.0,20180531
LEMONS,138881.7,3558908.79,2424.0,57217.0,32084.0,647605.0,107063.0,20180531
LETTUCE,304950.0,6717423.08,7631.0,151065.0,38539.0,760423.0,4951.0,20180531
LETTUCE LIVING,2210.0,24056.0,43.0,494.0,151.0,1729.0,865.0,20180531
LIMES,23290.0,407683.0,645.0,12690.0,2355.0,39452.0,3649.0,20180531
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180531
MAIZE MEAL,0.0,2120.0,0.0,26.0,0.0,650.0,24.0,20180531
MANGO,320.0,178325.0,8.0,2447.0,32.0,9788.0,0.0,20180531
MARJORAM,135.0,638.0,5.0,29.0,1.0,6.0,62.0,20180531
MARROWS,3095.0,66439.0,75.0,1269.0,302.0,6580.0,358.0,20180531
MELONS,3305.0,665025.0,75.0,6312.0,525.0,57104.0,782.0,20180531
MICRO HERBS,220.0,8125.0,11.0,380.0,2.0,76.0,14.0,20180531
MILK,65.0,14467.0,1.0,231.0,6.0,1386.0,2169.0,20180531
MINNEOLA,44320.0,123040.0,328.0,885.0,4920.0,13275.0,272.0,20180531
MINT,300.0,564.0,10.0,29.0,2.0,4.0,11.0,20180531
MITJI BUDGIE,1915.0,45126.0,47.0,1040.0,169.0,5395.0,331.0,20180531
MIXED,159.0,2341.0,2.0,28.0,3.0,50.0,5.0,20180531
MIXED HERBS,840.0,1543.0,6.0,19.0,1.0,2.0,11.0,20180531
MIZUNA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20180531
MORINGA,0.0,3685.0,0.0,57.0,0.0,228.0,10.0,20180531
MUSHROOMS,66504.0,1011506.0,262.0,3719.0,1092.0,16667.0,562.0,20180531
MUSK MELONS,230687.58,4592300.58,2594.0,42341.0,18531.0,315008.0,8854.0,20180531
MUSTARD LEAVE,340.0,16877.0,54.0,3817.0,5.0,382.0,551.0,20180531
NAARTJIES,265122.0,4781820.3,7631.0,156221.0,31614.0,762231.0,19514.0,20180531
NOVA,262750.0,4484132.5,18101.0,167947.0,45134.0,745686.0,35795.0,20180531
NUTS,0.0,1560.0,0.0,4.0,0.0,0.0,1.0,20180531
OKRA,69863.0,1275603.09,2922.0,67129.0,6207.0,149054.0,3843.0,20180531
OLIVES,10260.0,107900.0,57.0,450.0,228.0,1800.0,252.0,20180531
ONIONS,3667601.47,76486834.1,105109.0,2148482.0,930565.0,19453270.0,265939.0,20180531
ORANGE PEPPERS,0.0,21810.0,0.0,396.0,0.0,1980.0,6.0,20180531
ORANGES,893628.0,23329207.2,37217.0,852119.0,254144.0,5846721.0,148272.0,20180531
OREGANO,189.0,3990.0,7.0,151.0,1.0,15.0,13.0,20180531
PAMPALMOESE,4080.0,439000.0,50.0,6161.0,750.0,91038.0,6335.0,20180531
PAPINO,223370.0,4274228.0,5025.0,83013.0,23005.0,405573.0,4778.0,20180531
PAPRI,2255.0,18390.0,52.0,453.0,156.0,1359.0,66.0,20180531
PAPRIKA,23171.0,347804.0,239.0,4533.0,936.0,13781.0,138.0,20180531
PARSLEY,34198.0,542104.39,320.0,4923.0,954.0,13481.0,117.0,20180531
PATTY PANS,96534.0,1237167.0,759.0,13696.0,4391.0,70533.0,1156.0,20180531
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180531
PEARS,369536.0,10927282.5,4949.0,153316.0,49915.0,1548322.0,34058.0,20180531
PEAS,35248.0,659380.0,303.0,4368.0,934.0,13119.0,183.0,20180531
PECAN NUT (SHELL),8320.0,20150.0,14.0,184.0,122.0,292.0,70.0,20180531
PERSIMMON/SHARON FRUIT,61178.0,1496546.0,1159.0,24528.0,3588.0,79770.0,3393.0,20180531
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180531
PINEAPPLES,221345.0,4846751.0,6946.0,125995.0,51752.0,974544.0,11783.0,20180531
PKS BLUE QUEEN,121335.0,1506542.0,2960.0,41923.0,103600.0,1467305.0,4571.0,20180531
PLUMS,78570.0,2366976.5,1160.0,40419.0,5713.0,213269.0,6001.0,20180531
POMEGRANATE,40100.0,1042830.48,307.0,9001.0,1245.0,36557.0,2696.0,20180531
POT PLANTS,5740.0,79600.0,41.0,556.0,246.0,3336.0,67.0,20180531
POTATOES,5834010.0,142096398.0,206863.0,4037573.0,2002432.0,39301231.0,252178.0,20180531
POTATOS PROCESSED,0.0,70.0,0.0,10.0,0.0,5.0,10.0,20180531
POTJIEKOS,5496.0,9120.0,60.0,100.0,288.0,480.0,0.0,20180531
PRICKLY PEAR,6390.0,425851.0,142.0,11547.0,284.0,23094.0,0.0,20180531
PUMPKINS,30605.0,984010.98,855.0,27865.0,29070.0,942147.0,604.0,20180531
PUMPKINS GOURMET GLOBE,0.0,210.0,0.0,42.0,0.0,210.0,58.0,20180531
QUINCE,9595.0,48825.0,300.0,1205.0,1217.0,6529.0,866.0,20180531
RADISH,7154.0,112756.0,110.0,1956.0,481.0,7949.0,381.0,20180531
RAINBOW PEPPERS,76191.0,1233841.0,764.0,12362.0,2200.0,32627.0,1009.0,20180531
RAINUTS,485.0,2375.0,1.0,5.0,11.0,53.0,1.0,20180531
RAISIN,0.0,865.0,0.0,2.0,0.0,21.0,1.0,20180531
RASPBERRIES,21321.0,452789.0,198.0,4433.0,231.0,5229.0,8.0,20180531
RED BEANS,4610.0,13970.0,62.0,179.0,310.0,895.0,0.0,20180531
RED LETTUCE,720.0,5970.0,8.0,66.0,40.0,330.0,1.0,20180531
RED PEPPERS,253523.0,4163927.0,4416.0,89501.0,22256.0,448140.0,6665.0,20180531
RHUBARB,5060.0,44860.0,45.0,404.0,225.0,2020.0,6.0,20180531
ROCKET,3624.0,47438.0,87.0,1370.0,41.0,590.0,319.0,20180531
ROOT CELERY,4200.0,30000.0,21.0,150.0,252.0,1800.0,0.0,20180531
ROSEMARY,1629.0,17286.0,62.0,639.0,12.0,126.0,74.0,20180531
SAGE,342.0,3518.0,19.0,145.0,3.0,27.0,13.0,20180531
SALAD,480.0,480.0,5.0,5.0,5.0,5.0,5.0,20180531
SALTED NUTS,0.0,3000.0,0.0,50.0,0.0,50.0,250.0,20180531
SATSUMAS,210859.0,2776841.03,12003.0,176466.0,43004.0,578999.0,22473.0,20180531
SNACKS,0.0,3742.8,0.0,100.0,0.0,14.0,291.0,20180531
SOUP GREENS,52690.0,1064633.0,744.0,14984.0,4729.0,95754.0,819.0,20180531
SPEARMINT,5185.0,75244.0,123.0,1975.0,201.0,3079.0,468.0,20180531
SPINACH,121347.0,2472568.42,5163.0,80824.0,26220.0,431307.0,5404.0,20180531
SPRING ONIONS,16082.0,305907.0,325.0,5934.0,1162.0,20520.0,188.0,20180531
STARFRUIT(CARAMBOLA),4250.0,59690.0,17.0,277.0,34.0,518.0,66.0,20180531
STIR FRY,0.0,133.0,0.0,25.0,0.0,100.0,5.0,20180531
STRAWBERRIES,286074.0,5849906.0,1171.0,19772.0,4013.0,67303.0,1536.0,20180531
SUGAR CANE,4090.0,39715.0,58.0,554.0,406.0,3878.0,318.0,20180531
SWEET BASIL,3081.0,29180.0,118.0,1125.0,24.0,218.0,79.0,20180531
SWEET CORN,178316.0,2758882.0,1895.0,25041.0,5365.0,81955.0,615.0,20180531
SWEET MELONS,92910.0,3326764.0,1027.0,27109.0,7446.0,199417.0,6538.0,20180531
SWEET POTATO,308647.57,5266550.82,18093.0,258368.0,105628.0,1754855.0,14407.0,20180531
TABLE CELERY,57530.0,905792.0,224.0,3387.0,2136.0,29942.0,388.0,20180531
TAMARILLO,1760.0,40200.0,7.0,147.0,25.0,529.0,7.0,20180531
THYME,1345.0,13197.0,50.0,516.0,6.0,69.0,22.0,20180531
TOMATOES,4998406.5,101085997.0,151853.0,3179218.0,527047.0,9758415.0,37814.0,20180531
TOMATOES DRIED,60.0,3650.0,1.0,41.0,1.0,41.0,0.0,20180531
TOOVER,1280.0,2550.0,26.0,50.0,78.0,150.0,5.0,20180531
TURIA,160.0,1390.0,2.0,24.0,8.0,96.0,0.0,20180531
TURMERIC,1100.0,64760.0,5.0,201.0,25.0,1005.0,87.0,20180531
TURNIP,10374.0,226098.0,184.0,4139.0,1339.0,30763.0,286.0,20180531
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180531
WATERCRESS,460.0,590.0,20.0,30.0,2.0,3.0,30.0,20180531
WATERMELONS,177615.0,1810265.0,2696.0,26395.0,32485.0,210547.0,3090.0,20180531
WILD ROCKET,0.0,1098.0,0.0,90.0,0.0,9.0,18.0,20180531
YELLOW PEPPERS,286235.0,3781549.99,3061.0,52402.0,15305.0,262010.0,1982.0,20180531
