Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
CORIANDER/DHANYA,0.0,750.0,0.0,28.0,0.0,5.0,64.0,20180510
CROUTONS,0.0,1532.6,0.0,79.0,0.0,6.0,290.0,20180510
CRUSHED GINGER/GARLIC,2786.4,14038.8,12.0,60.0,54.0,285.0,71.0,20180510
CUCUMBER,4130.0,23664.0,81.0,432.0,365.0,2120.0,288.0,20180510
CURRY LEAVES,2410.0,11054.0,100.0,467.0,30.0,120.0,122.0,20180510
DATES,12710.0,138350.0,27.0,358.0,159.0,1945.0,293.0,20180510
DHANYA,30192.0,223555.0,463.0,3343.0,1377.0,10083.0,580.0,20180510
DILL,879.0,1419.0,26.0,46.0,21.0,25.0,9.0,20180510
DRIED FRUIT,2555.0,14070.0,5.0,28.0,59.0,314.0,6.0,20180510
EDIBLE FLOWERS,460.0,860.0,20.0,40.0,1.0,1.0,0.0,20180510
EMPTY BOXES,2137.5,19147.74,285.0,2553.0,143.0,1277.0,12713.0,20180510
ENDIVE/CHICORY,1600.0,6970.0,20.0,83.0,100.0,415.0,0.0,20180510
ENGLISH CUCUMBER,405693.0,4153529.0,5293.0,40083.0,41438.0,311961.0,2676.0,20180510
FENNEL/ANISE,7838.0,30300.0,77.0,314.0,765.0,2647.0,23.0,20180510
FIGS,2730.0,45448.0,56.0,824.0,156.0,2407.0,30.0,20180510
GARLIC,170710.0,1337702.0,942.0,5949.0,5280.0,36846.0,7649.0,20180510
GARLIC PROCESSED,13837.38,62050.83,74.0,337.0,334.0,1590.0,255.0,20180510
GEELORA,1605.0,13340.0,61.0,458.0,183.0,1374.0,83.0,20180510
GEM SQUASHES,138451.0,1503528.0,5030.0,34820.0,41054.0,274661.0,6969.0,20180510
GHERKINS,4080.0,40235.0,79.0,889.0,393.0,4419.0,26.0,20180510
GINGER PROCESSED,0.0,120.0,0.0,1.0,0.0,0.0,23.0,20180510
GINGER ROOT,159780.0,1096445.0,713.0,5234.0,4126.0,31181.0,2526.0,20180510
GOOSEBERRIES,13198.0,62012.0,43.0,250.0,123.0,917.0,25.0,20180510
GRANADILLA,61549.62,214852.62,982.0,4172.0,2201.0,9078.0,733.0,20180510
GRAPEFRUIT,23065.0,479258.0,392.0,12724.0,3760.0,79730.0,10169.0,20180510
GRAPES,693811.0,5434197.06,16790.0,125453.0,60986.0,465452.0,131040.0,20180510
GREEN MEALIES,725.0,4665.0,20.0,102.0,283.0,1357.0,59.0,20180510
GREEN PEPPERS,491663.6,4420354.6,18662.0,162148.0,94980.0,813186.0,15616.0,20180510
GUAVA,74428.95,418849.63,2199.0,13582.0,5976.0,34422.0,2990.0,20180510
HORSERADISH ROOT,0.0,12707.0,0.0,106.0,0.0,636.0,201.0,20180510
HUBBARD SQUASHES,138270.0,951815.0,3291.0,18637.0,105312.0,596180.0,7465.0,20180510
JUICE,23770.29,142944.26,223.0,1511.0,1341.0,8046.0,2962.0,20180510
KALE,7976.4,112009.4,853.0,8583.0,432.0,7234.0,1692.0,20180510
KARELA,2075.0,13360.0,68.0,436.0,196.0,1138.0,52.0,20180510
KIWIFRUIT,95085.0,389833.0,370.0,1827.0,3429.0,13051.0,3435.0,20180510
KUMQUAT,1625.0,17315.0,63.0,620.0,189.0,1860.0,254.0,20180510
LEEKS,18302.0,115021.0,388.0,1861.0,2335.0,12351.0,512.0,20180510
LEMON GRASS,200.0,740.0,10.0,46.0,7.0,18.0,28.0,20180510
LEMONS,203485.0,1414681.1,2121.0,20166.0,26043.0,224991.0,96219.0,20180510
LETTUCE,388134.0,3089214.16,7231.0,48557.0,34613.0,240697.0,7452.0,20180510
LETTUCE LIVING,540.0,7855.0,8.0,166.0,28.0,581.0,832.0,20180510
LIMES,47780.0,154784.0,1178.0,5008.0,3768.0,15362.0,1159.0,20180510
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180510
MAIZE MEAL,410.0,1270.0,5.0,15.0,125.0,375.0,35.0,20180510
MANGO,3050.0,135995.0,218.0,1958.0,872.0,7832.0,36.0,20180510
MARROWS,1756.0,15226.0,63.0,458.0,556.0,1924.0,106.0,20180510
MELONS,63050.0,432940.0,400.0,3733.0,9260.0,32591.0,688.0,20180510
MICRO HERBS,345.0,2586.0,16.0,112.0,3.0,22.0,20.0,20180510
MINT,0.0,2400.0,0.0,41.0,0.0,123.0,6.0,20180510
MITJI BUDGIE,2250.0,15220.0,54.0,316.0,281.0,1641.0,155.0,20180510
MIXED,120.0,420.0,2.0,6.0,1.0,6.0,1.0,20180510
MORINGA,135.0,495.0,2.0,6.0,8.0,24.0,4.0,20180510
MUSHROOMS,48156.0,351605.0,343.0,1792.0,780.0,5567.0,564.0,20180510
MUSK MELONS,345300.0,1897198.0,2800.0,15814.0,20456.0,116493.0,3479.0,20180510
MUSTARD LEAVE,260.0,3329.0,38.0,340.0,4.0,232.0,67.0,20180510
NAARTJIES,148550.0,1496178.0,3853.0,45634.0,26667.0,232953.0,44976.0,20180510
NOVA,138938.0,1527448.0,6377.0,50929.0,22781.0,221447.0,30037.0,20180510
OKRA,61025.0,462398.29,3274.0,24726.0,7635.0,53571.0,5311.0,20180510
OLIVES,3250.0,45000.0,13.0,180.0,52.0,720.0,40.0,20180510
ONIONS,3143618.0,26721021.9,85120.0,755834.0,783941.0,6807822.0,247075.0,20180510
ORANGE PEPPERS,8800.0,15020.0,138.0,206.0,690.0,1030.0,39.0,20180510
ORANGES,1079348.0,8324818.35,34080.0,259981.0,237952.0,1825602.0,34523.0,20180510
OREGANO,405.0,1242.0,15.0,46.0,2.0,5.0,5.0,20180510
PAMPALMOESE,1720.0,89640.0,18.0,1007.0,250.0,14848.0,6004.0,20180510
PANTRA LEAVES,200.0,500.0,1.0,2.0,7.0,14.0,0.0,20180510
PAPINO,193103.0,1633350.0,3186.0,23133.0,15401.0,110741.0,5093.0,20180510
PAPRI,1105.0,5185.0,10.0,103.0,24.0,289.0,47.0,20180510
PAPRIKA,10422.0,103221.0,129.0,1539.0,314.0,4600.0,24.0,20180510
PARSLEY,46196.0,171253.39,330.0,1816.0,995.0,4615.0,292.0,20180510
PARSNIP,0.0,19250.0,0.0,77.0,0.0,539.0,1.0,20180510
PATTY PANS,62919.0,465012.0,840.0,5025.0,4569.0,26680.0,2106.0,20180510
PEACHES,0.0,18350.0,0.0,744.0,0.0,1860.0,250.0,20180510
PEACHES,80.35,9440.35,2.0,533.0,12.0,4791.0,612.0,20180510
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20180510
PEARS,478968.0,4186252.0,6047.0,57981.0,61630.0,581194.0,25200.0,20180510
PEAS,49044.0,311333.0,330.0,1793.0,1004.0,5160.0,284.0,20180510
PERSIMMON/SHARON FRUIT,115020.0,568647.0,2072.0,8981.0,6058.0,32007.0,2598.0,20180510
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,79.0,20180510
PINEAPPLES,298700.0,1857926.0,7046.0,44221.0,55024.0,346980.0,6666.0,20180510
PKS BLUE QUEEN,103695.0,566330.0,3043.0,15356.0,106505.0,537460.0,11118.0,20180510
PLUMS,107067.0,1024995.5,1778.0,15389.0,9219.0,88668.0,14308.0,20180510
POMEGRANATE,38177.0,235922.48,386.0,2297.0,1544.0,9188.0,2325.0,20180510
POT PLANTS,3630.0,30210.0,26.0,216.0,156.0,1296.0,12.0,20180510
POTATOES,6367850.42,52828349.5,184590.0,1326048.0,1810068.0,12936624.0,175019.0,20180510
PRICKLY PEAR,93656.0,229376.0,2615.0,6527.0,5230.0,13054.0,690.0,20180510
PRUNES,0.0,1150.0,0.0,115.0,0.0,575.0,115.0,20180510
PUMPKINS,84760.0,383542.0,2313.0,10810.0,78642.0,365249.0,2812.0,20180510
QUINCE,1680.0,22350.0,40.0,506.0,160.0,3452.0,468.0,20180510
RADICCHIO,750.0,1800.0,50.0,120.0,10.0,24.0,0.0,20180510
RADISH,8352.0,44865.0,132.0,680.0,379.0,2038.0,80.0,20180510
RAINBOW PEPPERS,83144.0,471745.0,743.0,4672.0,2005.0,14477.0,673.0,20180510
RAMANESCO,400.0,400.0,5.0,5.0,15.0,15.0,0.0,20180510
RASPBERRIES,24264.0,155757.0,215.0,1560.0,229.0,1633.0,201.0,20180510
RED PEPPERS,196246.0,1469872.0,4458.0,32242.0,22325.0,161679.0,10302.0,20180510
RHUBARB,3280.0,16420.0,30.0,147.0,150.0,735.0,17.0,20180510
ROCKET,3422.0,14466.0,96.0,423.0,55.0,169.0,424.0,20180510
ROSEMARY,1270.0,5179.0,46.0,189.0,9.0,38.0,29.0,20180510
SAGE,297.0,945.0,11.0,35.0,2.0,7.0,16.0,20180510
SALAD,528.0,4860.0,5.0,36.0,1.0,7.0,8.0,20180510
SATSUMAS,152722.0,958995.0,8741.0,61680.0,25789.0,184372.0,45300.0,20180510
SNACKS,0.0,3630.3,0.0,97.0,0.0,14.0,294.0,20180510
SOUP GREENS,36130.0,254060.0,540.0,3672.0,3543.0,23660.0,871.0,20180510
SPEARMINT,5024.0,24549.0,121.0,625.0,226.0,949.0,127.0,20180510
SPINACH,131631.0,876954.4,3216.0,25550.0,19397.0,138414.0,2835.0,20180510
SPRING ONIONS,21680.0,112760.0,407.0,2093.0,1783.0,7572.0,431.0,20180510
STRAWBERRIES,258736.0,1664432.0,853.0,5086.0,2343.0,15775.0,580.0,20180510
SUGAR CANE,3080.0,18175.0,44.0,250.0,308.0,1750.0,0.0,20180510
SWEET BASIL,1940.0,9870.0,72.0,374.0,15.0,74.0,26.0,20180510
SWEET CORN,181083.0,1111902.0,1283.0,7232.0,4610.0,24822.0,854.0,20180510
SWEET MELONS,295945.0,1248335.0,2010.0,8712.0,14440.0,62863.0,2213.0,20180510
SWEET POTATO,179684.0,1772821.25,6648.0,94785.0,65011.0,633118.0,25624.0,20180510
SWISS CHARD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20180510
TABLE CELERY,48270.0,287770.0,182.0,1140.0,1616.0,9922.0,47.0,20180510
TARROGAN,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20180510
THYME,1331.0,4896.0,86.0,228.0,7.0,34.0,115.0,20180510
TOMATOES,4642201.5,36136740.1,175627.0,1091121.0,465403.0,3345930.0,26393.0,20180510
TOMATOES DRIED,310.0,1430.0,4.0,18.0,4.0,18.0,27.0,20180510
TURIA,20.0,1510.0,1.0,24.0,4.0,87.0,11.0,20180510
TURMERIC,6100.0,20250.0,12.0,40.0,60.0,200.0,40.0,20180510
TURNIP,12657.0,72964.0,201.0,1126.0,1410.0,7171.0,9.0,20180510
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180510
WATERCRESS,400.0,821.0,20.0,40.0,4.0,8.0,0.0,20180510
WATERMELONS,117030.0,823355.0,1143.0,8299.0,11190.0,109157.0,557.0,20180510
WILD ROCKET,0.0,0.0,0.0,0.0,0.0,0.0,67.0,20180510
YELLOW PEPPERS,207725.0,1321700.0,2910.0,19070.0,14583.0,95533.0,4570.0,20180510
