Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,6950.0,76915.0,38.0,674.0,364.0,5074.0,137.0,20180530
APPLES,1285414.0,36365907.4,15192.0,432135.0,181147.0,5197505.0,145337.0,20180530
ASPARAGUS,13100.0,482197.0,17.0,924.0,70.0,3611.0,0.0,20180530
ATCHARA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20180530
AVOCADOS,444403.0,11960446.3,8696.0,238192.0,56631.0,1684090.0,44832.0,20180530
BABY BRINJALS,1000.0,52483.0,20.0,1252.0,80.0,4787.0,40.0,20180530
BABY BUTTERNUT,4526.0,219668.0,53.0,2005.0,216.0,8831.0,192.0,20180530
BABY CABBAGE,5116.0,255264.0,55.0,2559.0,247.0,9604.0,10.0,20180530
BABY CARROTS,14712.0,335966.0,85.0,1701.0,390.0,7440.0,86.0,20180530
BABY CORN & SUGAR SNAP PEAS,0.0,360.0,0.0,3.0,0.0,12.0,5.0,20180530
BABY GEM SQUASH,4855.0,278229.0,118.0,2851.0,517.0,14800.0,216.0,20180530
BABY LEAF,306.0,25164.0,3.0,212.0,3.0,212.0,30.0,20180530
BABY MARROWS,54143.0,2753055.7,1045.0,54226.0,4840.0,245741.0,2665.0,20180530
BABY MIX,458.0,35453.0,4.0,393.0,14.0,1905.0,16.0,20180530
BABY SWEET CORN,11238.0,653233.0,82.0,3523.0,382.0,16094.0,423.0,20180530
BANANAS,1533864.0,36846580.0,15604.0,335448.0,276271.0,5805057.0,55790.0,20180530
BASIL,740.0,4660.0,9.0,60.0,9.0,60.0,3.0,20180530
BEAN SPROUTS,800.0,30135.0,14.0,534.0,34.0,1225.0,47.0,20180530
BEANS,138486.0,4397338.23,5437.0,128800.0,21915.0,534676.0,8273.0,20180530
BEANS INDIAN,0.0,6713.0,0.0,160.0,0.0,503.0,16.0,20180530
BEETROOT,228789.0,5719964.55,9819.0,259434.0,81951.0,2104179.0,8298.0,20180530
BLACKBERRIES,3840.0,39542.0,16.0,205.0,24.0,329.0,0.0,20180530
BOK CHOY PAK-CHOI,470.0,23815.0,5.0,246.0,23.0,1038.0,10.0,20180530
BRINJALS,45119.0,1033182.0,891.0,24548.0,3845.0,115417.0,831.0,20180530
BROCCOLI,127244.0,4662410.78,1033.0,35731.0,2904.0,101406.0,134.0,20180530
BUTTER LETTUCE,600.0,69569.5,9.0,937.0,42.0,3715.0,7.0,20180530
BUTTERNUT,492581.0,8438232.2,20260.0,413191.0,174739.0,3510269.0,17558.0,20180530
CABBAGE,292717.0,7227276.45,10227.0,264044.0,97175.0,3235022.0,9431.0,20180530
CABBAGE RED,32594.0,732929.0,334.0,6402.0,1375.0,32349.0,327.0,20180530
CALABASH,1865.0,77924.0,45.0,1327.0,184.0,7608.0,37.0,20180530
CARROTS,1019226.0,21047893.0,27402.0,625635.0,219582.0,4968692.0,20316.0,20180530
CARROTS PROCESSED,150.0,5400.0,1.0,36.0,3.0,108.0,19.0,20180530
CAULI/BROC,2160.0,192454.0,18.0,1575.0,54.0,4725.0,1.0,20180530
CAULIFLOWER,117849.0,2570084.64,1134.0,34583.0,4180.0,152394.0,790.0,20180530
CELERY,9810.0,145596.0,84.0,1467.0,894.0,14778.0,197.0,20180530
CELERY OFFCUTS,250.0,3265.0,10.0,55.0,10.0,55.0,15.0,20180530
CHERRIES,20580.0,27780.0,43.0,58.0,108.0,145.0,57.0,20180530
CHILLIES,85689.5,2696362.34,3564.0,105410.0,12054.0,349341.0,11452.0,20180530
CHINESE  VEGETABLES,7308.0,263306.19,675.0,24775.0,1027.0,41073.0,1482.0,20180530
CHIVES,755.0,8450.0,26.0,360.0,14.0,60.0,78.0,20180530
CHORIE,15.0,7270.0,1.0,237.0,5.0,1185.0,1.0,20180530
CLEMENTINES,50923.0,1532196.0,2413.0,65474.0,12280.0,261961.0,18651.0,20180530
COCKTAIL TOMATOES,13377.0,218121.08,152.0,2500.0,554.0,9233.0,194.0,20180530
COCONUTS,12300.0,186698.0,51.0,594.0,2425.0,27725.0,410.0,20180530
CORIANDER/DHANYA,160.0,7195.0,4.0,151.0,16.0,425.0,19.0,20180530
COUNTRY MIX,180.0,846.0,36.0,115.0,18.0,58.0,30.0,20180530
CROUTONS,0.0,1668.4,0.0,86.0,0.0,7.0,283.0,20180530
CRUSHED GINGER/GARLIC,403.2,29744.8,2.0,129.0,7.0,600.0,32.0,20180530
CUCUMBER,150.0,96346.33,5.0,1661.0,20.0,8110.0,127.0,20180530
CURRY LEAVES,2170.0,29482.0,78.0,1247.0,67.0,321.0,49.0,20180530
DATES,7950.0,244283.0,64.0,864.0,134.0,3508.0,1940.0,20180530
DHANYA,14464.0,597306.0,272.0,8593.0,980.0,26315.0,488.0,20180530
EDIBLE FLOWERS,160.0,2560.0,8.0,125.0,0.0,4.0,0.0,20180530
EMPTY BOXES,1650.0,55216.1,220.0,7362.0,110.0,3681.0,8904.0,20180530
ENDIVE/CHICORY,600.0,24280.0,7.0,291.0,35.0,1455.0,0.0,20180530
ENGLISH CUCUMBER,316936.8,8926160.3,4917.0,108685.0,38460.0,845843.0,3496.0,20180530
FENNEL/ANISE,1354.0,27140.0,23.0,387.0,30.0,493.0,25.0,20180530
FIGS,1630.0,170134.0,20.0,781.0,57.0,3237.0,25.0,20180530
FIREWOOD,4560.0,7655.0,400.0,633.0,2440.0,3619.0,110.0,20180530
GARLIC,76820.0,3505286.9,306.0,16647.0,1827.0,98613.0,8655.0,20180530
GARLIC PROCESSED,5857.44,141004.0,28.0,765.0,118.0,3540.0,299.0,20180530
GEELORA,50.0,33767.0,2.0,1139.0,6.0,3417.0,45.0,20180530
GEM SQUASHES,88051.0,2898944.0,3692.0,85546.0,31768.0,678699.0,6859.0,20180530
GHERKINS,9430.0,96215.0,113.0,1813.0,656.0,9250.0,0.0,20180530
GINGER PROCESSED,0.0,984.36,0.0,4.0,0.0,18.0,20.0,20180530
GINGER ROOT,85810.0,2974641.16,452.0,14770.0,2633.0,87592.0,2059.0,20180530
GOOSEBERRIES,13120.0,206703.0,44.0,700.0,196.0,2884.0,143.0,20180530
GRANADILLA,35062.0,690330.62,299.0,9816.0,555.0,20594.0,1406.0,20180530
GRAPEFRUIT,68147.0,1477882.0,2548.0,36029.0,15788.0,277119.0,14824.0,20180530
GRAPES,286650.0,11401965.1,3221.0,232229.0,14388.0,875934.0,100514.0,20180530
GREEN MEALIES,1000.0,7929.0,31.0,199.0,388.0,2275.0,3.0,20180530
GREEN PEPPERS,865775.0,12190807.4,22692.0,393660.0,113530.0,1976498.0,7366.0,20180530
GUAVA,70915.0,1280135.6,2568.0,46293.0,6786.0,120164.0,1495.0,20180530
HORSERADISH ROOT,0.0,14759.0,0.0,407.0,0.0,2442.0,3.0,20180530
HUBBARD SQUASHES,139730.0,2427960.0,1794.0,43628.0,55428.0,1391764.0,2669.0,20180530
JUICE,28410.56,403725.74,290.0,4230.0,1599.0,22759.0,2823.0,20180530
KALE,1325.6,304705.5,331.0,24167.0,61.0,23522.0,890.0,20180530
KARELA,960.0,27638.0,13.0,830.0,26.0,1660.0,38.0,20180530
KIWIFRUIT,37495.0,1298772.0,161.0,6817.0,1113.0,45077.0,3322.0,20180530
KOHLRABI,240.0,17420.0,2.0,145.0,24.0,1740.0,0.0,20180530
KUMQUAT,13045.0,77845.0,376.0,2310.0,2976.0,8778.0,371.0,20180530
LEEKS,7049.0,354407.0,171.0,5671.0,1061.0,37140.0,315.0,20180530
LEMON GRASS,150.0,3200.0,10.0,215.0,2.0,62.0,50.0,20180530
LEMONS,57807.0,3420027.09,1009.0,54793.0,11520.0,615521.0,108389.0,20180530
LETTUCE,158518.0,6410531.08,4063.0,143360.0,17913.0,721876.0,3462.0,20180530
LETTUCE LIVING,0.0,21846.0,0.0,451.0,0.0,1579.0,827.0,20180530
LIMES,6983.0,384781.0,169.0,12064.0,687.0,37154.0,4415.0,20180530
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180530
MAIZE MEAL,350.0,2120.0,5.0,26.0,125.0,650.0,24.0,20180530
MANGO,0.0,178005.0,0.0,2439.0,0.0,9756.0,8.0,20180530
MARJORAM,324.0,503.0,12.0,24.0,3.0,5.0,57.0,20180530
MARROWS,27580.0,63344.0,461.0,1194.0,2764.0,6278.0,155.0,20180530
MELONS,3460.0,628920.0,63.0,6197.0,441.0,43379.0,855.0,20180530
MICRO HERBS,40.0,7905.0,2.0,369.0,0.0,74.0,0.0,20180530
MILK,130.0,14402.0,2.0,230.0,12.0,1380.0,2170.0,20180530
MINNEOLA,64650.0,78720.0,460.0,557.0,6900.0,8355.0,0.0,20180530
MINT,1530.0,19029.0,21.0,307.0,34.0,796.0,11.0,20180530
MITJI BUDGIE,960.0,43211.0,22.0,993.0,122.0,5226.0,215.0,20180530
MIXED,0.0,606.0,0.0,10.0,0.0,5.0,1.0,20180530
MIXED HERBS,450.0,703.0,3.0,13.0,0.0,1.0,17.0,20180530
MORINGA,480.0,3685.0,6.0,57.0,24.0,228.0,10.0,20180530
MUSHROOMS,40784.0,945002.0,155.0,3457.0,671.0,15575.0,589.0,20180530
MUSK MELONS,60940.0,4296328.0,770.0,39186.0,5425.0,288062.0,6307.0,20180530
MUSTARD LEAVE,790.0,18716.0,68.0,3824.0,136.0,986.0,86.0,20180530
NAARTJIES,383630.0,4631088.3,6040.0,154460.0,46363.0,754098.0,23227.0,20180530
NOVA,114985.5,4221382.5,6948.0,149846.0,18730.0,700552.0,51627.0,20180530
OKRA,29377.0,1204653.09,1557.0,63938.0,3372.0,142682.0,3526.0,20180530
OLIVES,940.0,97640.0,4.0,393.0,16.0,1572.0,209.0,20180530
ONIONS,2486766.66,72819232.6,70304.0,2043373.0,655484.0,18522705.0,254791.0,20180530
ORANGE PEPPERS,0.0,21810.0,0.0,396.0,0.0,1980.0,6.0,20180530
ORANGES,1240933.0,22435579.2,57438.0,814902.0,375650.0,5592577.0,135289.0,20180530
PAMPALMOESE,16860.0,434920.0,166.0,6111.0,2490.0,90288.0,6385.0,20180530
PAPINO,124327.0,3834440.0,2788.0,73923.0,12100.0,362243.0,5149.0,20180530
PAPRI,965.0,16135.0,25.0,401.0,75.0,1203.0,17.0,20180530
PAPRIKA,4950.0,261295.0,71.0,3409.0,197.0,9092.0,57.0,20180530
PARSLEY,17601.0,493721.39,156.0,4235.0,396.0,12224.0,35.0,20180530
PATTY PANS,26852.0,1140093.0,312.0,12913.0,1303.0,66069.0,594.0,20180530
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180530
PEARS,380549.0,10546646.5,5027.0,147767.0,51494.0,1496608.0,30650.0,20180530
PEAS,9050.0,624132.0,56.0,4065.0,196.0,12185.0,248.0,20180530
PECAN NUT (SHELL),360.0,11830.0,6.0,170.0,6.0,170.0,30.0,20180530
PERSIMMON/SHARON FRUIT,62803.0,1435368.0,1462.0,23369.0,3679.0,76183.0,4552.0,20180530
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180530
PINEAPPLES,175480.0,4506150.0,4824.0,111649.0,38592.0,893192.0,6841.0,20180530
