Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
DRAGON FRUIT,0.0,11670.0,0.0,106.0,0.0,1060.0,4.0,20180528
EMPTY BOXES,2565.0,50693.6,342.0,6759.0,171.0,3380.0,9507.0,20180528
ENGLISH CUCUMBER,117925.5,8142821.5,1921.0,97539.0,14837.0,758823.0,1907.0,20180528
FENNEL/ANISE,50.0,24526.0,1.0,334.0,1.0,438.0,28.0,20180528
FIGS,11100.0,178556.0,74.0,1386.0,355.0,4324.0,67.0,20180528
FIREWOOD,0.0,1695.0,0.0,113.0,0.0,339.0,90.0,20180528
GARLIC,89050.0,3227721.9,513.0,15743.0,2641.0,92576.0,9487.0,20180528
GARLIC PROCESSED,405.0,130081.51,3.0,710.0,13.0,3310.0,354.0,20180528
GEELORA,0.0,30702.0,0.0,1028.0,0.0,3084.0,57.0,20180528
GEM SQUASHES,52183.0,2634091.0,2290.0,73744.0,19760.0,591681.0,12345.0,20180528
GHERKINS,7200.0,74683.0,100.0,1544.0,600.0,7820.0,0.0,20180528
GINGER PROCESSED,0.0,984.36,0.0,4.0,0.0,18.0,20.0,20180528
GINGER ROOT,65698.16,2594791.16,363.0,12568.0,2186.0,76132.0,2257.0,20180528
GOOSEBERRIES,4680.0,171821.0,22.0,581.0,76.0,2357.0,202.0,20180528
GRANADILLA,10216.0,596603.62,94.0,8854.0,195.0,18682.0,867.0,20180528
GRAPEFRUIT,26360.0,1266861.0,816.0,30674.0,5393.0,228577.0,16782.0,20180528
GRAPES,298153.07,10522278.1,5503.0,222117.0,18593.0,829902.0,107766.0,20180528
GREEN MEALIES,400.0,6929.0,25.0,168.0,250.0,1888.0,30.0,20180528
GREEN ONIONS,27.0,27.0,9.0,9.0,14.0,14.0,0.0,20180528
GREEN PEPPERS,221853.88,10614906.4,6775.0,353073.0,34253.0,1772918.0,5772.0,20180528
GUAVA,17207.0,1097255.6,889.0,39556.0,2192.0,102640.0,1377.0,20180528
HORSERADISH ROOT,0.0,14759.0,0.0,407.0,0.0,2442.0,3.0,20180528
HUBBARD SQUASHES,74240.0,2246077.0,1898.0,43098.0,27232.0,1311936.0,3384.0,20180528
JUICE,18251.2,338760.21,174.0,3566.0,1026.0,19103.0,3487.0,20180528
KALE,15970.0,282217.9,1757.0,22006.0,621.0,21892.0,1427.0,20180528
KARELA,435.0,24623.0,14.0,751.0,28.0,1502.0,8.0,20180528
KIWIFRUIT,43875.0,1158983.0,276.0,6151.0,1166.0,40063.0,2900.0,20180528
KUMQUAT,15730.0,59690.0,412.0,1780.0,1236.0,5340.0,237.0,20180528
LEEKS,8982.0,313280.0,141.0,4925.0,932.0,32299.0,420.0,20180528
LEMON GRASS,150.0,2320.0,6.0,175.0,1.0,35.0,31.0,20180528
LEMONS,152090.0,3103926.09,2277.0,49931.0,28905.0,550945.0,109204.0,20180528
LETTUCE,103660.0,5918552.08,4455.0,131605.0,17643.0,660463.0,1033.0,20180528
LETTUCE LIVING,0.0,17220.0,0.0,332.0,0.0,1162.0,876.0,20180528
LIMES,12320.0,351558.0,362.0,10838.0,1086.0,32948.0,4659.0,20180528
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180528
MAIZE MEAL,0.0,1770.0,0.0,21.0,0.0,525.0,29.0,20180528
MANGO,0.0,178005.0,0.0,2439.0,0.0,9756.0,8.0,20180528
MARJORAM,12.0,98.0,6.0,9.0,1.0,2.0,20.0,20180528
MARROWS,0.0,28324.0,0.0,561.0,0.0,2772.0,486.0,20180528
MELONS,730.0,620250.0,10.0,6057.0,70.0,42399.0,641.0,20180528
MICRO HERBS,0.0,6991.0,0.0,324.0,0.0,65.0,20.0,20180528
MILK,0.0,4842.0,0.0,76.0,0.0,456.0,2324.0,20180528
MINNEOLA,3420.0,14070.0,26.0,97.0,390.0,1455.0,0.0,20180528
MINT,0.0,145.0,0.0,5.0,0.0,1.0,5.0,20180528
MITJI BUDGIE,1810.0,39081.0,45.0,905.0,296.0,4843.0,98.0,20180528
MIXED HERBS,0.0,253.0,0.0,10.0,0.0,1.0,10.0,20180528
MIZUNA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20180528
MUSHROOMS,12463.0,865536.0,64.0,4105.0,214.0,14200.0,662.0,20180528
MUSK MELONS,98245.0,3930193.0,913.0,35071.0,7038.0,258979.0,2847.0,20180528
MUSTARD LEAVE,1310.0,16616.0,274.0,3525.0,67.0,798.0,21.0,20180528
NAARTJIES,333810.0,3780493.0,10933.0,121713.0,61122.0,639806.0,25096.0,20180528
NOVA,163016.0,3952048.0,5424.0,134385.0,35626.0,653991.0,50720.0,20180528
OKRA,26974.0,1119073.09,1118.0,60024.0,2849.0,132582.0,2746.0,20180528
OLIVES,920.0,94870.0,4.0,381.0,16.0,1524.0,219.0,20180528
ONIONS,3498715.0,67145811.1,87798.0,1883184.0,834317.0,17079822.0,224561.0,20180528
ORANGES,948192.0,19851895.2,43284.0,698859.0,291129.0,4821868.0,183606.0,20180528
PAMPALMOESE,18780.0,377570.0,189.0,5479.0,2835.0,80848.0,5897.0,20180528
PAPINO,138457.0,3797439.0,3969.0,72007.0,16738.0,352107.0,3417.0,20180528
PAPRI,10.0,16580.0,2.0,422.0,4.0,1193.0,17.0,20180528
PAPRIKA,17360.0,235248.0,217.0,3046.0,523.0,8047.0,103.0,20180528
PARSLEY,594.0,263324.39,27.0,2573.0,10.0,6226.0,107.0,20180528
PATTY PANS,18094.0,1001112.0,170.0,11685.0,832.0,59411.0,605.0,20180528
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180528
PEARS,702207.0,9833349.38,10276.0,138241.0,103874.0,1404729.0,35846.0,20180528
PEAS,3516.0,569658.0,12.0,3724.0,48.0,11126.0,313.0,20180528
PECAN NUT (SHELL),0.0,71950.0,0.0,380.0,0.0,1028.0,112.0,20180528
PERSIMMON/SHARON FRUIT,58241.0,1309702.0,698.0,20861.0,3425.0,68705.0,6490.0,20180528
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180528
PINEAPPLES,49125.0,4107220.0,1262.0,101154.0,10096.0,809232.0,4758.0,20180528
PKS BLUE QUEEN,6535.0,1270947.0,248.0,36226.0,9045.0,1268275.0,3604.0,20180528
PLUMS,48830.0,2272481.5,864.0,38091.0,4450.0,204245.0,8929.0,20180528
POMEGRANATE,41480.0,903940.48,301.0,7974.0,1470.0,32415.0,3723.0,20180528
POT PLANTS,0.0,65920.0,0.0,460.0,0.0,2760.0,33.0,20180528
POTATOES,4278080.95,125459988.0,136966.0,3488982.0,1347960.0,33987868.0,79742.0,20180528
POTATOS PROCESSED,0.0,70.0,0.0,10.0,0.0,5.0,10.0,20180528
PRICKLY PEAR,14660.0,392236.0,343.0,10780.0,686.0,21560.0,0.0,20180528
PUMPKINS,39526.0,876712.98,1058.0,25012.0,35972.0,845173.0,1573.0,20180528
PUMPKINS GOURMET GLOBE,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20180528
QUINCE,2400.0,34910.0,60.0,798.0,240.0,4884.0,1273.0,20180528
RADISH,600.0,95696.0,7.0,1692.0,28.0,6540.0,443.0,20180528
RAINBOW PEPPERS,8599.0,1059175.0,118.0,10814.0,245.0,28464.0,466.0,20180528
RASPBERRIES,15774.0,408203.0,131.0,3870.0,197.0,4671.0,108.0,20180528
RED PEPPERS,64785.0,3372850.0,2247.0,75333.0,11706.0,378666.0,10302.0,20180528
RHUBARB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20180528
ROCKET,430.0,27396.0,62.0,952.0,12.0,212.0,149.0,20180528
ROSEMARY,100.0,12152.0,4.0,447.0,1.0,89.0,76.0,20180528
SAGE,0.0,338.0,0.0,24.0,0.0,2.0,11.0,20180528
SALTED NUTS,0.0,1500.0,0.0,25.0,0.0,25.0,275.0,20180528
SATSUMAS,64831.0,2217542.75,3655.0,144569.0,13263.0,458816.0,19341.0,20180528
SHU-SHU,30.0,9176.0,1.0,126.0,4.0,504.0,11.0,20180528
SNACKS,0.0,3742.8,0.0,100.0,0.0,14.0,291.0,20180528
SOUP GREENS,26206.0,909695.0,485.0,12571.0,3132.0,80489.0,800.0,20180528
SPEARMINT,2550.0,33691.0,89.0,928.0,32.0,1030.0,0.0,20180528
SPINACH,32551.52,2051614.42,3375.0,67474.0,15276.0,360136.0,2705.0,20180528
SPRING ONIONS,2390.0,215795.0,47.0,3956.0,183.0,14361.0,81.0,20180528
STARFRUIT(CARAMBOLA),1000.0,48690.0,5.0,228.0,10.0,420.0,56.0,20180528
STIR FRY,0.0,48.0,0.0,8.0,0.0,32.0,22.0,20180528
STRAWBERRIES,123474.0,4953078.0,471.0,16127.0,1850.0,55054.0,1281.0,20180528
SUGAR CANE,0.0,34065.0,0.0,474.0,0.0,3318.0,47.0,20180528
SWEET CORN,20340.0,2315246.0,269.0,19586.0,828.0,63747.0,260.0,20180528
SWEET MELONS,23805.0,2965094.0,314.0,22966.0,2243.0,168421.0,5015.0,20180528
SWEET POTATO,208072.0,4150098.25,7459.0,207322.0,58925.0,1431551.0,9601.0,20180528
TABLE CELERY,22250.0,696962.0,72.0,2590.0,610.0,21906.0,28.0,20180528
TAMARILLO,1400.0,30040.0,5.0,110.0,18.0,396.0,44.0,20180528
THYME,0.0,4230.0,0.0,157.0,0.0,31.0,5.0,20180528
TOMATOES,2645556.0,88185997.1,89009.0,2803560.0,310957.0,8394125.0,44322.0,20180528
TOMATOES DRIED,0.0,2940.0,0.0,35.0,0.0,35.0,6.0,20180528
TURMERIC,1000.0,45210.0,2.0,128.0,10.0,640.0,124.0,20180528
TURNIP,818.0,123593.0,137.0,2107.0,685.0,10535.0,83.0,20180528
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180528
WATERMELONS,58540.0,1456190.0,849.0,20189.0,11679.0,153830.0,2243.0,20180528
WILD ROCKET,70.0,1068.0,35.0,88.0,4.0,9.0,40.0,20180528
YELLOW PEPPERS,70397.0,3108329.99,1110.0,45281.0,6080.0,228155.0,1739.0,20180528
