Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
BROCCOLI,35354.0,2013331.0,171.0,12578.0,541.0,35770.0,164.0,20180416
BROCCOLI FLORETTES,4704.0,20117.0,28.0,131.0,67.0,314.0,0.0,20180416
BRUSSELS SPROUTS,14800.0,59600.0,37.0,149.0,224.0,892.0,3.0,20180416
BUTTERNUT,200688.0,3404047.5,11228.0,174456.0,106211.0,1474308.0,54596.0,20180416
CABBAGE,148963.8,3086115.1,9442.0,146726.0,104434.0,1633527.0,7393.0,20180416
CABBAGE  SUGAR,48.0,2240.0,1.0,26.0,2.0,62.0,0.0,20180416
CABBAGE RED,3130.0,391640.0,51.0,4010.0,199.0,23766.0,174.0,20180416
CALABASH,1995.0,24213.0,44.0,470.0,224.0,2212.0,32.0,20180416
CARROTS,270259.0,10676490.7,14452.0,314487.0,106410.0,2432038.0,30401.0,20180416
CAULI/BROC,4414.0,79550.0,20.0,485.0,69.0,1748.0,102.0,20180416
CAULIFLOWER,72682.0,1829503.5,983.0,18089.0,3253.0,90657.0,941.0,20180416
CAULIFLOWER FLORETS,0.0,13224.0,0.0,114.0,0.0,274.0,50.0,20180416
CELERY,60.0,19555.0,1.0,268.0,12.0,3216.0,0.0,20180416
CHILLIES,34021.0,1215396.84,1513.0,53686.0,5074.0,171000.0,19912.0,20180416
CHILLIES PROCESSED,280.0,280.0,7.0,7.0,2.0,2.0,0.0,20180416
CHINESE  VEGETABLES,11408.0,173767.5,944.0,8066.0,994.0,18849.0,946.0,20180416
CHIVES,50.0,1204.0,2.0,52.0,0.0,10.0,8.0,20180416
CHORIE,1115.0,2760.0,32.0,84.0,160.0,420.0,3.0,20180416
CLEMENTINES,158236.0,313432.0,9248.0,17244.0,18496.0,34488.0,20716.0,20180416
COCKTAIL TOMATOES,92.0,40745.0,3.0,437.0,9.0,1698.0,175.0,20180416
COCONUTS,8410.0,131300.0,21.0,340.0,1050.0,17000.0,479.0,20180416
CORIANDER/DHANYA,0.0,920.0,0.0,38.0,0.0,8.0,28.0,20180416
CROUTONS,0.0,659.6,0.0,34.0,0.0,3.0,302.0,20180416
CRUSHED GINGER/GARLIC,0.0,15271.2,0.0,67.0,0.0,304.0,61.0,20180416
CUCUMBER,0.0,19685.0,0.0,438.0,0.0,2190.0,21.0,20180416
CURRY LEAVES,265.0,18005.0,21.0,842.0,4.0,169.0,29.0,20180416
DATES,350.0,28068.0,1.0,75.0,12.0,449.0,190.0,20180416
DHANYA,6527.0,355970.0,137.0,4348.0,450.0,13557.0,203.0,20180416
DRAGON FRUIT,3125.0,53100.0,225.0,2306.0,338.0,3459.0,260.0,20180416
EMPTY BOXES,1043.5,37515.5,134.0,4997.0,67.0,2499.0,7731.0,20180416
ENGLISH CUCUMBER,120889.0,3763387.5,1724.0,51156.0,13417.0,397128.0,1527.0,20180416
FENNEL/ANISE,270.0,20580.0,6.0,218.0,96.0,3488.0,0.0,20180416
FIGS,1128.0,74862.0,25.0,1166.0,93.0,3858.0,117.0,20180416
FLAT BEANS,25.0,125.0,1.0,6.0,5.0,30.0,48.0,20180416
GARLIC,76665.0,1718698.0,385.0,9362.0,2324.0,57284.0,8057.0,20180416
GARLIC PROCESSED,950.0,64452.96,8.0,340.0,26.0,1570.0,318.0,20180416
GEELORA,2795.0,13593.0,108.0,531.0,324.0,1593.0,184.0,20180416
GEM SQUASHES,125325.0,1644755.56,2350.0,31338.0,17488.0,260350.0,2953.0,20180416
GHERKINS,0.0,4756.0,0.0,106.0,0.0,555.0,57.0,20180416
GINGER PROCESSED,0.0,295.5,0.0,2.0,0.0,1.0,23.0,20180416
GINGER ROOT,83010.0,1402677.06,494.0,5731.0,3159.0,35529.0,3059.0,20180416
GOOSEBERRIES,14080.0,106634.0,31.0,300.0,141.0,1088.0,89.0,20180416
GRANADILLA,11807.0,440957.0,112.0,5479.0,224.0,12425.0,1562.0,20180416
GRAPEFRUIT,7140.0,1073795.0,60.0,7833.0,785.0,110780.0,4577.0,20180416
GRAPES,425055.0,8534118.81,10273.0,184553.0,46709.0,775517.0,196246.0,20180416
GREEN MEALIES,0.0,20711.0,0.0,215.0,0.0,3069.0,110.0,20180416
GREEN PEPPERS,151200.0,4805482.0,6637.0,190789.0,33644.0,955189.0,8410.0,20180416
GUAVA,7709.2,409935.13,270.0,10981.0,663.0,33899.0,928.0,20180416
HORSERADISH ROOT,120.0,800.0,12.0,75.0,72.0,450.0,92.0,20180416
HUBBARD SQUASHES,28205.0,1454345.0,717.0,27153.0,22872.0,870555.0,3562.0,20180416
JUICE,10121.32,233306.93,104.0,2180.0,575.0,13227.0,3374.0,20180416
KALE,6575.0,91721.8,540.0,5874.0,54.0,8686.0,36.0,20180416
KARELA,808.0,23933.0,24.0,600.0,102.0,1726.0,207.0,20180416
KIWIFRUIT,31500.0,703600.0,129.0,3738.0,1107.0,25029.0,2461.0,20180416
KUMQUAT,270.0,14505.0,9.0,445.0,27.0,1335.0,8.0,20180416
LEEKS,3418.0,204006.0,36.0,2405.0,264.0,14056.0,412.0,20180416
LEMON GRASS,15.0,590.0,1.0,44.0,0.0,9.0,18.0,20180416
LEMONS,137139.0,2754696.0,2286.0,35437.0,21766.0,405092.0,41334.0,20180416
LETTUCE,84053.0,3262656.72,3583.0,78258.0,14413.0,427761.0,2763.0,20180416
LETTUCE LIVING,0.0,13160.0,0.0,268.0,0.0,938.0,733.0,20180416
LIMES,4926.76,167795.66,205.0,5985.0,615.0,19164.0,3888.0,20180416
LIQUIDS,0.0,6634.0,0.0,107.0,0.0,1284.0,129.0,20180416
MAIZE MEAL,0.0,470.0,0.0,5.0,0.0,125.0,54.0,20180416
MANGO,108594.0,2206408.77,2487.0,64281.0,9468.0,211222.0,9040.0,20180416
MARJORAM,0.0,312.0,0.0,12.0,0.0,2.0,14.0,20180416
MARROWS,800.0,4590.0,31.0,94.0,256.0,598.0,10.0,20180416
MELONS,615.0,245450.0,9.0,4245.0,63.0,29715.0,425.0,20180416
MICRO HERBS,81.0,2145.0,3.0,93.0,1.0,19.0,37.0,20180416
MINT,320.0,610.0,4.0,7.0,6.0,15.0,5.0,20180416
MITJI BUDGIE,810.0,16418.0,13.0,339.0,39.0,1017.0,18.0,20180416
MIXED,0.0,12530.0,0.0,110.0,0.0,308.0,8.0,20180416
MIXED HERBS,75.0,215.0,3.0,9.0,0.0,1.0,7.0,20180416
MUSHROOMS,23868.0,431293.0,90.0,1441.0,395.0,6579.0,603.0,20180416
MUSK MELONS,35009.74,1676507.74,636.0,23841.0,4568.0,173133.0,1730.0,20180416
NAARTJIES,18696.0,166703.5,923.0,8703.0,3211.0,22567.0,1984.0,20180416
NECTARINES,21660.0,1882630.82,907.0,33559.0,2721.0,126545.0,963.0,20180416
NOVA,1840.0,156326.0,121.0,8014.0,248.0,16718.0,2558.0,20180416
OKRA,29298.0,605482.48,1736.0,33030.0,4022.0,72415.0,6551.0,20180416
ONIONS,3361136.5,43401437.1,79303.0,1008881.0,755363.0,9283269.0,300348.0,20180416
ORANGE PEPPERS,255.0,21295.0,7.0,214.0,35.0,1070.0,30.0,20180416
ORANGES,172673.27,7836735.87,6237.0,298689.0,50066.0,1976923.0,80269.0,20180416
PAMPALMOESE,51330.0,195990.0,634.0,2650.0,8863.0,31738.0,5214.0,20180416
PAPINO,59598.0,2033254.0,909.0,20720.0,4682.0,101539.0,3867.0,20180416
PAPRI,2280.0,5330.0,51.0,112.0,126.0,263.0,0.0,20180416
PAPRIKA,22056.0,155672.0,349.0,2294.0,882.0,6933.0,202.0,20180416
PARSLEY,730.0,85910.0,59.0,1401.0,121.0,3638.0,28.0,20180416
PATTY PANS,15812.0,1048250.0,112.0,4560.0,509.0,25770.0,33.0,20180416
PEACHES,23748.0,766713.0,1717.0,27097.0,4814.0,84013.0,2436.0,20180416
PEACHES,31980.0,1064620.0,2092.0,22400.0,5915.0,71915.0,471.0,20180416
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20180416
PEARS,564429.14,4979017.61,9338.0,79084.0,90319.0,802788.0,27696.0,20180416
PEAS,330.0,278157.0,33.0,1296.0,99.0,3533.0,9.0,20180416
PECAN NUT (SHELL),0.0,35840.0,0.0,128.0,0.0,512.0,151.0,20180416
PERSIMMON/SHARON FRUIT,1520.0,27690.0,26.0,461.0,117.0,2075.0,574.0,20180416
PICKLED,0.0,917.5,0.0,43.0,0.0,59.0,188.0,20180416
PINEAPPLES,55040.0,2579673.0,1560.0,65128.0,11296.0,502332.0,804.0,20180416
PIQUANT MIXED CHILLIE,0.0,1146.0,0.0,51.0,0.0,204.0,15.0,20180416
PKS BLUE QUEEN,49990.0,752721.0,1314.0,18272.0,45990.0,639520.0,7917.0,20180416
PLUMS,318507.0,4486488.84,4622.0,74500.0,31203.0,448474.0,27609.0,20180416
POMEGRANATE,8260.0,286913.0,96.0,5255.0,384.0,21020.0,4043.0,20180416
POT PLANTS,0.0,33250.0,0.0,259.0,0.0,1554.0,28.0,20180416
POTATOES,3336281.7,76900941.8,97347.0,1808802.0,959843.0,17703492.0,69976.0,20180416
PRICKLY PEAR,11379.0,293565.0,324.0,8856.0,648.0,17712.0,144.0,20180416
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,430.0,20180416
PUMPKINS,12405.0,415119.79,312.0,9704.0,10318.0,305170.0,3788.0,20180416
QUINCE,0.0,20950.0,0.0,484.0,0.0,1936.0,960.0,20180416
RAINBOW PEPPERS,6767.0,492221.0,191.0,5583.0,849.0,18681.0,334.0,20180416
RASPBERRIES,22780.0,163587.0,171.0,1127.0,245.0,1658.0,334.0,20180416
RED PEPPERS,64380.0,3163040.0,2029.0,37480.0,10361.0,192336.0,8895.0,20180416
RHUBARB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20180416
ROCKET,1189.0,12378.0,45.0,473.0,9.0,95.0,25.0,20180416
SATSUMAS,110043.0,1610988.0,5950.0,81845.0,28504.0,273654.0,71367.0,20180416
SHU-SHU,0.0,160.0,0.0,4.0,0.0,16.0,13.0,20180416
SNACKS,0.0,335.0,0.0,9.0,0.0,1.0,87.0,20180416
SOUP GREENS,1280.0,370004.0,10.0,3408.0,69.0,20826.0,162.0,20180416
SPEARMINT,677.0,34285.0,8.0,688.0,16.0,1554.0,6.0,20180416
SPINACH,32842.0,938509.5,4177.0,49090.0,16852.0,232131.0,326.0,20180416
SPRING ONIONS,2845.0,128806.0,85.0,2738.0,250.0,8474.0,200.0,20180416
STARFRUIT(CARAMBOLA),600.0,30979.0,3.0,168.0,6.0,336.0,88.0,20180416
STRAWBERRIES,22578.0,796735.0,78.0,3161.0,251.0,8528.0,615.0,20180416
SWEET BASIL,54.0,10706.0,2.0,400.0,0.0,80.0,6.0,20180416
SWEET CORN,30560.0,1381713.0,349.0,8842.0,1389.0,31830.0,611.0,20180416
SWEET MELONS,14395.0,1024646.53,175.0,13075.0,1227.0,94206.0,872.0,20180416
SWEET POTATO,198339.0,3209462.54,8666.0,114443.0,45722.0,766466.0,7337.0,20180416
TABLE CELERY,31890.0,376280.0,102.0,1119.0,962.0,9584.0,108.0,20180416
THYME,150.0,4190.0,6.0,160.0,1.0,32.0,85.0,20180416
TOMATOES,2226374.0,42013913.0,112061.0,1643210.0,329664.0,5353837.0,72085.0,20180416
TOMATOES DRIED,0.0,1980.0,0.0,34.0,0.0,34.0,31.0,20180416
TURIA,220.0,2090.0,5.0,44.0,20.0,176.0,34.0,20180416
TURMERIC,0.0,39250.0,0.0,75.0,0.0,375.0,13.0,20180416
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180416
WALNUTS,0.0,11450.0,0.0,26.0,0.0,260.0,9.0,20180416
WATERMELONS,35923.0,1349382.15,2691.0,66332.0,17489.0,406470.0,23501.0,20180416
WILD ROCKET,0.0,871.0,0.0,53.0,0.0,5.0,10.0,20180416
YELLOW PEPPERS,113028.0,2713641.0,1138.0,19621.0,5730.0,98225.0,1920.0,20180416
