Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
OKRA,35843.0,965765.48,1953.0,52488.0,4323.0,115523.0,6338.0,20180425
ONIONS,2897367.0,69416681.8,77773.0,1678190.0,717033.0,15391206.0,344117.0,20180425
ORANGE PEPPERS,520.0,28955.0,13.0,349.0,65.0,1745.0,60.0,20180425
ORANGES,535599.0,13402294.7,16732.0,497300.0,123145.0,3340445.0,60141.0,20180425
PAMPALMOESE,13010.0,271270.0,160.0,3435.0,2308.0,44890.0,5120.0,20180425
PANTRA LEAVES,0.0,900.0,0.0,3.0,0.0,21.0,1.0,20180425
PAPINO,189123.0,3367017.0,2774.0,41352.0,13688.0,200856.0,2084.0,20180425
PAPRIKA,2030.0,257666.0,41.0,4015.0,136.0,11880.0,134.0,20180425
PARSLEY,22719.0,283195.0,243.0,3638.0,756.0,10590.0,58.0,20180425
PATTY PANS,54054.0,1589453.0,481.0,8008.0,2188.0,43891.0,782.0,20180425
PAWPAWS,0.0,0.0,0.0,0.0,0.0,0.0,62.0,20180425
PEACHES,0.0,727312.8,0.0,27293.0,0.0,79618.0,1249.0,20180425
PEACHES,11172.0,839207.0,254.0,21187.0,635.0,52968.0,117.0,20180425
PEANUTS RAW / UNSHELLED,0.0,280.0,0.0,1.0,0.0,2.0,26.0,20180425
PEARS,222599.0,7986930.61,3359.0,122949.0,32054.0,1243917.0,27778.0,20180425
PEAS,854.0,438892.0,3.0,2070.0,10.0,5508.0,5.0,20180425
PECAN NUT (SHELL),1680.0,67200.0,6.0,240.0,24.0,960.0,39.0,20180425
PERSIMMON/SHARON FRUIT,650.0,98880.0,13.0,1830.0,33.0,6331.0,123.0,20180425
PICKLED,0.0,3588.0,0.0,152.0,0.0,185.0,79.0,20180425
PINEAPPLES,190581.0,4330399.0,5375.0,111043.0,41424.0,853212.0,5379.0,20180425
PIQUANT PEPPERS (PEPPER DEW),22.0,657.0,2.0,63.0,6.0,189.0,13.0,20180425
PKS BLUE QUEEN,58670.0,1312627.0,1503.0,33380.0,52556.0,1168251.0,8221.0,20180425
PLUMS,75766.0,6264037.1,1430.0,107278.0,7073.0,627777.0,14064.0,20180425
POMEGRANATE,15219.99,490589.13,161.0,7694.0,644.0,30839.0,4085.0,20180425
POT PLANTS,260.0,53150.0,2.0,412.0,12.0,2472.0,23.0,20180425
POTATOES,5300106.0,116057335.0,165547.0,3061041.0,1597518.0,29881160.0,163827.0,20180425
PRICKLY PEAR,27495.0,518290.04,837.0,15539.0,1674.0,31078.0,2611.0,20180425
PRUNES,0.0,15500.0,0.0,477.0,0.0,2385.0,319.0,20180425
PUMPKINS,20764.0,666199.79,772.0,17043.0,19346.0,522563.0,6014.0,20180425
QUINCE,1760.0,41110.0,44.0,997.0,176.0,3988.0,447.0,20180425
RADISH,2606.0,54414.0,36.0,640.0,113.0,1844.0,47.0,20180425
RAINBOW PEPPERS,37665.0,897289.0,362.0,9700.0,1165.0,29980.0,1367.0,20180425
RASPBERRIES,22600.0,304221.0,249.0,3159.0,275.0,3306.0,533.0,20180425
RED LETTUCE,60.0,130.0,1.0,2.0,11.0,22.0,0.0,20180425
RED PEPPERS,145998.0,4440172.0,2641.0,63684.0,13391.0,319701.0,8100.0,20180425
RHUBARB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20180425
ROCKET,1791.0,28634.0,33.0,976.0,20.0,340.0,161.0,20180425
ROSEMARY,849.0,16120.0,19.0,570.0,5.0,117.0,70.0,20180425
SAGE,0.0,1874.0,0.0,71.0,0.0,14.0,14.0,20180425
SATSUMAS,93700.0,2460958.0,4668.0,129277.0,22485.0,461406.0,73343.0,20180425
SHALLOTS,0.0,90.0,0.0,2.0,0.0,2.0,5.0,20180425
SHU-SHU,740.0,15560.0,9.0,209.0,36.0,836.0,0.0,20180425
SNACKS,0.0,2744.9,0.0,74.0,0.0,11.0,430.0,20180425
SOUP GREENS,14054.0,554430.0,213.0,5379.0,1418.0,33590.0,1205.0,20180425
SPEARMINT,2641.0,57222.0,53.0,1188.0,133.0,2516.0,118.0,20180425
SPINACH,79825.0,1609725.5,2108.0,79419.0,11545.0,376061.0,1269.0,20180425
SPRING ONIONS,7405.0,209351.0,138.0,3994.0,480.0,13722.0,164.0,20180425
STARFRUIT(CARAMBOLA),6300.0,55124.0,30.0,326.0,60.0,652.0,23.0,20180425
STRAWBERRIES,76128.0,1733799.0,259.0,6010.0,762.0,18199.0,23.0,20180425
SWEET BASIL,794.0,19414.0,28.0,724.0,6.0,145.0,21.0,20180425
SWEET CORN,50744.0,2093449.0,437.0,15282.0,1474.0,53112.0,505.0,20180425
SWEET MELONS,97940.0,1802881.53,817.0,19846.0,5775.0,142270.0,501.0,20180425
SWEET POTATO,260353.0,5154441.54,14187.0,203743.0,64926.0,1340351.0,14128.0,20180425
TABLE CELERY,25040.0,640600.0,101.0,2073.0,932.0,17832.0,237.0,20180425
TAMARILLO,200.0,1120.0,1.0,6.0,4.0,22.0,0.0,20180425
TARROGAN,0.0,333.0,0.0,13.0,0.0,3.0,4.0,20180425
THYME,162.0,9024.0,6.0,347.0,1.0,69.0,82.0,20180425
TOMATOES,3352880.0,65861523.0,133038.0,2725171.0,394065.0,8694794.0,40849.0,20180425
TOMATOES DRIED,0.0,2100.0,0.0,36.0,0.0,36.0,49.0,20180425
TURIA,0.0,3320.0,0.0,64.0,0.0,256.0,37.0,20180425
TURMERIC,0.0,39250.0,0.0,75.0,0.0,375.0,13.0,20180425
TURNIP,4080.0,57313.0,67.0,1258.0,406.0,9187.0,37.0,20180425
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180425
WATERCRESS,20.0,1676.0,1.0,83.0,0.0,17.0,1.0,20180425
WATERMELONS,8725.0,1890099.15,149.0,94651.0,1212.0,594182.0,597.0,20180425
YELLOW PEPPERS,124325.0,4109255.0,1456.0,35450.0,7290.0,177625.0,2972.0,20180425
