Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,15060.0,48270.0,127.0,354.0,794.0,3012.0,52.0,20180419
APPLES,1545646.0,24035807.1,16706.0,281199.0,213144.0,3657213.0,130661.0,20180419
ASPARAGUS,28950.0,242551.0,51.0,450.0,226.0,1794.0,77.0,20180419
ATCHARA,0.0,1267.1,0.0,52.0,0.0,52.0,16.0,20180419
AVOCADOS,616564.0,7354180.1,10300.0,114303.0,64437.0,858510.0,20495.0,20180419
BABY BRINJALS,5458.0,66162.0,104.0,1397.0,380.0,4746.0,117.0,20180419
BABY BUTTERNUT,16184.0,146280.0,149.0,1483.0,666.0,6393.0,7.0,20180419
BABY CABBAGE,13926.0,222695.0,192.0,2527.0,628.0,8779.0,90.0,20180419
BABY CARROTS,22452.0,301482.0,110.0,1481.0,505.0,6985.0,314.0,20180419
BABY CORN & SUGAR SNAP PEAS,780.0,1680.0,3.0,6.0,6.0,12.0,4.0,20180419
BABY ENGLISH CUCUMBER,5422.0,39282.0,175.0,1221.0,1160.0,9528.0,15.0,20180419
BABY GEM SQUASH,20040.0,211646.0,130.0,1372.0,820.0,8122.0,98.0,20180419
BABY LEAF,2568.0,27066.0,25.0,270.0,25.0,270.0,2.0,20180419
BABY MARROWS,164418.0,2573423.0,2536.0,30981.0,12168.0,143641.0,3577.0,20180419
BABY MIX,3656.0,29101.0,44.0,282.0,222.0,1469.0,20.0,20180419
BABY SWEET CORN,44450.0,549555.0,295.0,2432.0,1246.0,10518.0,427.0,20180419
BANANAS,1647526.0,27910436.8,13282.0,215238.0,218910.0,3732497.0,50877.0,20180419
BAY LEAVES,0.0,339.0,0.0,14.0,0.0,3.0,16.0,20180419
BEAN SPROUTS,2956.0,23797.0,50.0,412.0,117.0,957.0,66.0,20180419
BEANS,181326.58,2533628.48,5944.0,81118.0,24640.0,337669.0,4578.0,20180419
BEANS INDIAN,785.0,6526.0,22.0,243.0,56.0,621.0,45.0,20180419
BEETROOT,198519.0,3271351.0,10995.0,172633.0,92209.0,1407248.0,38781.0,20180419
BLACKBERRIES,9600.0,32664.0,45.0,152.0,68.0,228.0,29.0,20180419
BOK CHOY PAK-CHOI,980.0,7620.0,10.0,83.0,50.0,415.0,4.0,20180419
BRINJALS,49116.0,686289.0,1302.0,14628.0,5623.0,65205.0,1189.0,20180419
BROCCOLI,302600.0,3121703.0,1776.0,18838.0,6989.0,62673.0,296.0,20180419
BROCCOLI FLORETTES,0.0,20297.0,0.0,132.0,0.0,317.0,7.0,20180419
BROCCOLI LEAVES,2110.0,13945.0,50.0,347.0,400.0,2776.0,16.0,20180419
BRUSSELS SPROUTS,16000.0,76800.0,40.0,192.0,240.0,1148.0,0.0,20180419
BUTTER LETTUCE,3396.0,30482.0,47.0,415.0,235.0,2075.0,47.0,20180419
BUTTERNUT,347157.0,4578973.0,19246.0,247399.0,152835.0,2034151.0,39061.0,20180419
CABBAGE,208428.0,3762909.9,11172.0,183895.0,135963.0,2070353.0,17274.0,20180419
CABBAGE  SUGAR,864.0,4256.0,9.0,47.0,22.0,113.0,0.0,20180419
CABBAGE RED,30904.0,497461.0,310.0,5096.0,3420.0,31175.0,120.0,20180419
CALABASH,1650.0,30913.0,33.0,585.0,119.0,2696.0,0.0,20180419
CARROTS,851754.0,13134969.7,33907.0,409321.0,276851.0,3201588.0,42894.0,20180419
CAULI/BROC,19440.0,126214.0,138.0,817.0,446.0,2899.0,92.0,20180419
CAULIFLOWER,144624.0,2271919.5,1646.0,23262.0,6781.0,111202.0,2301.0,20180419
CAULIFLOWER FLORETS,0.0,15264.0,0.0,148.0,0.0,355.0,78.0,20180419
CELERY,12190.0,58140.0,84.0,487.0,666.0,4917.0,51.0,20180419
CHILLIES,96927.0,1539471.84,3728.0,68066.0,12940.0,217922.0,21611.0,20180419
CHINESE  VEGETABLES,18534.0,225571.5,326.0,9592.0,3089.0,26186.0,531.0,20180419
CHIVES,378.0,2323.0,16.0,104.0,1.0,7.0,44.0,20180419
CHORIE,270.0,3100.0,6.0,92.0,30.0,460.0,9.0,20180419
CLEMENTINES,42027.0,456479.0,1991.0,24958.0,8142.0,54076.0,15177.0,20180419
COCKTAIL TOMATOES,10884.5,63756.5,197.0,829.0,885.0,3425.0,257.0,20180419
COCONUTS,21650.0,186785.0,61.0,503.0,3050.0,24450.0,392.0,20180419
CORIANDER/DHANYA,0.0,1520.0,0.0,62.0,0.0,12.0,14.0,20180419
CROUTONS,0.0,2386.2,0.0,123.0,0.0,10.0,501.0,20180419
CRUSHED GINGER/GARLIC,5164.8,22105.2,21.0,96.0,110.0,446.0,32.0,20180419
CUCUMBER,245.0,22210.0,8.0,498.0,40.0,2490.0,19.0,20180419
CURRY LEAVES,2170.0,25440.0,95.0,1147.0,17.0,223.0,179.0,20180419
DATES,4790.0,41958.0,16.0,119.0,83.0,698.0,325.0,20180419
DHANYA,41142.0,462254.0,477.0,5632.0,1438.0,17405.0,309.0,20180419
DILL,1160.0,5787.0,19.0,139.0,38.0,141.0,16.0,20180419
DRAGON FRUIT,9510.0,94100.0,123.0,2859.0,278.0,4824.0,33.0,20180419
DRIED FRUIT,0.0,26460.0,0.0,52.0,0.0,565.0,34.0,20180419
EDIBLE FLOWERS,200.0,1925.0,10.0,94.0,2.0,9.0,20.0,20180419
EMPTY BOXES,2805.0,46260.5,374.0,6163.0,187.0,3082.0,6565.0,20180419
ENDIVE/CHICORY,1660.0,11820.0,20.0,139.0,100.0,695.0,0.0,20180419
ENGLISH CUCUMBER,312498.0,4788551.5,4065.0,64437.0,31728.0,500871.0,963.0,20180419
FENNEL/ANISE,7655.0,42049.0,86.0,463.0,895.0,5340.0,0.0,20180419
FIGS,19035.0,119945.0,290.0,2117.0,906.0,6309.0,161.0,20180419
FRUIT ROLLS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20180419
GARLIC,203020.0,2215820.0,1434.0,12092.0,7245.0,72905.0,7396.0,20180419
GARLIC PROCESSED,8748.5,81438.61,43.0,435.0,220.0,1991.0,253.0,20180419
GEELORA,1500.0,17773.0,53.0,686.0,159.0,2058.0,80.0,20180419
GEM SQUASHES,118830.0,2043975.56,2725.0,40934.0,22931.0,345501.0,5954.0,20180419
GHERKINS,3336.0,59124.0,65.0,1292.0,316.0,7063.0,118.0,20180419
GINGER PROCESSED,0.0,646.5,0.0,4.0,0.0,1.0,21.0,20180419
GINGER ROOT,108740.0,1676357.06,593.0,6937.0,3127.0,41657.0,3075.0,20180419
GOOSEBERRIES,16224.0,162522.0,41.0,458.0,185.0,1696.0,169.0,20180419
GOOVAAR,250.0,550.0,5.0,13.0,15.0,39.0,15.0,20180419
GRANADILLA,27497.0,529747.0,611.0,7157.0,1251.0,15876.0,2732.0,20180419
GRAPEFRUIT,59445.0,1302740.0,1488.0,14791.0,8810.0,143245.0,5318.0,20180419
GRAPES,622202.0,10309737.3,12753.0,221998.0,52781.0,925787.0,185943.0,20180419
