Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
CORIANDER/DHANYA,300.0,745.0,10.0,26.0,2.0,13.0,54.0,20180507
CROUTONS,931.2,1532.6,48.0,79.0,4.0,6.0,290.0,20180507
CRUSHED GINGER/GARLIC,0.0,9438.0,0.0,39.0,0.0,199.0,92.0,20180507
CUCUMBER,276.0,14415.0,4.0,266.0,19.0,1318.0,0.0,20180507
CURRY LEAVES,20.0,3269.0,1.0,132.0,0.0,26.0,7.0,20180507
DATES,16650.0,53410.0,51.0,140.0,303.0,785.0,361.0,20180507
DHANYA,4445.0,134078.0,116.0,2017.0,314.0,6083.0,369.0,20180507
DRAGON FRUIT,335.0,2125.0,9.0,33.0,14.0,50.0,8.0,20180507
DRIED FRUIT,0.0,485.0,0.0,1.0,0.0,10.0,9.0,20180507
EMPTY BOXES,630.24,14332.74,84.0,1911.0,42.0,956.0,13355.0,20180507
ENGLISH CUCUMBER,149500.0,2696301.0,1497.0,23884.0,11601.0,185531.0,3021.0,20180507
FENNEL/ANISE,240.0,6372.0,3.0,73.0,6.0,108.0,0.0,20180507
FIGS,5510.0,34406.0,47.0,535.0,223.0,1360.0,69.0,20180507
GARLIC,73134.0,838170.0,276.0,3894.0,1806.0,23612.0,8663.0,20180507
GARLIC PROCESSED,2913.97,34267.31,16.0,190.0,74.0,889.0,366.0,20180507
GEELORA,1615.0,7370.0,55.0,262.0,165.0,786.0,179.0,20180507
GEM SQUASHES,76149.0,929927.0,1651.0,17558.0,15868.0,142257.0,7300.0,20180507
GHERKINS,4644.0,23924.0,90.0,525.0,448.0,2613.0,82.0,20180507
GINGER PROCESSED,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20180507
GINGER ROOT,78080.0,597305.0,347.0,2900.0,2612.0,17787.0,1978.0,20180507
GOOSEBERRIES,1140.0,30858.0,4.0,112.0,14.0,480.0,50.0,20180507
GRANADILLA,30135.0,113852.0,748.0,2428.0,1851.0,5262.0,971.0,20180507
GRAPEFRUIT,68280.0,297495.0,686.0,7592.0,10290.0,49882.0,9559.0,20180507
GRAPES,600845.0,3422902.76,13607.0,76583.0,54352.0,296627.0,145000.0,20180507
GREEN MEALIES,280.0,3963.0,28.0,94.0,700.0,1778.0,45.0,20180507
GREEN PEPPERS,248694.0,2797816.0,9327.0,100876.0,46677.0,508089.0,12430.0,20180507
GUAVA,3475.0,193087.68,98.0,6774.0,376.0,16209.0,220.0,20180507
HORSERADISH ROOT,162.0,12682.0,27.0,101.0,162.0,606.0,206.0,20180507
HUBBARD SQUASHES,84290.0,578555.0,1469.0,10661.0,47008.0,340948.0,3747.0,20180507
JUICE,1473.68,59864.48,20.0,670.0,83.0,3368.0,2987.0,20180507
KALE,13169.0,76641.5,1440.0,5824.0,436.0,4785.0,1146.0,20180507
KARELA,1470.0,6691.0,40.0,206.0,97.0,435.0,119.0,20180507
KIWIFRUIT,53400.0,215338.0,450.0,1118.0,1870.0,6992.0,4053.0,20180507
KUMQUAT,700.0,6285.0,28.0,233.0,84.0,699.0,137.0,20180507
LEEKS,1875.0,55949.0,66.0,915.0,558.0,6440.0,310.0,20180507
LEMON GRASS,0.0,360.0,0.0,30.0,0.0,6.0,30.0,20180507
LEMONS,92199.0,931841.1,1519.0,14600.0,14482.0,156891.0,90511.0,20180507
LETTUCE,127837.0,1840224.16,1879.0,28118.0,7540.0,142389.0,881.0,20180507
LETTUCE LIVING,0.0,3745.0,0.0,87.0,0.0,305.0,818.0,20180507
LIMES,1830.0,68869.0,40.0,2797.0,122.0,8399.0,1344.0,20180507
LIQUIDS,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20180507
MAIZE MEAL,0.0,460.0,0.0,5.0,0.0,125.0,45.0,20180507
MANGO,2965.0,89860.0,76.0,1226.0,304.0,4904.0,241.0,20180507
MARROWS,0.0,5000.0,0.0,126.0,0.0,485.0,114.0,20180507
MELONS,47745.0,325345.0,379.0,2969.0,2653.0,20783.0,417.0,20180507
MICRO HERBS,285.0,1571.0,12.0,67.0,2.0,13.0,7.0,20180507
MINT,80.0,940.0,1.0,17.0,0.0,45.0,6.0,20180507
MITJI BUDGIE,1305.0,6780.0,27.0,125.0,270.0,606.0,113.0,20180507
MIXED,0.0,156.0,0.0,2.0,0.0,4.0,1.0,20180507
MIXED HERBS,78.0,78.0,3.0,3.0,0.0,0.0,7.0,20180507
MUSHROOMS,17196.0,219285.0,135.0,1118.0,259.0,3447.0,714.0,20180507
MUSK MELONS,24530.0,730148.0,246.0,6551.0,1722.0,45857.0,1078.0,20180507
MUSTARD LEAVE,368.0,2320.0,38.0,213.0,24.0,130.0,130.0,20180507
NAARTJIES,179452.0,937990.0,4566.0,29052.0,26455.0,138571.0,37726.0,20180507
NECTARINES,0.0,0.0,0.0,0.0,0.0,0.0,185.0,20180507
NOVA,250775.0,990365.0,4458.0,32663.0,39020.0,134355.0,29858.0,20180507
NUTS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20180507
OKRA,39794.0,284621.29,2018.0,15029.0,4995.0,32143.0,6458.0,20180507
ONIONS,2837035.0,17035859.9,79520.0,489209.0,736941.0,4364117.0,243916.0,20180507
ORANGE PEPPERS,140.0,3520.0,7.0,44.0,35.0,220.0,73.0,20180507
ORANGES,814939.0,5084663.35,23524.0,168088.0,179647.0,1144307.0,44645.0,20180507
PAMPALMOESE,16900.0,48560.0,131.0,459.0,1965.0,6673.0,6412.0,20180507
PAPINO,119021.0,1012799.0,1762.0,13392.0,7776.0,64661.0,4160.0,20180507
PAPRI,170.0,2950.0,7.0,63.0,15.0,175.0,32.0,20180507
PAPRIKA,6605.0,23460.0,113.0,406.0,525.0,1842.0,92.0,20180507
PARSLEY,960.0,75642.39,33.0,964.0,29.0,2344.0,255.0,20180507
PATTY PANS,10446.0,277952.0,114.0,2567.0,643.0,13417.0,1474.0,20180507
PEACHES,2160.0,15900.0,27.0,404.0,203.0,1560.0,700.0,20180507
PEACHES,3520.0,7600.0,176.0,355.0,1584.0,3195.0,790.0,20180507
PEANUTS RAW / UNSHELLED,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20180507
PEARS,806877.0,2796233.0,11672.0,40954.0,117900.0,405773.0,24124.0,20180507
PEAS,14432.0,200139.0,87.0,911.0,252.0,2822.0,183.0,20180507
PERSIMMON/SHARON FRUIT,35042.0,338517.0,817.0,6021.0,3572.0,19643.0,2392.0,20180507
PICKLED,0.0,0.0,0.0,0.0,0.0,0.0,79.0,20180507
PIQUANT PEPPERS (PEPPER DEW),0.0,80.0,0.0,8.0,0.0,24.0,4.0,20180507
PKS BLUE QUEEN,44530.0,333135.0,1215.0,9182.0,42525.0,321370.0,3993.0,20180507
PLUMS,125226.0,740235.0,1580.0,9868.0,10795.0,59586.0,13754.0,20180507
POMEGRANATE,30038.48,101300.48,205.0,973.0,820.0,3892.0,2924.0,20180507
POT PLANTS,280.0,13740.0,2.0,99.0,12.0,594.0,19.0,20180507
POTATOES,3551212.0,34552184.0,86132.0,824462.0,835894.0,8031599.0,74757.0,20180507
PRICKLY PEAR,1862.0,116858.0,49.0,3373.0,98.0,6746.0,544.0,20180507
PRUNES,0.0,0.0,0.0,0.0,0.0,0.0,319.0,20180507
PUMPKINS,32350.0,228425.0,726.0,6601.0,24684.0,223989.0,3259.0,20180507
QUINCE,10360.0,14050.0,251.0,342.0,2432.0,2796.0,632.0,20180507
RADISH,1776.0,21516.0,20.0,305.0,96.0,949.0,17.0,20180507
RAINBOW PEPPERS,54255.0,279223.0,642.0,2832.0,2175.0,9298.0,456.0,20180507
RASPBERRIES,13800.0,91786.0,97.0,650.0,146.0,970.0,390.0,20180507
RED LETTUCE,40.0,1760.0,1.0,28.0,11.0,308.0,17.0,20180507
RED PEPPERS,108430.0,890259.0,2698.0,18023.0,13497.0,90415.0,7841.0,20180507
RHUBARB,120.0,8640.0,1.0,77.0,5.0,385.0,6.0,20180507
ROCKET,1022.0,6849.0,32.0,211.0,10.0,43.0,250.0,20180507
ROSEMARY,376.0,2346.0,10.0,75.0,4.0,19.0,11.0,20180507
SAGE,27.0,216.0,1.0,8.0,0.0,2.0,0.0,20180507
SALAD,600.0,3156.0,5.0,22.0,1.0,4.0,2.0,20180507
SATSUMAS,143731.0,566529.0,9039.0,28479.0,24939.0,109844.0,50612.0,20180507
SNACKS,3592.8,3630.3,96.0,97.0,14.0,14.0,294.0,20180507
SOUP GREENS,5656.0,141970.0,105.0,2100.0,617.0,13356.0,89.0,20180507
SPEARMINT,1350.0,13115.0,24.0,350.0,22.0,496.0,93.0,20180507
SPINACH,32295.0,510432.4,2843.0,17142.0,12464.0,87897.0,2733.0,20180507
SPRING ONIONS,3025.0,53710.0,61.0,961.0,252.0,3491.0,83.0,20180507
STARFRUIT(CARAMBOLA),200.0,16280.0,1.0,81.0,2.0,130.0,10.0,20180507
STRAWBERRIES,65832.0,790180.0,224.0,2226.0,851.0,7458.0,27.0,20180507
SUGAR CANE,630.0,9005.0,9.0,119.0,63.0,833.0,88.0,20180507
SWEET BASIL,490.0,4960.0,14.0,164.0,3.0,35.0,4.0,20180507
SWEET CORN,92456.0,533316.0,422.0,3250.0,1743.0,11475.0,43.0,20180507
SWEET MELONS,7490.0,586140.0,53.0,4360.0,371.0,30520.0,112.0,20180507
SWEET POTATO,129375.0,981958.25,7152.0,49763.0,56284.0,374991.0,9731.0,20180507
SWISS CHARD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20180507
TABLE CELERY,30490.0,153420.0,123.0,617.0,1052.0,5246.0,89.0,20180507
TAMARILLO,1680.0,1880.0,7.0,8.0,25.0,29.0,5.0,20180507
THYME,322.0,2285.0,12.0,86.0,2.0,17.0,48.0,20180507
TOMATOES,2653617.0,21234364.6,82921.0,548360.0,239486.0,1926943.0,43302.0,20180507
TOMATOES DRIED,300.0,670.0,5.0,10.0,5.0,10.0,35.0,20180507
TURIA,40.0,1310.0,1.0,20.0,4.0,73.0,6.0,20180507
TURMERIC,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20180507
TURNIP,240.0,27705.0,11.0,422.0,60.0,2360.0,28.0,20180507
VIRTUAL PRODUCT,0.0,0.0,0.0,0.0,0.0,0.0,602308.0,20180507
WATERMELONS,24175.0,463314.0,75.0,4198.0,4059.0,67026.0,839.0,20180507
WILD ROCKET,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20180507
YELLOW PEPPERS,79510.0,776160.0,1456.0,11417.0,7286.0,57108.0,1988.0,20180507
