Name,Value Sold (ZAR),Value Sold (ZAR MTD),Volume Sold,Volume sold (MTD),KG Sold,KG Sold (MTD),Volume Avalible,Date
AMADUMBE,4200.0,56850.0,71.0,446.0,160.0,3592.0,38.0,20180424
APPLES,1568748.0,29278805.1,17456.0,341886.0,212574.0,4404931.0,134384.0,20180424
ASPARAGUS,46387.0,315588.0,84.0,588.0,373.0,2356.0,64.0,20180424
ATCHARA,0.0,1267.1,0.0,52.0,0.0,52.0,16.0,20180424
AVOCADOS,655618.0,9270357.1,13269.0,148294.0,78475.0,1102194.0,32892.0,20180424
BABY BRINJALS,4072.0,50653.0,132.0,1327.0,382.0,4422.0,161.0,20180424
BABY BUTTERNUT,16989.0,181905.0,131.0,1751.0,592.0,7563.0,152.0,20180424
BABY CABBAGE,23932.0,262969.0,289.0,2962.0,983.0,10383.0,69.0,20180424
BABY CARROTS,35052.0,381021.0,181.0,2005.0,815.0,9473.0,233.0,20180424
BABY CORN & SUGAR SNAP PEAS,1200.0,2880.0,4.0,10.0,8.0,20.0,0.0,20180424
BABY ENGLISH CUCUMBER,610.0,39892.0,29.0,1250.0,228.0,9756.0,173.0,20180424
BABY GEM SQUASH,30264.0,246048.0,221.0,1628.0,1134.0,9426.0,29.0,20180424
BABY LEAF,2448.0,29706.0,24.0,296.0,24.0,296.0,26.0,20180424
BABY MARROWS,217583.0,2984593.0,3638.0,38623.0,16987.0,180694.0,4288.0,20180424
BABY MIX,3624.0,33803.0,35.0,331.0,186.0,1726.0,3.0,20180424
BABY SWEET CORN,43658.0,633233.0,315.0,2988.0,1372.0,12996.0,547.0,20180424
BANANAS,2120019.78,34451882.9,18599.0,272656.0,317576.0,4725477.0,57981.0,20180424
BAY LEAVES,125.0,514.0,5.0,21.0,1.0,4.0,5.0,20180424
BEAN SPROUTS,2908.0,27631.0,53.0,482.0,124.0,1118.0,58.0,20180424
BEANS,159833.0,2953410.48,5225.0,96039.0,22045.0,401133.0,2030.0,20180424
BEANS INDIAN,0.0,6950.0,0.0,250.0,0.0,680.0,21.0,20180424
BEETROOT,265132.0,3880015.0,18106.0,210980.0,140480.0,1725440.0,29169.0,20180424
BLACKBERRIES,0.0,41496.0,0.0,192.0,0.0,288.0,29.0,20180424
BOK CHOY PAK-CHOI,2960.0,17168.0,35.0,197.0,135.0,787.0,0.0,20180424
BRINJALS,87929.0,819765.0,2194.0,18131.0,9700.0,80792.0,1129.0,20180424
BROCCOLI,387069.0,3884017.0,2558.0,24047.0,10072.0,81096.0,525.0,20180424
BROCCOLI LEAVES,2000.0,18280.0,44.0,452.0,352.0,3616.0,0.0,20180424
BRUSSELS SPROUTS,19920.0,121520.0,51.0,305.0,336.0,1840.0,7.0,20180424
BUTTER LETTUCE,7570.0,39942.0,104.0,553.0,520.0,2765.0,15.0,20180424
BUTTERNUT,361454.5,5746463.0,19093.0,310532.0,159678.0,2580196.0,36765.0,20180424
CABBAGE,278907.0,4606003.9,13998.0,228441.0,178085.0,2655392.0,12560.0,20180424
CABBAGE  SUGAR,864.0,5120.0,9.0,56.0,22.0,134.0,0.0,20180424
CABBAGE RED,52110.0,599220.0,383.0,5898.0,1649.0,37310.0,260.0,20180424
CALABASH,1690.0,33508.0,23.0,616.0,124.0,2892.0,31.0,20180424
CARROTS,862201.0,15695657.7,36487.0,518640.0,289099.0,4067642.0,25312.0,20180424
CAULI/BROC,11680.0,172550.0,79.0,1167.0,279.0,4162.0,81.0,20180424
CAULIFLOWER,179060.0,2629096.5,2578.0,28393.0,13698.0,138036.0,2015.0,20180424
CELERY,8514.0,74389.0,98.0,648.0,810.0,6444.0,46.0,20180424
CHILLIES,144410.4,1832328.24,6144.0,82321.0,19787.0,263263.0,16278.0,20180424
CHINESE  VEGETABLES,17752.0,274540.81,848.0,12282.0,2067.0,31635.0,1243.0,20180424
CHIVES,700.0,5253.0,30.0,230.0,4.0,29.0,19.0,20180424
CHORIE,0.0,4060.0,0.0,124.0,0.0,620.0,6.0,20180424
CLEMENTINES,46897.0,629885.0,1699.0,32618.0,6911.0,80098.0,22066.0,20180424
COCKTAIL TOMATOES,8528.0,77318.5,212.0,1121.0,1066.0,5241.0,157.0,20180424
COCONUTS,15670.0,223685.0,46.0,608.0,2175.0,29550.0,363.0,20180424
CORIANDER/DHANYA,125.0,2050.0,5.0,88.0,1.0,18.0,22.0,20180424
CROUTONS,0.0,3977.0,0.0,205.0,0.0,17.0,419.0,20180424
CRUSHED GINGER/GARLIC,2016.0,25856.4,9.0,113.0,41.0,520.0,79.0,20180424
CUCUMBER,4525.0,34452.0,99.0,776.0,492.0,3840.0,70.0,20180424
CURRY LEAVES,2155.0,29015.0,94.0,1308.0,19.0,254.0,202.0,20180424
DATES,5820.0,34228.0,18.0,92.0,146.0,619.0,303.0,20180424
DHANYA,38119.0,551290.0,476.0,6816.0,1364.0,20961.0,409.0,20180424
DILL,517.5,4287.5,9.0,72.0,18.0,144.0,1.0,20180424
DRAGON FRUIT,12270.0,65160.0,134.0,808.0,389.0,2117.0,98.0,20180424
DRIED FRUIT,9170.0,34040.0,18.0,68.0,210.0,754.0,10.0,20180424
EDIBLE FLOWERS,420.0,1772.0,19.0,82.0,1.0,2.0,1.0,20180424
EMPTY BOXES,3075.0,56903.0,410.0,7582.0,205.0,3791.0,5146.0,20180424
ENDIVE/CHICORY,1590.0,13410.0,19.0,158.0,95.0,790.0,4.0,20180424
ENGLISH CUCUMBER,573742.0,5944506.5,6632.0,78397.0,51340.0,608717.0,2263.0,20180424
FENNEL/ANISE,6820.0,48469.0,72.0,527.0,816.0,6156.0,5.0,20180424
FIGS,10890.0,136305.0,99.0,2369.0,338.0,7014.0,344.0,20180424
FIREWOOD,1800.0,3600.0,120.0,240.0,1500.0,3000.0,0.0,20180424
FRUIT ROLLS,560.0,560.0,1.0,1.0,1.0,1.0,0.0,20180424
GARLIC,272400.0,2768375.0,1134.0,14696.0,7441.0,89192.0,7575.0,20180424
GARLIC PROCESSED,-16106.66,81214.79,-1049.0,-528.0,-2377.0,37.0,424.0,20180424
GEELORA,1895.0,22538.0,61.0,870.0,183.0,2610.0,66.0,20180424
GEM SQUASHES,173735.0,2390179.56,3354.0,48312.0,31240.0,409490.0,1682.0,20180424
GHERKINS,-5358.0,59895.0,129.0,1594.0,-3243.0,4684.0,318.0,20180424
GINGER PROCESSED,1848.72,2495.22,7.0,11.0,36.0,38.0,24.0,20180424
GINGER ROOT,199820.0,2232693.06,989.0,9862.0,5692.0,61236.0,2668.0,20180424
GOOSEBERRIES,18424.0,195424.0,50.0,563.0,196.0,2087.0,247.0,20180424
GRANADILLA,34479.0,595626.0,775.0,9429.0,1558.0,19165.0,1681.0,20180424
GRAPEFRUIT,74362.0,1436957.0,2702.0,18950.0,16578.0,168428.0,12202.0,20180424
GRAPES,656007.0,12325604.7,12512.0,262790.0,54269.0,1103496.0,208853.0,20180424
GREEN MEALIES,6488.0,77334.0,77.0,830.0,1282.0,15140.0,152.0,20180424
GREEN PEPPERS,567456.86,7100517.36,22726.0,291549.0,113357.0,1460798.0,15448.0,20180424
GUAVA,92314.0,697128.13,3174.0,21335.0,8078.0,60565.0,2051.0,20180424
HORSERADISH ROOT,0.0,1430.0,0.0,144.0,0.0,864.0,76.0,20180424
HUBBARD SQUASHES,88034.0,1944279.0,1720.0,39675.0,55040.0,1268052.0,3372.0,20180424
JUICE,19461.65,309929.92,231.0,3046.0,1094.0,17480.0,4134.0,20180424
KALE,17029.0,170005.8,1004.0,10144.0,1387.0,15894.0,498.0,20180424
KARELA,3195.0,29898.0,90.0,750.0,270.0,2118.0,72.0,20180424
KIWIFRUIT,76205.0,1114498.0,320.0,6228.0,2762.0,40084.0,3258.0,20180424
KOHLRABI,2400.0,9120.0,20.0,76.0,240.0,912.0,0.0,20180424
KUMQUAT,2710.0,26135.0,92.0,840.0,276.0,2520.0,46.0,20180424
LEEKS,32230.0,333037.0,458.0,4200.0,3494.0,26578.0,371.0,20180424
LEMON GRASS,90.0,2415.0,9.0,122.0,2.0,75.0,27.0,20180424
LEMONS,216535.0,4278190.0,3604.0,55804.0,31187.0,629749.0,71089.0,20180424
LETTUCE,364718.0,4718847.72,8873.0,119410.0,49728.0,654862.0,4228.0,20180424
LETTUCE LIVING,2860.0,23990.0,-22.0,390.0,-77.0,1365.0,758.0,20180424
LIMES,13325.0,263589.66,488.0,9845.0,1464.0,30798.0,2673.0,20180424
LIQUIDS,0.0,7936.0,0.0,128.0,0.0,1536.0,108.0,20180424
MAIZE MEAL,0.0,670.0,0.0,7.0,0.0,175.0,52.0,20180424
MANGO,110149.0,3143766.77,2929.0,83485.0,11276.0,288132.0,3324.0,20180424
MARJORAM,0.0,312.0,0.0,12.0,0.0,2.0,10.0,20180424
